Molybdenum Oxide (MoO2)	Mo1O2(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.319	-582.903	-582.903	INFINITE
100	16.175	7.463	85.470	-7.801	-585.780	-568.493	296.951
200	41.363	26.960	51.165	-4.841	-587.574	-550.373	143.743
298.15	55.898	46.459	46.459	0.	-587.852	-532.011	93.206
300	56.095	46.806	46.460	0.104	-587.847	-531.664	92.571
400	63.551	64.076	48.764	6.125	-587.253	-513.011	66.992
500	67.936	78.758	53.333	12.713	-586.272	-494.558	51.666
600	71.174	91.441	58.651	19.674	-585.087	-476.324	41.468
700	73.935	102.623	64.150	26.932	-583.757	-458.300	34.199
800	76.488	112.664	69.597	34.454	-582.293	-440.476	28.760
900	78.965	121.816	74.898	42.227	-580.692	-422.843	24.541
1000	81.437	130.264	80.017	50.247	-578.946	-405.397	21.176
1100	83.948	138.143	84.947	58.515	-577.049	-388.132	18.431
1200	86.513	145.557	89.692	67.038	-574.994	-371.048	16.151
1300	89.148	152.585	94.262	75.820	-572.776	-354.141	14.230
1400	91.872	159.291	98.669	84.870	-570.389	-337.411	12.589
1500	94.680	165.725	102.926	94.197	-567.829	-320.858	11.173
1600	97.588	171.927	107.046	103.810	-565.090	-304.482	9.940
1700	100.588	177.933	111.040	113.718	-562.170	-288.282	8.858
1800	103.688	183.770	114.919	123.931	-559.064	-272.260	7.901
1900	106.893	189.461	118.694	134.459	-555.770	-256.416	7.049
2000	110.198	195.028	122.372	145.313	-552.285	-240.749	6.288
2100	113.608	200.487	125.962	156.502	-548.608	-225.262	5.603
2200	117.123	205.852	129.472	168.038	-544.736	-209.954	4.985
2300	120.742	211.138	132.908	179.930	-540.669	-194.828	4.425
2400	124.470	216.355	136.276	192.190	-536.405	-179.882	3.915
2500	128.302	221.514	139.583	204.827	-531.946	-165.118	3.450
2600	132.244	226.622	142.832	217.854	-527.301	-150.536	3.024
2700	136.290	231.689	146.030	231.280	-522.500	-136.135	2.634
2800	140.440	236.720	149.179	245.115	-517.593	-121.915	2.274
2900	144.704	241.722	152.284	259.371	-548.535	-107.822	1.942
3000	149.072	246.701	155.348	274.059	-541.590	-92.742	1.615
