Niobium Oxide (NbO)	Nb1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.781	199.541	199.541	INFINITE
100	29.106	206.753	265.477	-5.872	200.216	189.462	-98.965
200	29.467	226.986	241.744	-2.952	199.584	178.910	-46.727
250	30.057	233.620	239.478	-1.464	199.157	173.791	-36.312
298.15	30.788	238.976	238.976	0.	198.740	168.943	-29.598
300	30.818	239.166	238.976	0.057	198.724	168.758	-29.383
350	31.614	243.977	239.354	1.618	198.301	163.798	-24.445
400	32.364	248.248	240.204	3.218	197.891	158.897	-20.750
450	33.033	252.099	241.315	4.853	197.492	154.047	-17.881
500	33.613	255.610	242.572	6.519	197.099	149.241	-15.591
600	34.531	261.824	245.276	9.929	196.316	139.742	-12.166
700	35.197	267.200	248.033	13.417	195.521	130.376	-9.729
800	35.687	271.934	250.730	16.963	194.700	121.125	-7.909
900	36.054	276.159	253.325	20.550	193.847	111.979	-6.499
1000	36.336	279.973	255.803	24.171	192.956	102.930	-5.377
1100	36.557	283.447	258.160	27.816	192.026	93.972	-4.462
1200	36.735	286.636	260.402	31.481	191.056	85.101	-3.704
1300	36.880	289.582	262.535	35.161	190.047	76.312	-3.066
1400	37.002	292.320	264.566	38.856	188.997	67.602	-2.522
1500	37.106	294.876	266.502	42.561	187.900	58.969	-2.053
1600	37.196	297.274	268.351	46.277	186.749	50.411	-1.646
1700	37.277	299.531	270.120	50.000	185.536	41.926	-1.288
1800	37.352	301.664	271.813	53.732	184.254	33.515	-0.973
1900	37.423	303.686	273.438	57.471	182.896	25.177	-0.692
2000	37.493	305.607	274.999	61.216	181.457	16.913	-0.442
2100	37.564	307.438	276.500	64.969	179.933	8.723	-0.217
2200	37.638	309.187	277.947	68.729	178.316	0.608	-0.014
2300	37.717	310.862	279.342	72.497	176.601	-7.432	0.169
2400	37.802	312.469	280.689	76.273	174.776	-15.394	0.335
2500	37.895	314.014	281.991	80.057	172.828	-23.279	0.486
2600	37.997	315.502	283.251	83.852	170.735	-31.082	0.624
2700	38.108	316.938	284.473	87.657	168.458	-38.802	0.751
2800	38.230	318.326	285.657	91.474	139.587	-45.948	0.857
2900	38.362	319.670	286.807	95.303	138.091	-52.549	0.947
3000	38.506	320.973	287.924	99.147	136.598	-59.097	1.029
3100	38.660	322.238	289.011	103.005	135.111	-65.595	1.105
3200	38.825	323.468	290.068	106.879	133.631	-72.046	1.176
3300	39.000	324.665	291.099	110.770	132.160	-78.451	1.242
3400	39.185	325.832	292.103	114.679	130.698	-84.811	1.303
3500	39.380	326.971	293.083	118.607	129.247	-91.128	1.360
3600	39.583	328.083	294.040	122.556	127.808	-97.404	1.413
3700	39.794	329.171	294.975	126.524	126.383	-103.641	1.463
3800	40.012	330.235	295.889	130.515	124.972	-109.838	1.510
3900	40.236	331.277	296.783	134.527	123.576	-115.999	1.554
4000	40.466	332.299	297.658	138.562	122.196	-122.125	1.595
4100	40.700	333.301	298.515	142.620	120.833	-128.216	1.633
4200	40.937	334.284	299.355	146.702	119.487	-134.274	1.670
4300	41.177	335.250	300.179	150.808	118.158	-140.300	1.704
4400	41.418	336.200	300.987	154.938	116.848	-146.296	1.737
4500	41.661	337.133	301.780	159.091	115.556	-152.262	1.767
4600	41.903	338.052	302.558	163.270	114.281	-158.199	1.796
4700	42.144	338.955	303.323	167.472	113.025	-164.109	1.824
4800	42.384	339.845	304.075	171.699	111.787	-169.992	1.850
4900	42.622	340.722	304.814	175.949	110.566	-175.850	1.875
5000	42.856	341.585	305.540	180.223	109.363	-181.683	1.898
5100	43.087	342.436	306.256	184.520	108.175	-187.492	1.920
5200	43.313	343.275	306.959	188.840	-583.668	-183.969	1.848
5300	43.535	344.102	307.652	193.182	-585.156	-176.268	1.737
5400	43.752	344.918	308.335	197.547	-586.603	-168.543	1.630
5500	43.963	345.722	309.007	201.933	-588.110	-160.788	1.527
5600	44.168	346.516	309.670	206.339	-589.633	-153.004	1.427
5700	44.366	347.300	310.323	210.766	-591.173	-145.194	1.331
5800	44.559	348.073	310.968	215.212	-592.731	-137.356	1.237
5900	44.744	348.837	311.603	219.677	-594.309	-129.492	1.146
6000	44.922	349.590	312.230	224.161	-595.909	-121.600	1.059
