Aluminum Chloride Fluoride (AlCl2F)	Al1Cl2F1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-15.747	-788.390	-788.390	INFINITE
100	47.886	247.731	366.958	-11.923	-789.415	-786.070	410.601
200	61.104	285.446	317.475	-6.406	-790.202	-782.405	204.343
250	65.494	299.572	312.518	-3.236	-790.517	-780.418	163.059
298.15	68.804	311.403	311.403	0.	-790.776	-778.449	136.381
300	68.916	311.829	311.404	0.127	-790.785	-778.372	135.527
350	71.562	322.660	312.253	3.642	-791.019	-776.284	115.854
400	73.607	332.355	314.171	7.274	-791.227	-774.165	101.096
450	75.197	341.120	316.686	10.995	-791.418	-772.021	89.614
500	76.446	349.110	319.535	14.788	-791.600	-769.856	80.426
600	78.234	363.218	325.671	22.528	-791.963	-765.473	66.640
700	79.411	375.372	331.923	30.414	-792.373	-761.026	56.788
800	80.220	386.032	338.034	38.398	-792.874	-756.516	49.395
900	80.797	395.515	343.904	46.451	-793.510	-751.934	43.641
1000	81.221	404.051	349.499	54.553	-804.905	-746.513	38.994
1100	81.541	411.808	354.816	62.691	-805.551	-740.643	35.170
1200	81.788	418.914	359.866	70.858	-806.194	-734.714	31.981
1300	81.983	425.469	364.663	79.047	-806.837	-728.731	29.281
1400	82.139	431.550	369.226	87.254	-807.483	-722.698	26.964
1500	82.265	437.222	373.572	95.474	-808.134	-716.620	24.955
1600	82.370	442.534	377.718	103.706	-808.791	-710.497	23.195
1700	82.457	447.531	381.679	111.947	-809.456	-704.334	21.642
1800	82.530	452.246	385.470	120.197	-810.129	-698.131	20.259
1900	82.592	456.710	389.103	128.453	-810.811	-691.890	19.021
2000	82.645	460.948	392.590	136.715	-811.502	-685.613	17.906
2100	82.691	464.981	395.942	144.982	-812.203	-679.302	16.897
2200	82.731	468.829	399.168	153.253	-812.912	-672.956	15.978
2300	82.765	472.507	402.278	161.528	-813.631	-666.579	15.138
2400	82.796	476.030	405.278	169.806	-814.358	-660.170	14.368
2500	82.823	479.411	408.176	178.087	-815.094	-653.730	13.659
2600	82.847	482.659	410.979	186.370	-815.839	-647.261	13.004
2700	82.869	485.787	413.692	194.656	-816.591	-640.762	12.396
2800	82.888	488.801	416.321	202.944	-1111.252	-633.269	11.814
2900	82.905	491.710	418.870	211.234	-1110.923	-616.204	11.099
3000	82.921	494.520	421.345	219.525	-1110.600	-599.150	10.432
3100	82.935	497.240	423.750	227.818	-1110.282	-582.107	9.808
3200	82.948	499.873	426.088	236.112	-1109.967	-565.074	9.224
3300	82.959	502.426	428.363	244.407	-1109.654	-548.051	8.675
3400	82.970	504.902	430.578	252.704	-1109.341	-531.037	8.158
3500	82.980	507.308	432.736	261.001	-1109.027	-514.033	7.672
3600	82.989	509.645	434.840	269.299	-1108.709	-497.037	7.212
3700	82.997	511.919	436.892	277.599	-1108.386	-480.051	6.777
3800	83.005	514.133	438.896	285.899	-1108.056	-463.074	6.365
3900	83.012	516.289	440.853	294.200	-1107.715	-446.105	5.975
4000	83.018	518.391	442.765	302.501	-1107.364	-429.145	5.604
4100	83.024	520.441	444.635	310.803	-1106.998	-412.194	5.251
4200	83.030	522.441	446.464	319.106	-1106.617	-395.252	4.916
4300	83.035	524.395	448.253	327.409	-1106.218	-378.319	4.596
4400	83.040	526.304	450.006	335.713	-1105.801	-361.396	4.290
4500	83.044	528.170	451.722	344.017	-1105.359	-344.483	3.999
4600	83.049	529.996	453.404	352.322	-1104.898	-327.580	3.720
4700	83.053	531.782	455.053	360.627	-1104.413	-310.687	3.453
4800	83.057	533.530	456.669	368.932	-1103.904	-293.804	3.197
4900	83.060	535.243	458.255	377.238	-1103.368	-276.933	2.952
5000	83.063	536.921	459.812	385.544	-1102.807	-260.073	2.717
5100	83.066	538.566	461.340	393.851	-1102.220	-243.223	2.491
5200	83.069	540.179	462.841	402.158	-1101.607	-226.386	2.274
5300	83.072	541.761	464.315	410.465	-1100.967	-209.561	2.065
5400	83.075	543.314	465.764	418.772	-1100.302	-192.748	1.864
5500	83.077	544.838	467.188	427.080	-1099.610	-175.948	1.671
5600	83.080	546.335	468.588	435.388	-1098.894	-159.161	1.485
5700	83.082	547.806	469.965	443.696	-1098.153	-142.387	1.305
5800	83.084	549.251	471.319	452.004	-1097.386	-125.626	1.131
5900	83.086	550.671	472.652	460.312	-1096.599	-108.878	0.964
6000	83.088	552.068	473.964	468.621	-1095.768	-92.146	0.802
