Sulfur, Ion (S+)	S1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	1274.311				
100	20.786	140.920	182.108	-4.119						
200	20.786	155.328	165.529	-2.040						
250	20.786	159.966	163.970	-1.001						
298.15	20.786	163.627	163.627	0.	1282.293	1236.811	-216.684
300	20.786	163.756	163.628	0.038	1282.328	1236.528	-215.299
350	20.786	166.960	163.881	1.078	1283.241	1228.822	-183.392
400	20.786	169.736	164.443	2.117	1281.888	1221.076	-159.456
450	20.786	172.184	165.170	3.156	1282.042	1213.457	-140.854
500	20.786	174.374	165.983	4.196	1282.118	1205.834	-125.973
600	20.786	178.164	167.707	6.274	1282.690	1190.530	-103.645
700	20.786	181.368	169.435	8.353	1283.500	1175.108	-87.688
800	20.786	184.143	171.104	10.431	1284.446	1159.560	-75.711
900	20.786	186.592	172.692	12.510	1232.347	1144.969	-66.452
1000	20.786	188.782	174.193	14.589	1234.648	1135.137	-59.293
1100	20.786	190.763	175.611	16.667	1236.934	1125.075	-53.425
1200	20.786	192.571	176.950	18.746	1239.204	1114.805	-48.526
1300	20.786	194.235	178.216	20.825	1241.459	1104.347	-44.373
1400	20.787	195.776	179.416	22.903	1243.698	1093.716	-40.807
1500	20.789	197.210	180.555	24.982	1245.922	1082.926	-37.711
1600	20.792	198.552	181.639	27.061	1248.131	1071.987	-34.997
1700	20.797	199.812	182.671	29.140	1250.326	1060.911	-32.598
1800	20.806	201.001	183.656	31.221	1252.509	1049.706	-30.462
1900	20.820	202.127	184.599	33.302	1254.679	1038.380	-28.547
2000	20.840	203.195	185.503	35.385	1256.839	1026.939	-26.821
2100	20.867	204.212	186.369	37.470	1258.991	1015.391	-25.256
2200	20.904	205.184	187.203	39.558	1261.135	1003.741	-23.832
2300	20.951	206.114	188.005	41.651	1263.275	991.994	-22.529
2400	21.009	207.007	188.778	43.749	1265.410	980.153	-21.332
2500	21.080	207.866	189.525	45.853	1267.545	968.223	-20.230
2600	21.164	208.694	190.246	47.965	1269.679	956.208	-19.210
2700	21.262	209.495	190.944	50.086	1271.817	944.111	-18.265
2800	21.374	210.270	191.621	52.218	1273.960	931.935	-17.385
2900	21.500	211.022	192.277	54.362	1276.108	919.682	-16.565
3000	21.640	211.753	192.914	56.519	1278.265	907.354	-15.798
3100	21.795	212.465	193.533	58.690	1280.432	894.955	-15.080
3200	21.962	213.160	194.136	60.878	1282.611	882.486	-14.405
3300	22.142	213.839	194.722	63.083	1284.802	869.948	-13.770
3400	22.335	214.502	195.295	65.307	1287.009	857.343	-13.171
3500	22.538	215.153	195.853	67.550	1289.230	844.674	-12.606
3600	22.751	215.791	196.398	69.815	1291.469	831.941	-12.071
3700	22.973	216.417	196.930	72.101	1293.725	819.145	-11.564
3800	23.204	217.033	197.451	74.410	1296.000	806.288	-11.083
3900	23.441	217.638	197.961	76.742	1298.293	793.371	-10.626
4000	23.684	218.235	198.460	79.098	1300.606	780.395	-10.191
4100	23.931	218.823	198.950	81.479	1302.939	767.361	-9.776
4200	24.182	219.403	199.430	83.884	1305.292	754.269	-9.381
4300	24.436	219.975	199.901	86.315	1307.665	741.122	-9.003
4400	24.691	220.539	200.364	88.772	1310.059	727.919	-8.641
4500	24.946	221.097	200.818	91.253	1312.472	714.661	-8.296
4600	25.201	221.648	201.265	93.761	1314.905	701.350	-7.964
4700	25.454	222.193	201.705	96.294	1317.358	687.985	-7.646
4800	25.705	222.731	202.137	98.852	1319.830	674.568	-7.341
4900	25.953	223.264	202.563	101.434	1322.320	661.099	-7.047
5000	26.197	223.791	202.982	104.042	1324.828	647.580	-6.765
5100	26.436	224.312	203.395	106.674	1327.354	634.010	-6.494
5200	26.671	224.827	203.803	109.329	1329.897	620.390	-6.232
5300	26.899	225.338	204.204	112.008	1332.456	606.721	-5.980
5400	27.121	225.842	204.600	114.709	1335.030	593.004	-5.736
5500	27.337	226.342	204.991	117.432	1337.619	579.239	-5.501
5600	27.545	226.837	205.377	120.176	1340.222	565.427	-5.274
5700	27.746	227.326	205.757	122.940	1342.838	551.568	-5.055
5800	27.940	227.810	206.133	125.725	1345.466	537.663	-4.842
5900	28.125	228.289	206.505	128.528	1348.106	523.713	-4.637
6000	28.302	228.763	206.872	131.350	1350.756	509.718	-4.437
