Sulfur Oxide (SSO)	O1S2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.128	-58.859	-58.859	INFINITE
100	34.286	225.094	302.941	-7.785	-57.657	-70.249	36.694
200	39.425	250.369	270.911	-4.108	-57.078	-83.076	21.697
250	41.949	259.442	267.734	-2.073	-56.791	-89.608	18.723
298.15	44.114	267.020	267.020	0.	-56.484	-95.956	16.811
300	44.191	267.293	267.020	0.082	-56.472	-96.201	16.750
350	46.136	274.255	267.566	2.341	-56.117	-102.850	15.350
400	47.797	280.527	268.800	4.691	-57.945	-109.465	14.295
450	49.199	286.240	270.425	7.116	-58.203	-115.898	13.453
500	50.379	291.486	272.273	9.607	-58.487	-122.290	12.776
600	52.201	300.842	276.274	14.741	-58.517	-135.040	11.756
700	53.497	308.992	280.378	20.029	-58.203	-147.815	11.030
800	54.436	316.200	284.414	25.429	-57.683	-160.651	10.489
900	55.131	322.653	288.311	30.909	-110.163	-172.478	10.010
1000	55.656	328.491	292.041	36.449	-108.209	-179.507	9.376
1100	56.061	333.815	295.600	42.036	-106.248	-186.732	8.867
1200	56.379	338.707	298.992	47.658	-104.287	-194.135	8.450
1300	56.632	343.230	302.223	53.309	-102.330	-201.702	8.104
1400	56.836	347.435	305.304	58.983	-100.381	-209.419	7.814
1500	57.004	351.362	308.245	64.676	-98.443	-217.275	7.566
1600	57.143	355.045	311.056	70.383	-96.517	-225.260	7.354
1700	57.259	358.513	313.747	76.103	-94.606	-233.365	7.170
1800	57.358	361.789	316.325	81.834	-92.709	-241.582	7.011
1900	57.442	364.893	318.801	87.574	-90.828	-249.904	6.870
2000	57.514	367.841	321.180	93.322	-88.963	-258.325	6.747
2100	57.576	370.648	323.469	99.077	-87.113	-266.839	6.637
2200	57.630	373.328	325.675	104.837	-85.280	-275.440	6.540
2300	57.678	375.891	327.803	110.603	-83.462	-284.124	6.453
2400	57.720	378.347	329.858	116.373	-81.659	-292.888	6.375
2500	57.757	380.704	331.845	122.146	-79.871	-301.726	6.304
2600	57.790	382.970	333.768	127.924	-78.098	-310.635	6.241
2700	57.819	385.151	335.631	133.704	-76.338	-319.612	6.183
2800	57.846	387.254	337.437	139.488	-74.591	-328.654	6.131
2900	57.869	389.285	339.190	145.273	-72.858	-337.759	6.084
3000	57.891	391.247	340.893	151.061	-71.137	-346.922	6.040
3100	57.910	393.145	342.548	156.851	-69.428	-356.143	6.001
3200	57.928	394.984	344.158	162.643	-67.731	-365.420	5.965
3300	57.944	396.767	345.726	168.437	-66.045	-374.749	5.932
3400	57.959	398.497	347.252	174.232	-64.369	-384.128	5.901
3500	57.972	400.177	348.741	180.029	-62.705	-393.557	5.874
3600	57.985	401.811	350.192	185.827	-61.051	-403.034	5.848
3700	57.996	403.400	351.609	191.626	-59.408	-412.556	5.824
3800	58.007	404.946	352.992	197.426	-57.775	-422.122	5.802
3900	58.017	406.453	354.344	203.227	-56.152	-431.731	5.782
4000	58.026	407.922	355.665	209.029	-54.539	-441.382	5.764
4100	58.034	409.355	356.957	214.832	-52.937	-451.073	5.747
4200	58.042	410.754	358.221	220.636	-51.345	-460.803	5.731
4300	58.049	412.120	359.459	226.440	-49.763	-470.570	5.716
4400	58.056	413.454	360.671	232.246	-48.193	-480.375	5.703
4500	58.062	414.759	361.859	238.052	-46.633	-490.215	5.690
4600	58.068	416.035	363.022	243.858	-45.084	-500.090	5.679
4700	58.074	417.284	364.164	249.665	-43.547	-509.998	5.668
4800	58.079	418.507	365.283	255.473	-42.022	-519.938	5.658
4900	58.084	419.704	366.382	261.281	-40.509	-529.910	5.649
5000	58.088	420.878	367.460	267.090	-39.008	-539.913	5.640
5100	58.093	422.028	368.519	272.899	-37.521	-549.946	5.633
5200	58.097	423.156	369.559	278.708	-36.047	-560.008	5.625
5300	58.101	424.263	370.580	284.518	-34.587	-570.098	5.619
5400	58.104	425.349	371.584	290.328	-33.141	-580.216	5.612
5500	58.108	426.415	372.572	296.139	-31.711	-590.360	5.607
5600	58.111	427.462	373.543	301.950	-30.295	-600.530	5.602
5700	58.114	428.491	374.498	307.761	-28.896	-610.725	5.597
5800	58.117	429.502	375.437	313.573	-27.513	-620.945	5.592
5900	58.120	430.495	376.362	319.385	-26.147	-631.189	5.588
6000	58.123	431.472	377.272	325.197	-24.798	-641.455	5.584
