Chlorofluoromethane (CH2ClF)	C1H2Cl1F1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.251	-254.649	-254.649	INFINITE
100	34.287	222.046	301.119	-7.907	-257.273	-251.341	131.287
200	39.571	247.291	268.467	-4.235	-259.604	-244.502	63.857
250	43.143	256.493	265.173	-2.170	-260.791	-240.589	50.268
298.15	47.037	264.421	264.421	0.	-261.918	-236.595	41.451
300	47.192	264.712	264.422	0.087	-261.961	-236.438	41.168
350	51.421	272.304	265.012	2.552	-263.069	-232.096	34.638
400	55.568	279.443	266.374	5.228	-264.093	-227.600	29.722
450	59.472	286.216	268.205	8.105	-265.026	-222.981	25.883
500	63.064	292.671	270.331	11.170	-265.869	-218.264	22.802
600	69.292	304.738	275.075	17.798	-267.301	-208.603	18.160
700	74.417	315.817	280.115	24.991	-268.430	-198.726	14.829
800	78.676	326.041	285.225	32.652	-269.297	-188.707	12.321
900	82.258	335.520	290.293	40.704	-269.942	-178.592	10.365
1000	85.296	344.348	295.262	49.086	-270.401	-168.416	8.797
1100	87.887	352.603	300.104	57.748	-270.706	-158.201	7.512
1200	90.108	360.347	304.805	66.651	-270.887	-147.965	6.441
1300	92.019	367.637	309.361	75.760	-270.968	-137.717	5.534
1400	93.668	374.518	313.771	85.046	-270.972	-127.467	4.756
1500	95.097	381.031	318.040	94.486	-270.915	-117.218	4.082
1600	96.340	387.209	322.172	104.059	-270.812	-106.975	3.492
1700	97.425	393.083	326.172	113.749	-270.675	-96.739	2.972
1800	98.376	398.679	330.046	123.540	-270.514	-86.512	2.511
1900	99.212	404.021	333.799	133.420	-270.335	-76.295	2.097
2000	99.950	409.129	337.439	143.379	-270.145	-66.087	1.726
2100	100.604	414.021	340.970	153.407	-269.948	-55.889	1.390
2200	101.186	418.715	344.398	163.497	-269.749	-45.700	1.085
2300	101.705	423.225	347.728	173.642	-269.549	-35.521	0.807
2400	102.170	427.563	350.965	183.837	-269.352	-25.350	0.552
2500	102.587	431.743	354.113	194.075	-269.159	-15.187	0.317
2600	102.964	435.774	357.176	204.353	-268.971	-5.032	0.101
2700	103.304	439.666	360.160	214.666	-268.789	5.116	-0.099
2800	103.612	443.429	363.067	225.012	-268.614	15.258	-0.285
2900	103.892	447.069	365.901	235.388	-268.445	25.393	-0.457
3000	104.147	450.596	368.666	245.790	-268.285	35.523	-0.619
3100	104.381	454.015	371.364	256.216	-268.131	45.647	-0.769
3200	104.594	457.332	373.999	266.665	-267.985	55.766	-0.910
3300	104.790	460.554	376.573	277.135	-267.847	65.882	-1.043
3400	104.970	463.685	379.090	287.623	-267.715	75.992	-1.167
3500	105.136	466.730	381.550	298.128	-267.590	86.100	-1.285
3600	105.290	469.694	383.958	308.650	-267.470	96.203	-1.396
3700	105.432	472.581	386.314	319.186	-267.356	106.304	-1.501
3800	105.563	475.394	388.622	329.736	-267.247	116.401	-1.600
3900	105.686	478.138	390.882	340.298	-267.142	126.496	-1.694
4000	105.799	480.815	393.097	350.873	-267.040	136.588	-1.784
4100	105.905	483.429	395.268	361.458	-266.941	146.677	-1.869
4200	106.004	485.982	397.398	372.053	-266.843	156.765	-1.950
4300	106.096	488.477	399.487	382.658	-266.747	166.849	-2.027
4400	106.183	490.918	401.537	393.272	-266.652	176.932	-2.100
4500	106.263	493.305	403.550	403.895	-266.556	187.012	-2.171
4600	106.339	495.641	405.527	414.525	-266.459	197.090	-2.238
4700	106.411	497.929	407.469	425.162	-266.360	207.166	-2.302
4800	106.478	500.170	409.377	435.807	-266.259	217.241	-2.364
4900	106.541	502.366	411.252	446.458	-266.154	227.312	-2.423
5000	106.601	504.519	413.096	457.115	-266.046	237.382	-2.480
5100	106.657	506.631	414.909	467.778	-265.933	247.449	-2.534
5200	106.710	508.702	416.693	478.446	-265.814	257.514	-2.587
5300	106.760	510.735	418.448	489.120	-265.690	267.577	-2.637
5400	106.808	512.731	420.176	499.798	-265.560	277.638	-2.686
5500	106.853	514.692	421.877	510.481	-265.422	287.695	-2.732
5600	106.896	516.617	423.551	521.169	-265.276	297.751	-2.777
5700	106.936	518.510	425.201	531.860	-265.121	307.804	-2.821
5800	106.975	520.370	426.826	542.556	-264.958	317.854	-2.863
5900	107.011	522.199	428.427	553.255	-264.784	327.900	-2.903
6000	107.046	523.998	430.005	563.958	-264.600	337.944	-2.942
