Phosphorus (P4)	P4(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-14.133	66.214	66.214	INFINITE
100	37.232	223.901	331.278	-10.738	66.060	50.745	-26.506
200	55.620	255.381	285.819	-6.087	61.657	36.281	-9.476
250	62.447	268.567	281.073	-3.127	60.250	30.101	-6.289
298.15	67.158	279.992	279.992	0.	58.907	24.416	-4.278
300	67.309	280.408	279.993	0.124	58.854	24.202	-4.214
350	70.765	291.058	280.827	3.581	54.568	18.822	-2.809
400	73.260	300.679	282.717	7.185	52.907	13.830	-1.806
450	75.100	309.419	285.206	10.896	51.353	9.040	-1.049
500	76.486	317.407	288.032	14.687	49.879	4.418	-0.462
600	78.386	331.534	294.136	22.439	47.100	-4.410	0.384
700	79.586	343.714	300.369	30.341	44.472	-12.785	0.954
800	80.388	354.397	306.468	38.343	41.943	-20.791	1.358
900	80.949	363.899	312.331	46.411	39.482	-28.485	1.653
1000	81.356	372.450	317.923	54.527	37.068	-35.907	1.876
1100	81.660	380.219	323.238	62.679	34.689	-43.089	2.046
1200	81.893	387.335	328.287	70.857	-221.952	-45.742	1.991
1300	82.075	393.897	333.085	79.056	-221.184	-31.089	1.249
1400	82.221	399.985	337.649	87.271	-220.420	-16.495	0.615
1500	82.338	405.662	341.996	95.499	-219.659	-1.956	0.068
1600	82.435	410.979	346.143	103.738	-218.902	12.533	-0.409
1700	82.515	415.979	350.106	111.985	-218.148	26.975	-0.829
1800	82.583	420.698	353.898	120.240	-217.398	41.372	-1.201
1900	82.640	425.164	357.532	128.502	-216.653	55.728	-1.532
2000	82.689	429.405	361.020	136.768	-215.911	70.045	-1.829
2100	82.731	433.440	364.374	145.039	-215.174	84.324	-2.097
2200	82.767	437.289	367.601	153.314	-214.440	98.569	-2.340
2300	82.799	440.969	370.712	161.592	-213.711	112.780	-2.561
2400	82.827	444.494	373.713	169.874	-212.987	126.960	-2.763
2500	82.852	447.876	376.612	178.158	-212.266	141.110	-2.948
2600	82.874	451.126	379.416	186.444	-211.550	155.230	-3.119
2700	82.893	454.254	382.130	194.733	-210.839	169.324	-3.276
2800	82.911	457.269	384.760	203.023	-210.131	183.391	-3.421
2900	82.927	460.178	387.311	211.315	-209.429	197.433	-3.556
3000	82.941	462.990	389.787	219.608	-208.730	211.451	-3.682
3100	82.954	465.710	392.193	227.903	-208.036	225.445	-3.799
3200	82.966	468.344	394.531	236.199	-207.346	239.418	-3.908
3300	82.976	470.897	396.807	244.496	-206.661	253.368	-4.010
3400	82.986	473.374	399.023	252.794	-205.980	267.298	-4.107
3500	82.995	475.780	401.182	261.093	-205.303	281.208	-4.197
3600	83.003	478.118	403.286	269.393	-204.631	295.099	-4.282
3700	83.010	480.392	405.340	277.694	-203.964	308.972	-4.362
3800	83.017	482.606	407.344	285.995	-203.300	322.826	-4.438
3900	83.024	484.762	409.302	294.297	-202.641	336.663	-4.509
4000	83.030	486.864	411.215	302.600	-201.987	350.483	-4.577
4100	83.035	488.915	413.085	310.903	-201.337	364.286	-4.641
4200	83.040	490.916	414.914	319.207	-200.692	378.074	-4.702
4300	83.045	492.870	416.704	327.511	-200.051	391.847	-4.760
4400	83.050	494.779	418.457	335.816	-199.414	405.604	-4.815
4500	83.054	496.645	420.174	344.121	-198.782	419.348	-4.868
4600	83.058	498.471	421.856	352.426	-198.154	433.077	-4.918
4700	83.061	500.257	423.506	360.732	-197.531	446.793	-4.966
4800	83.065	502.006	425.123	369.039	-196.912	460.495	-5.011
4900	83.068	503.719	426.709	377.345	-196.298	474.185	-5.055
5000	83.071	505.397	428.266	385.652	-195.688	487.862	-5.097
5100	83.074	507.042	429.795	393.960	-195.082	501.527	-5.137
5200	83.076	508.655	431.296	402.267	-194.481	515.180	-5.175
5300	83.079	510.238	432.771	410.575	-193.885	528.822	-5.212
5400	83.081	511.791	434.220	418.883	-193.293	542.452	-5.247
5500	83.084	513.315	435.644	427.191	-192.705	556.071	-5.281
5600	83.086	514.812	437.044	435.500	-192.122	569.680	-5.314
5700	83.088	516.283	438.422	443.808	-191.543	583.279	-5.345
5800	83.090	517.728	439.777	452.117	-190.969	596.867	-5.375
5900	83.091	519.148	441.110	460.426	-190.399	610.446	-5.404
6000	83.093	520.545	442.422	468.735	-189.834	624.014	-5.433
