Iron Chloride ((FeCl2)2)	Cl4Fe2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-29.849	-433.845	-433.845	INFINITE
100	97.710	339.737	570.950	-23.121	-433.786	-428.745	223.953
200	119.006	415.490	475.843	-12.071	-432.348	-424.281	110.811
250	123.307	442.549	466.563	-6.004	-431.794	-422.331	88.241
298.15	125.875	464.503	464.503	0.	-431.370	-420.548	73.678
300	125.953	465.282	464.506	0.233	-431.356	-420.481	73.212
350	127.673	484.836	466.046	6.576	-431.022	-418.697	62.487
400	128.846	501.966	469.488	12.991	-430.794	-416.953	54.448
450	129.679	517.193	473.958	19.455	-430.676	-415.231	48.199
500	130.290	530.889	478.978	25.955	-430.677	-413.516	43.200
600	131.116	554.723	489.674	39.029	-431.040	-410.058	35.699
700	131.659	574.977	500.450	52.169	-431.895	-406.500	30.333
800	132.077	592.586	510.890	65.357	-433.336	-402.782	26.299
900	132.451	608.164	520.849	78.583	-435.607	-398.837	23.148
1000	132.822	622.138	530.292	91.847	-439.312	-394.572	20.610
1100	133.205	634.816	539.226	105.148	-444.796	-389.804	18.510
1200	133.604	646.423	547.683	118.489	-449.159	-384.650	16.743
1300	134.013	657.133	555.695	131.869	-450.210	-379.233	15.238
1400	134.424	667.080	563.300	145.291	-451.406	-373.729	13.944
1500	134.830	676.368	570.532	158.754	-452.747	-368.135	12.820
1600	135.221	685.082	577.422	172.257	-454.232	-362.447	11.833
1700	135.591	693.291	583.998	185.797	-457.765	-356.623	10.958
1800	135.935	701.051	590.288	199.374	-460.217	-350.604	10.174
1900	136.249	708.409	596.313	212.983	-491.018	-343.040	9.431
2000	136.531	715.405	602.094	226.623	-494.258	-335.168	8.754
2100	136.780	722.073	607.650	240.288	-497.494	-327.134	8.137
2200	136.996	728.441	612.997	253.977	-500.732	-318.945	7.573
2300	137.181	734.535	618.149	267.687	-503.976	-310.610	7.054
2400	137.335	740.376	623.121	281.413	-507.232	-302.133	6.576
2500	137.460	745.985	627.924	295.153	-510.506	-293.520	6.133
2600	137.559	751.379	632.570	308.904	-513.804	-284.775	5.721
2700	137.633	756.572	637.067	322.664	-517.129	-275.903	5.338
2800	137.685	761.578	641.425	336.430	-520.485	-266.908	4.979
2900	137.718	766.410	645.652	350.200	-523.876	-257.792	4.643
3000	137.732	771.079	649.755	363.973	-527.304	-248.558	4.328
3100	137.731	775.596	653.742	377.746	-530.770	-239.209	4.031
3200	137.716	779.968	657.619	391.518	-1230.874	-214.901	3.508
3300	137.690	784.206	661.391	405.289	-1230.615	-183.156	2.899
3400	137.653	788.315	665.064	419.056	-1230.458	-151.417	2.326
3500	137.607	792.305	668.642	432.819	-1230.402	-119.682	1.786
3600	137.554	796.181	672.132	446.577	-1230.445	-87.946	1.276
3700	137.494	799.949	675.535	460.329	-1230.586	-56.209	0.794
3800	137.430	803.615	678.858	474.076	-1230.823	-24.466	0.336
3900	137.361	807.184	682.103	487.815	-1231.152	7.284	-0.098
4000	137.289	810.660	685.273	501.548	-1231.571	39.045	-0.510
4100	137.214	814.050	688.373	515.273	-1232.076	70.816	-0.902
4200	137.137	817.355	691.405	528.990	-1232.666	102.601	-1.276
4300	137.059	820.581	694.372	542.700	-1233.337	134.401	-1.633
4400	136.980	823.731	697.276	556.402	-1234.085	166.217	-1.973
4500	136.901	826.809	700.120	570.096	-1234.909	198.051	-2.299
4600	136.821	829.817	702.907	583.782	-1235.805	229.905	-2.611
4700	136.741	832.758	705.639	597.460	-1236.771	261.778	-2.909
4800	136.662	835.636	708.317	611.131	-1237.806	293.673	-3.196
4900	136.584	838.453	710.945	624.793	-1238.907	325.590	-3.471
5000	136.507	841.212	713.522	638.448	-1240.074	357.530	-3.735
5100	136.430	843.914	716.053	652.094	-1241.305	389.494	-3.989
5200	136.355	846.563	718.537	665.734	-1242.600	421.483	-4.234
5300	136.281	849.160	720.977	679.365	-1243.960	453.497	-4.469
5400	136.209	851.706	723.375	692.990	-1245.384	485.538	-4.697
5500	136.137	854.205	725.731	706.607	-1246.875	517.606	-4.916
5600	136.068	856.657	728.047	720.217	-1248.434	549.702	-5.127
5700	135.999	859.065	730.324	733.821	-1250.064	581.825	-5.332
5800	135.933	861.430	732.565	747.417	-1251.767	613.979	-5.529
5900	135.868	863.753	734.768	761.007	-1253.547	646.162	-5.721
6000	135.804	866.036	736.937	774.591	-1255.409	678.375	-5.906
