Silicon Nitride (Si2N)	N1Si2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.822	396.430	396.430	INFINITE
100	35.904	209.763	296.993	-8.723	397.545	385.325	-201.273
200	44.596	237.627	260.893	-4.653	397.802	372.941	-97.402
250	47.543	247.906	257.295	-2.347	397.680	366.736	-76.625
298.15	49.884	256.487	256.487	0.	397.480	360.795	-63.210
300	49.965	256.795	256.488	0.092	397.471	360.567	-62.780
350	51.951	264.652	257.104	2.642	397.223	354.436	-52.897
400	53.570	271.699	258.495	5.281	396.959	348.341	-45.489
450	54.886	278.087	260.323	7.994	396.690	342.280	-39.731
500	55.958	283.927	262.395	10.766	396.418	336.249	-35.128
600	57.554	294.280	266.869	16.447	395.855	324.268	-28.230
700	58.648	303.239	271.439	22.260	395.251	312.384	-23.310
800	59.420	311.124	275.917	28.166	394.584	300.590	-19.627
900	59.981	318.156	280.226	34.137	393.843	288.885	-16.766
1000	60.399	324.499	284.342	40.157	393.021	277.266	-14.483
1100	60.718	330.271	288.259	46.214	392.117	265.734	-12.619
1200	60.966	335.565	291.983	52.298	391.130	254.287	-11.069
1300	61.163	340.453	295.526	58.405	390.059	242.926	-9.761
1400	61.321	344.992	298.899	64.529	388.902	231.651	-8.643
1500	61.450	349.227	302.115	70.668	387.658	220.462	-7.677
1600	61.557	353.196	305.185	76.819	386.327	209.359	-6.835
1700	61.646	356.931	308.120	82.979	284.554	199.235	-6.122
1800	61.721	360.457	310.930	89.147	283.509	194.246	-5.637
1900	61.785	363.795	313.626	95.323	282.460	189.316	-5.205
2000	61.840	366.966	316.214	101.504	281.408	184.440	-4.817
2100	61.887	369.984	318.703	107.690	280.353	179.618	-4.468
2200	61.928	372.864	321.100	113.881	279.295	174.846	-4.151
2300	61.965	375.618	323.411	120.076	278.233	170.122	-3.864
2400	61.997	378.256	325.642	126.274	277.170	165.444	-3.601
2500	62.025	380.787	327.797	132.475	276.103	160.811	-3.360
2600	62.051	383.220	329.882	138.679	275.035	156.220	-3.139
2700	62.075	385.563	331.902	144.885	273.964	151.671	-2.934
2800	62.097	387.821	333.859	151.094	272.891	147.161	-2.745
2900	62.118	390.000	335.757	157.305	271.817	142.690	-2.570
3000	62.137	392.106	337.601	163.517	270.741	138.255	-2.407
3100	62.156	394.144	339.392	169.732	269.663	133.857	-2.255
3200	62.175	396.118	341.134	175.949	268.584	129.493	-2.114
3300	62.194	398.031	342.829	182.167	267.504	125.163	-1.981
3400	62.214	399.888	344.480	188.388	266.423	120.866	-1.857
3500	62.234	401.692	346.089	194.610	265.341	116.601	-1.740
3600	62.255	403.445	347.658	200.834	-504.045	133.288	-1.934
3700	62.278	405.151	349.189	207.061	-504.299	150.995	-2.132
3800	62.302	406.813	350.684	213.290	-504.557	168.709	-2.319
3900	62.327	408.431	352.144	219.521	-504.817	186.430	-2.497
4000	62.355	410.010	353.571	225.755	-505.079	204.158	-2.666
4100	62.384	411.550	354.966	231.992	-505.342	221.892	-2.827
4200	62.416	413.053	356.331	238.232	-505.604	239.633	-2.980
4300	62.450	414.522	357.668	244.476	-505.866	257.379	-3.127
4400	62.486	415.959	358.976	250.722	-506.126	275.132	-3.266
4500	62.524	417.363	360.258	256.973	-506.384	292.891	-3.400
4600	62.566	418.738	361.515	263.227	-506.639	310.656	-3.528
4700	62.609	420.084	362.746	269.486	-506.891	328.426	-3.650
4800	62.655	421.402	363.955	275.749	-507.139	346.201	-3.767
4900	62.704	422.695	365.140	282.017	-507.384	363.981	-3.880
5000	62.755	423.962	366.304	288.290	-507.625	381.767	-3.988
5100	62.809	425.205	367.447	294.568	-507.861	399.557	-4.092
5200	62.865	426.426	368.569	300.852	-508.093	417.352	-4.192
5300	62.923	427.624	369.672	307.141	-508.321	435.151	-4.289
5400	62.984	428.800	370.756	313.437	-508.544	452.954	-4.381
5500	63.047	429.957	371.822	319.738	-508.761	470.762	-4.471
5600	63.112	431.093	372.871	326.046	-508.976	488.573	-4.557
5700	63.179	432.211	373.902	332.361	-509.187	506.388	-4.641
5800	63.248	433.310	374.917	338.682	-509.395	524.207	-4.721
5900	63.318	434.392	375.916	345.010	-509.600	542.030	-4.799
6000	63.391	435.457	376.899	351.346	-509.801	559.856	-4.874
