Hydroxyl, Ion (OH-)	H1O1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.606	-137.429				
100	29.127	140.647	198.369	-5.772						
200	29.130	160.836	175.134	-2.860						
250	29.135	167.336	172.948	-1.403						
298.15	29.141	172.469	172.469	0.	-143.595	-138.698	24.299
300	29.141	172.649	172.469	0.054	-143.633	-138.668	24.144
350	29.148	177.141	172.824	1.511	-144.678	-137.758	20.559
400	29.157	181.034	173.612	2.969	-145.736	-136.697	17.851
450	29.170	184.469	174.631	4.427	-146.806	-135.503	15.729
500	29.194	187.543	175.772	5.886	-147.888	-134.189	14.019
600	29.289	192.873	178.191	8.809	-150.087	-131.244	11.426
700	29.471	197.401	180.620	11.747	-152.325	-127.927	9.546
800	29.749	201.353	182.970	14.707	-154.588	-124.287	8.115
900	30.108	204.877	185.211	17.699	-156.864	-120.363	6.986
1000	30.525	208.070	187.340	20.730	-159.145	-116.185	6.069
1100	30.975	211.001	189.360	23.805	-161.422	-111.779	5.308
1200	31.439	213.716	191.278	26.926	-163.694	-107.165	4.665
1300	31.900	216.250	193.102	30.093	-165.957	-102.363	4.113
1400	32.347	218.631	194.841	33.305	-168.212	-97.386	3.634
1500	32.773	220.877	196.503	36.562	-170.459	-92.249	3.212
1600	33.176	223.005	198.093	39.859	-172.700	-86.962	2.839
1700	33.553	225.028	199.619	43.196	-174.934	-81.535	2.505
1800	33.904	226.956	201.084	46.569	-177.165	-75.976	2.205
1900	34.230	228.798	202.495	49.976	-179.392	-70.294	1.933
2000	34.532	230.561	203.855	53.414	-181.619	-64.494	1.684
2100	34.812	232.253	205.167	56.881	-183.846	-58.583	1.457
2200	35.072	233.879	206.435	60.376	-186.074	-52.566	1.248
2300	35.312	235.443	207.663	63.895	-188.304	-46.448	1.055
2400	35.536	236.951	208.852	67.438	-190.537	-40.232	0.876
2500	35.744	238.406	210.005	71.002	-192.774	-33.924	0.709
2600	35.938	239.811	211.124	74.586	-195.015	-27.525	0.553
2700	36.119	241.171	212.212	78.189	-197.261	-21.041	0.407
2800	36.288	242.488	213.270	81.809	-199.513	-14.473	0.270
2900	36.447	243.764	214.300	85.446	-201.771	-7.825	0.141
3000	36.596	245.002	215.303	89.098	-204.034	-1.098	0.019
3100	36.737	246.204	216.280	92.765	-206.304	5.704	-0.096
3200	36.870	247.373	217.234	96.446	-208.580	12.579	-0.205
3300	36.996	248.509	218.164	100.139	-210.862	19.525	-0.309
3400	37.115	249.616	219.073	103.844	-213.151	26.541	-0.408
3500	37.228	250.693	219.961	107.562	-215.447	33.624	-0.502
3600	37.336	251.743	220.830	111.290	-217.750	40.773	-0.592
3700	37.439	252.768	221.679	115.029	-220.059	47.986	-0.677
3800	37.538	253.768	222.510	118.778	-222.375	55.262	-0.760
3900	37.632	254.744	223.324	122.536	-224.698	62.599	-0.838
4000	37.723	255.698	224.122	126.304	-227.027	69.995	-0.914
4100	37.810	256.630	224.903	130.081	-229.364	77.449	-0.987
4200	37.894	257.542	225.670	133.866	-231.708	84.961	-1.057
4300	37.975	258.435	226.421	137.659	-234.058	92.528	-1.124
4400	38.053	259.309	227.159	141.461	-236.416	100.150	-1.189
4500	38.129	260.165	227.883	145.270	-238.781	107.826	-1.252
4600	38.203	261.004	228.594	149.086	-241.153	115.554	-1.312
4700	38.274	261.826	229.292	152.910	-243.533	123.335	-1.371
4800	38.344	262.633	229.978	156.741	-245.920	131.166	-1.427
4900	38.411	263.424	230.653	160.579	-248.315	139.047	-1.482
5000	38.477	264.201	231.316	164.423	-250.717	146.977	-1.535
5100	38.541	264.963	231.968	168.274	-253.127	154.954	-1.587
5200	38.604	265.712	232.610	172.132	-255.545	162.979	-1.637
5300	38.666	266.448	233.242	175.995	-257.970	171.051	-1.686
5400	38.726	267.172	233.863	179.865	-260.405	179.168	-1.733
5500	38.785	267.883	234.475	183.740	-262.847	187.331	-1.779
5600	38.843	268.582	235.078	187.622	-265.297	195.539	-1.824
5700	38.900	269.270	235.672	191.509	-267.756	203.789	-1.868
5800	38.955	269.947	236.257	195.402	-270.224	212.084	-1.910
5900	39.010	270.613	236.834	199.300	-272.700	220.420	-1.951
6000	39.064	271.270	237.402	203.204	-275.186	228.799	-1.992
