Nitrosyl Bromide (ONBr)	Br1N1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.654	91.410	91.410	INFINITE
100	36.257	228.950	311.488	-8.254	90.510	86.963	-45.425
200	42.124	256.017	277.590	-4.315	89.087	83.973	-21.931
250	44.073	265.637	274.266	-2.157	88.380	82.775	-17.295
298.15	45.473	273.525	273.525	0.	82.132	82.417	-14.439
300	45.520	273.806	273.526	0.084	82.092	82.419	-14.350
350	46.660	280.912	274.084	2.390	66.605	83.326	-12.436
400	47.623	287.207	275.339	4.747	66.571	85.717	-11.194
450	48.480	292.866	276.977	7.150	66.562	88.111	-10.228
500	49.264	298.015	278.827	9.594	66.573	90.505	-9.455
600	50.656	307.124	282.804	14.592	66.639	95.286	-8.295
700	51.831	315.023	286.855	19.718	66.748	100.053	-7.466
800	52.807	322.010	290.821	24.951	66.881	104.802	-6.843
900	53.609	328.278	294.640	30.274	67.031	109.533	-6.357
1000	54.266	333.961	298.293	35.668	67.187	114.247	-5.968
1100	54.804	339.159	301.775	41.123	67.347	118.945	-5.648
1200	55.248	343.947	305.092	46.626	67.506	123.629	-5.381
1300	55.615	348.385	308.254	52.170	67.660	128.300	-5.155
1400	55.922	352.518	311.270	57.747	67.809	132.959	-4.961
1500	56.179	356.385	314.150	63.352	67.951	137.607	-4.792
1600	56.397	360.018	316.904	68.982	68.082	142.247	-4.644
1700	56.583	363.443	319.542	74.631	68.202	146.878	-4.513
1800	56.742	366.681	322.072	80.297	68.309	151.503	-4.396
1900	56.880	369.753	324.501	85.979	68.402	156.122	-4.292
2000	57.000	372.674	326.837	91.673	68.477	160.737	-4.198
2100	57.104	375.457	329.087	97.378	68.535	165.349	-4.113
2200	57.196	378.116	331.255	103.093	68.575	169.958	-4.035
2300	57.276	380.660	333.349	108.817	68.594	174.566	-3.965
2400	57.348	383.099	335.371	114.548	68.592	179.173	-3.900
2500	57.412	385.442	337.327	120.286	68.569	183.781	-3.840
2600	57.469	387.695	339.222	126.030	68.525	188.390	-3.785
2700	57.520	389.864	341.057	131.780	68.461	193.002	-3.734
2800	57.566	391.957	342.838	137.534	68.375	197.616	-3.687
2900	57.607	393.978	344.567	143.293	68.271	202.233	-3.643
3000	57.645	395.932	346.247	149.055	68.147	206.855	-3.602
3100	57.679	397.822	347.880	154.821	68.007	211.481	-3.563
3200	57.710	399.654	349.469	160.591	67.850	216.111	-3.528
3300	57.739	401.430	351.017	166.363	67.679	220.747	-3.494
3400	57.765	403.154	352.525	172.139	67.495	225.388	-3.463
3500	57.789	404.829	353.996	177.916	67.300	230.034	-3.433
3600	57.811	406.457	355.431	183.696	67.095	234.687	-3.405
3700	57.831	408.042	356.831	189.478	66.882	239.345	-3.379
3800	57.850	409.584	358.199	195.262	66.662	244.010	-3.354
3900	57.867	411.087	359.536	201.048	66.437	248.680	-3.331
4000	57.884	412.552	360.843	206.836	66.208	253.355	-3.308
4100	57.899	413.982	362.122	212.625	65.977	258.037	-3.287
4200	57.913	415.377	363.374	218.416	65.744	262.724	-3.267
4300	57.926	416.740	364.599	224.207	65.510	267.417	-3.248
4400	57.938	418.072	365.799	230.001	65.277	272.115	-3.230
4500	57.949	419.374	366.975	235.795	65.045	276.818	-3.213
4600	57.960	420.648	368.128	241.590	64.815	281.527	-3.197
4700	57.970	421.895	369.259	247.387	64.587	286.240	-3.181
4800	57.979	423.115	370.368	253.184	64.361	290.959	-3.166
4900	57.988	424.311	371.457	258.983	64.138	295.682	-3.152
5000	57.996	425.482	372.526	264.782	63.918	300.410	-3.138
5100	58.004	426.631	373.576	270.582	63.701	305.142	-3.125
5200	58.012	427.757	374.607	276.383	63.486	309.878	-3.113
5300	58.019	428.862	375.620	282.184	63.274	314.619	-3.101
5400	58.025	429.947	376.616	287.986	63.064	319.363	-3.089
5500	58.032	431.012	377.595	293.789	62.856	324.111	-3.078
5600	58.037	432.057	378.559	299.593	62.650	328.863	-3.068
5700	58.043	433.085	379.506	305.397	62.444	333.618	-3.057
5800	58.048	434.094	380.439	311.201	62.238	338.378	-3.047
5900	58.054	435.086	381.357	317.006	62.032	343.140	-3.038
6000	58.058	436.062	382.260	322.812	61.825	347.907	-3.029
