Mercury Fluoride (HgF2)	F2Hg1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-13.186	-288.672	-288.672	INFINITE
100	42.378	219.689	316.215	-9.653	-289.751	-290.961	151.983
200	49.043	251.161	276.531	-5.074	-290.687	-291.784	76.206
250	51.842	262.416	272.614	-2.550	-293.362	-291.860	60.981
298.15	53.968	271.737	271.737	0.	-293.654	-291.543	51.077
300	54.040	272.071	271.738	0.100	-293.664	-291.530	50.760
350	55.705	280.532	272.402	2.845	-293.897	-291.155	43.453
400	56.961	288.056	273.897	5.664	-294.085	-290.750	37.968
450	57.915	294.823	275.853	8.537	-294.246	-290.323	33.700
500	58.649	300.965	278.062	11.451	-294.390	-289.880	30.284
600	59.677	311.756	282.803	17.372	-294.658	-288.952	25.156
700	60.339	321.008	287.616	23.375	-353.680	-281.409	20.999
800	60.787	329.096	292.306	29.432	-353.311	-271.110	17.702
900	61.102	336.275	296.800	35.528	-352.948	-260.857	15.140
1000	61.333	342.725	301.075	41.650	-352.594	-250.643	13.092
1100	61.505	348.579	305.132	47.792	-352.250	-240.465	11.419
1200	61.638	353.937	308.979	53.950	-351.917	-230.318	10.025
1300	61.743	358.875	312.630	60.119	-351.596	-220.197	8.848
1400	61.826	363.454	316.098	66.298	-351.287	-210.102	7.839
1500	61.893	367.722	319.399	72.484	-350.990	-200.027	6.966
1600	61.949	371.718	322.546	78.676	-350.705	-189.972	6.202
1700	61.995	375.475	325.550	84.873	-350.432	-179.935	5.529
1800	62.034	379.020	328.423	91.075	-350.168	-169.913	4.931
1900	62.067	382.375	331.175	97.280	-349.914	-159.906	4.396
2000	62.095	385.559	333.815	103.488	-349.665	-149.912	3.915
2100	62.119	388.589	336.352	109.699	-349.420	-139.931	3.481
2200	62.140	391.480	338.793	115.912	-349.175	-129.961	3.086
2300	62.159	394.242	341.144	122.126	-348.927	-120.002	2.725
2400	62.175	396.888	343.412	128.343	-348.673	-110.054	2.395
2500	62.189	399.426	345.602	134.561	-348.408	-100.117	2.092
2600	62.202	401.866	347.719	140.781	-348.129	-90.191	1.812
2700	62.213	404.214	349.768	147.002	-347.833	-80.276	1.553
2800	62.223	406.476	351.754	153.224	-347.517	-70.372	1.313
2900	62.232	408.660	353.678	159.446	-347.179	-60.480	1.089
3000	62.241	410.770	355.546	165.670	-346.815	-50.600	0.881
3100	62.248	412.811	357.361	171.894	-346.424	-40.733	0.686
3200	62.255	414.787	359.125	178.120	-346.003	-30.878	0.504
3300	62.261	416.703	360.841	184.345	-345.552	-21.037	0.333
3400	62.266	418.562	362.511	190.572	-345.069	-11.211	0.172
3500	62.272	420.367	364.139	196.799	-344.552	-1.399	0.021
3600	62.276	422.121	365.725	203.026	-344.002	8.398	-0.122
3700	62.281	423.827	367.272	209.254	-343.418	18.179	-0.257
3800	62.285	425.488	368.783	215.482	-342.799	27.943	-0.384
3900	62.288	427.106	370.257	221.711	-342.146	37.692	-0.505
4000	62.292	428.683	371.698	227.940	-341.458	47.422	-0.619
4100	62.295	430.222	373.107	234.169	-340.737	57.135	-0.728
4200	62.298	431.723	374.485	240.399	-339.981	66.831	-0.831
4300	62.301	433.189	375.833	246.629	-339.193	76.507	-0.929
4400	62.303	434.621	377.153	252.859	-338.372	86.165	-1.023
4500	62.306	436.021	378.446	259.089	-337.519	95.805	-1.112
4600	62.308	437.391	379.712	265.320	-336.635	105.424	-1.197
4700	62.310	438.731	380.954	271.551	-335.721	115.024	-1.278
4800	62.312	440.042	382.171	277.782	-334.777	124.605	-1.356
4900	62.314	441.327	383.365	284.013	-333.805	134.165	-1.430
5000	62.316	442.586	384.537	290.245	-332.806	143.705	-1.501
5100	62.317	443.820	385.688	296.477	-331.780	153.225	-1.569
5200	62.319	445.030	386.817	302.708	-330.728	162.725	-1.635
5300	62.320	446.217	387.927	308.940	-329.652	172.205	-1.697
5400	62.322	447.382	389.017	315.172	-328.553	181.663	-1.757
5500	62.323	448.526	390.089	321.405	-327.432	191.101	-1.815
5600	62.324	449.649	391.142	327.637	-326.289	200.519	-1.870
5700	62.325	450.752	392.178	333.869	-325.126	209.916	-1.924
5800	62.327	451.836	393.198	340.102	-323.945	219.292	-1.975
5900	62.328	452.901	394.201	346.335	-322.746	228.648	-2.024
6000	62.329	453.949	395.188	352.568	-321.530	237.984	-2.072
