Beryllium Aluminum Oxide (BeAl6O10)	Al6Be1O10(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-34.112	-5585.659	-5585.659	INFINITE
100	47.049	16.606	345.259	-32.865	-5601.878	-5512.643	2879.509
200	172.929	87.939	197.142	-21.840	-5616.797	-5417.092	1414.799
298.15	265.186	175.552	175.552	0.	-5624.133	-5317.254	931.561
300	266.546	177.197	175.557	0.492	-5624.212	-5315.350	925.485
400	324.268	262.481	186.792	30.275	-5626.175	-5211.985	680.616
500	358.527	338.838	209.722	64.558	-5625.087	-5108.521	533.684
600	380.560	406.278	236.976	101.581	-5622.541	-5005.431	435.762
700	396.083	466.167	265.522	140.452	-5619.419	-4902.822	365.853
800	407.827	519.854	294.016	180.671	-5616.267	-4800.669	313.452
900	417.249	568.451	321.852	221.939	-5613.464	-4698.893	272.717
1000	425.178	612.834	348.763	264.071	-5674.818	-4592.838	239.905
1100	431.998	653.685	374.651	306.937	-5671.319	-4484.805	212.966
1200	437.939	691.532	399.500	350.439	-5667.470	-4377.108	190.531
1300	443.295	726.800	423.336	394.503	-5663.316	-4269.745	171.560
1400	448.316	759.835	446.204	439.084	-5658.886	-4162.711	155.313
1500	453.336	790.936	468.159	484.165	-5654.182	-4056.005	141.243
1600	458.566	820.358	489.260	529.756	-5663.723	-3949.095	128.925
1700	464.215	848.326	509.566	575.892	-5657.995	-3842.104	118.053
1800	470.282	875.028	529.133	622.612	-5651.825	-3735.464	108.400
1900	476.976	900.632	548.016	669.969	-5645.155	-3629.179	99.773
2000	484.298	925.281	566.267	718.028	-5637.922	-3523.259	92.018
2100	492.248	949.100	583.933	766.850	-5630.062	-3417.716	85.011
2186.000	499.586	969.001	598.692	809.495	CRYSTAL <--> LIQUID
2186.000	569.024	1152.745	598.692	1211.159	TRANSITION
2200	569.024	1156.378	602.230	1219.126	-5218.884	-3315.136	78.711
2300	569.024	1181.672	626.877	1276.028	-5203.212	-3228.956	73.332
2400	569.024	1205.889	650.502	1332.930	-5187.673	-3143.454	68.415
2500	569.024	1229.118	673.185	1389.833	-5172.266	-3058.595	63.906
2600	569.024	1251.436	694.999	1446.735	-5156.987	-2974.350	59.755
2700	569.024	1272.911	716.008	1503.638	-5141.834	-2890.689	55.924
2800	569.024	1293.605	736.269	1560.540	-7181.169	-2795.558	52.152
2900	569.024	1313.573	755.834	1617.442	-7158.624	-2639.331	47.539
3000	569.024	1332.863	774.748	1674.345	-7136.183	-2483.874	43.248
3100	569.024	1351.522	793.055	1731.247	-7113.842	-2329.163	39.246
3200	569.024	1369.587	810.791	1788.150	-7091.601	-2175.178	35.506
3300	569.024	1387.097	827.991	1845.052	-7069.458	-2021.884	32.004
3400	569.024	1404.084	844.686	1901.954	-7047.412	-1869.255	28.718
3500	569.024	1420.579	860.905	1958.857	-7025.465	-1717.278	25.629
3600	569.024	1436.609	876.676	2015.759	-7003.614	-1565.924	22.721
3700	569.024	1452.199	892.021	2072.662	-6981.861	-1415.179	19.979
3800	569.024	1467.374	906.963	2129.564	-6960.207	-1265.014	17.389
3900	569.024	1482.155	921.523	2186.466	-6938.652	-1115.420	14.939
4000	569.024	1496.561	935.719	2243.369	-6917.201	-966.382	12.620
