Lead (Pb)	Pb1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	195.881	195.881	INFINITE
100	20.786	152.667	193.855	-4.119	196.193	184.610	-96.430
200	20.786	167.075	177.276	-2.040	195.747	173.187	-45.232
250	20.786	171.713	175.716	-1.001	195.481	167.577	-35.013
298.15	20.786	175.374	175.374	0.	195.200	162.228	-28.422
300	20.786	175.503	175.375	0.038	195.189	162.023	-28.211
350	20.786	178.707	175.628	1.078	194.874	156.520	-23.359
400	20.786	181.483	176.190	2.117	194.538	151.064	-19.727
450	20.786	183.931	176.917	3.156	194.181	145.651	-16.907
500	20.786	186.121	177.730	4.196	193.803	140.278	-14.655
600	20.786	189.911	179.453	6.274	192.993	129.648	-11.287
700	20.787	193.115	181.182	8.353	187.250	119.958	-8.951
800	20.790	195.891	182.851	10.432	186.311	110.409	-7.209
900	20.801	198.340	184.439	12.511	185.405	100.976	-5.861
1000	20.829	200.533	185.940	14.592	184.532	91.642	-4.787
1100	20.888	202.520	187.359	16.678	183.693	82.394	-3.913
1200	20.991	204.342	188.699	18.771	182.892	73.221	-3.187
1300	21.155	206.028	189.968	20.878	182.129	64.113	-2.576
1400	21.394	207.604	191.172	23.005	181.393	55.063	-2.054
1500	21.717	209.091	192.317	25.160	180.683	46.064	-1.604
1600	22.132	210.505	193.410	27.352	180.002	37.112	-1.212
1700	22.640	211.862	194.456	29.589	179.355	28.201	-0.867
1800	23.239	213.172	195.460	31.883	178.746	19.327	-0.561
1900	23.922	214.447	196.426	34.240	178.184	10.486	-0.288
2000	24.680	215.693	197.358	36.669	177.673	1.674	-0.044
2019.022	24.831	215.927	197.532	37.140	FUGACITY = 1 bar
2100	25.499	216.916	198.260	39.178	0. 0. 0.
2200	26.365	218.122	199.136	41.771	0.	0.	0.
2300	27.261	219.314	199.987	44.452	0.	0.	0.
2400	28.173	220.493	200.817	47.224	0.	0.	0.
2500	29.084	221.662	201.627	50.086	0.	0.	0.
2600	29.979	222.820	202.420	53.040	0.	0.	0.
2700	30.844	223.968	203.197	56.081	0.	0.	0.
2800	31.669	225.105	203.959	59.207	0.	0.	0.
2900	32.444	226.230	204.708	62.413	0.	0.	0.
3000	33.160	227.342	205.444	65.694	0.	0.	0.
3100	33.813	228.440	206.168	69.043	0.	0.	0.
3200	34.398	229.523	206.881	72.454	0.	0.	0.
3300	34.913	230.589	207.583	75.921	0.	0.	0.
3400	35.360	231.639	208.275	79.435	0.	0.	0.
3500	35.737	232.669	208.958	82.990	0.	0.	0.
3600	36.048	233.680	209.630	86.580	0.	0.	0.
3700	36.296	234.672	210.294	90.198	0.	0.	0.
3800	36.485	235.642	210.948	93.837	0.	0.	0.
3900	36.618	236.592	211.594	97.493	0.	0.	0.
4000	36.700	237.520	212.230	101.159	0.	0.	0.
4100	36.737	238.427	212.858	104.831	0.	0.	0.
4200	36.733	239.312	213.477	108.505	0.	0.	0.
4300	36.692	240.176	214.088	112.177	0.	0.	0.
4400	36.619	241.019	214.691	115.842	0.	0.	0.
4500	36.518	241.841	215.285	119.499	0.	0.	0.
4600	36.395	242.642	215.871	123.145	0.	0.	0.
4700	36.252	243.423	216.449	126.778	0.	0.	0.
4800	36.093	244.185	217.019	130.395	0.	0.	0.
4900	35.923	244.927	217.581	133.996	0.	0.	0.
5000	35.743	245.651	218.135	137.579	0.	0.	0.
5100	35.557	246.357	218.682	141.144	0.	0.	0.
5200	35.367	247.046	219.221	144.690	0.	0.	0.
5300	35.175	247.717	219.752	148.217	0.	0.	0.
5400	34.985	248.373	220.276	151.725	0.	0.	0.
5500	34.796	249.013	220.793	155.214	0.	0.	0.
5600	34.612	249.639	221.302	158.685	0.	0.	0.
5700	34.434	250.250	221.805	162.137	0.	0.	0.
5800	34.263	250.847	222.300	165.572	0.	0.	0.
5900	34.097	251.431	222.789	168.989	0.	0.	0.
6000	33.942	252.003	223.271	172.390	0.	0.	0.
