Beryllium Sulfate, Alpha (BeSO4)	Be1O4S1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-12.979	-1190.076	-1190.076	INFINITE
100	29.320	18.630	136.399	-11.777	-1195.412	-1161.311	606.607
200	60.675	48.883	85.043	-7.232	-1198.909	-1125.730	294.010
298.15	85.697	77.971	77.971	0.	-1200.808	-1089.354	190.850
300	86.111	78.502	77.973	0.159	-1200.830	-1088.662	189.553
400	103.880	105.869	81.583	9.714	-1203.656	-1051.063	137.255
500	116.357	130.457	88.944	20.756	-1204.763	-1012.781	105.805
600	126.817	152.591	97.737	32.913	-1204.777	-974.366	84.826
700	137.988	172.967	107.046	46.145	-1203.793	-936.028	69.847
800	149.787	192.159	116.496	60.531	-1201.788	-897.901	58.627
900	162.046	210.506	125.928	76.120	-1251.860	-859.007	49.855
1000	174.431	228.245	135.278	92.967	-1246.475	-815.635	42.604
1100	183.088	245.296	144.510	110.864	-1240.239	-772.847	36.699
1200	189.209	261.502	153.591	129.494	-1233.452	-730.653	31.805
1300	193.543	276.827	162.487	148.643	-1226.317	-689.041	27.686
1400	196.581	291.287	171.175	168.157	-1218.980	-647.986	24.177
1500	198.656	304.925	179.642	187.925	-1211.549	-607.460	21.154
1600	200.004	317.792	187.878	207.863	-1218.639	-566.905	18.508
1700	200.706	329.941	195.881	227.903	-1210.843	-526.410	16.175
1800	200.832	341.418	203.650	247.981	-1203.093	-486.374	14.114
1900	200.832	352.276	211.189	268.065	-1195.419	-446.766	12.282
2000	200.832	362.577	218.504	288.148	-1187.825	-407.560	10.644
2100	200.832	372.376	225.599	308.231	-1180.309	-368.732	9.172
2200	200.832	381.719	232.485	328.314	-1172.870	-330.259	7.841
2300	200.832	390.646	239.169	348.397	-1165.508	-292.124	6.634
