Sodium Tetrafluoroaluminate (NaAlF4)	Al1F4Na1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-21.223	-1833.547	-1833.547	INFINITE
100	59.284	255.634	425.562	-16.993	-1836.954	-1825.364	953.472
200	87.953	306.516	353.949	-9.487	-1839.564	-1812.638	473.412
250	97.151	327.177	346.571	-4.849	-1840.369	-1805.808	377.303
298.15	103.954	344.896	344.896	0.	-1840.960	-1799.096	315.194
300	104.182	345.539	344.898	0.193	-1840.980	-1798.836	313.205
350	109.570	362.022	346.187	5.542	-1841.496	-1791.771	267.407
400	113.718	376.936	349.113	11.129	-1844.612	-1784.428	233.022
450	116.938	390.523	352.971	16.899	-1845.043	-1776.878	206.255
500	119.464	402.980	357.358	22.811	-1845.395	-1769.285	184.836
600	123.080	425.105	366.852	34.952	-1845.954	-1754.008	152.700
700	125.464	444.269	376.573	47.387	-1846.421	-1738.646	129.739
800	127.102	461.135	386.111	60.020	-1846.897	-1723.218	112.515
900	128.270	476.177	395.298	72.791	-1847.462	-1707.725	99.114
1000	129.129	489.738	404.075	85.663	-1858.773	-1691.402	88.350
1100	129.778	502.077	412.432	98.610	-1859.349	-1674.637	79.522
1200	130.279	513.392	420.380	111.614	-1956.723	-1655.378	72.057
1300	130.674	523.836	427.942	124.663	-1956.466	-1630.277	65.505
1400	130.990	533.532	435.142	137.746	-1956.218	-1605.195	59.891
1500	131.247	542.578	442.006	150.859	-1955.980	-1580.130	55.025
1600	131.459	551.056	448.559	163.994	-1955.756	-1555.081	50.768
1700	131.635	559.031	454.826	177.149	-1955.545	-1530.045	47.013
1800	131.783	566.559	460.826	190.320	-1955.348	-1505.021	43.675
1900	131.909	573.688	466.580	203.505	-1955.161	-1480.009	40.688
2000	132.017	580.457	472.106	216.701	-1954.982	-1455.005	38.001
2100	132.110	586.900	477.420	229.908	-1954.806	-1430.011	35.570
2200	132.191	593.048	482.537	243.123	-1954.627	-1405.025	33.360
2300	132.262	598.926	487.471	256.346	-1954.440	-1380.047	31.342
2400	132.324	604.556	492.233	269.575	-1954.240	-1355.077	29.492
2500	132.379	609.959	496.835	282.810	-1954.019	-1330.117	27.791
2600	132.428	615.152	501.286	296.051	-1953.773	-1305.165	26.221
2700	132.471	620.150	505.596	309.296	-1953.496	-1280.224	24.767
2800	132.510	624.969	509.774	322.545	-2247.085	-1254.326	23.400
2900	132.545	629.619	513.827	335.798	-2245.638	-1218.895	21.955
3000	132.577	634.113	517.762	349.054	-2244.148	-1183.516	20.607
3100	132.605	638.461	521.586	362.313	-2242.612	-1148.187	19.347
3200	132.631	642.672	525.304	375.575	-2241.029	-1112.908	18.166
3300	132.655	646.753	528.923	388.839	-2239.397	-1077.679	17.058
3400	132.677	650.714	532.447	402.106	-2237.716	-1042.501	16.016
3500	132.697	654.560	535.882	415.374	-2235.986	-1007.372	15.034
3600	132.715	658.298	539.230	428.645	-2234.208	-972.294	14.108
3700	132.732	661.935	542.498	441.917	-2232.384	-937.266	13.232
3800	132.747	665.475	545.688	455.191	-2230.515	-902.288	12.403
3900	132.761	668.923	548.803	468.467	-2228.604	-867.359	11.617
4000	132.775	672.285	551.849	481.744	-2226.653	-832.480	10.871
4100	132.787	675.563	554.826	495.022	-2224.667	-797.651	10.162
4200	132.798	678.763	557.739	508.301	-2222.647	-762.869	9.488
4300	132.809	681.888	560.590	521.581	-2220.601	-728.138	8.845
4400	132.819	684.941	563.382	534.863	-2218.489	-693.456	8.232
4500	132.828	687.926	566.116	548.145	-2216.375	-658.821	7.647
4600	132.837	690.846	568.796	561.428	-2214.254	-624.232	7.088
4700	132.845	693.703	571.424	574.712	-2212.120	-589.689	6.554
4800	132.853	696.500	574.000	587.997	-2209.979	-555.192	6.042
4900	132.860	699.239	576.528	601.283	-2207.834	-520.740	5.551
5000	132.867	701.923	579.010	614.569	-2205.686	-486.332	5.081
5100	132.873	704.555	581.445	627.856	-2203.550	-451.966	4.629
5200	132.879	707.135	583.838	641.144	-2201.428	-417.641	4.195
5300	132.885	709.666	586.188	654.432	-2199.323	-383.358	3.778
5400	132.890	712.150	588.498	667.721	-2197.242	-349.114	3.377
5500	132.895	714.588	590.768	681.010	-2195.189	-314.909	2.991
5600	132.900	716.983	593.001	694.300	-2193.169	-280.740	2.619
5700	132.904	719.335	595.197	707.590	-2191.187	-246.608	2.260
5800	132.909	721.647	597.357	720.881	-2189.246	-212.510	1.914
5900	132.913	723.919	599.483	734.172	-2187.354	-178.443	1.580
6000	132.917	726.153	601.575	747.463	-2185.335	-144.431	1.257
