Potassium Iodide ((KI)2)	I2K2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-21.676	-416.480	-416.480	INFINITE
100	75.971	308.279	467.994	-15.972	-417.290	-434.898	227.167
200	81.203	363.113	403.271	-8.032	-419.471	-451.705	117.973
250	81.890	381.315	397.125	-3.953	-420.768	-459.616	96.032
298.15	82.258	395.772	395.772	0.	-422.166	-466.974	81.812
300	82.268	396.281	395.774	0.152	-422.223	-467.252	81.356
350	82.499	408.982	396.777	4.272	-428.698	-474.433	70.805
400	82.649	420.008	399.007	8.401	-446.570	-480.288	62.719
450	82.752	429.749	401.892	12.536	-449.596	-484.321	56.218
500	82.826	438.472	405.121	16.675	-492.707	-484.220	50.586
600	82.923	453.583	411.977	24.963	-494.252	-482.375	41.995
700	82.982	466.370	418.857	33.259	-495.716	-480.279	35.839
800	83.020	477.453	425.504	41.559	-497.149	-477.976	31.209
900	83.046	487.233	431.831	49.862	-498.601	-475.493	27.597
1000	83.064	495.984	437.816	58.168	-500.123	-472.845	24.699
1100	83.078	503.901	443.470	66.475	-659.668	-460.819	21.882
1200	83.089	511.131	448.811	74.783	-659.350	-442.756	19.273
1300	83.097	517.782	453.864	83.093	-659.054	-424.718	17.065
1400	83.103	523.940	458.652	91.403	-658.789	-406.703	15.174
1500	83.109	529.674	463.198	99.713	-658.565	-388.705	13.536
1600	83.113	535.038	467.522	108.025	-658.393	-370.720	12.103
1700	83.116	540.076	471.644	116.336	-658.282	-352.744	10.839
1800	83.119	544.827	475.579	124.648	-658.241	-334.773	9.715
1900	83.122	549.321	479.343	132.960	-658.277	-316.802	8.709
2000	83.124	553.585	482.949	141.272	-658.394	-298.827	7.805
2100	83.126	557.641	486.410	149.585	-658.592	-280.844	6.986
2200	83.128	561.508	489.736	157.897	-658.871	-262.850	6.241
2300	83.129	565.203	492.938	166.210	-659.227	-244.841	5.561
2400	83.130	568.741	496.023	174.523	-659.655	-226.815	4.937
2500	83.131	572.135	499.000	182.836	-660.149	-208.771	4.362
2600	83.132	575.395	501.876	191.149	-660.703	-190.704	3.831
2700	83.133	578.533	504.657	199.463	-661.311	-172.616	3.339
2800	83.134	581.556	507.350	207.776	-661.968	-154.505	2.882
2900	83.135	584.473	509.960	216.089	-662.670	-136.369	2.456
3000	83.135	587.292	512.491	224.403	-663.413	-118.208	2.058
3100	83.136	590.018	514.948	232.717	-664.196	-100.022	1.685
3200	83.136	592.657	517.335	241.030	-665.020	-81.809	1.335
3300	83.137	595.215	519.657	249.344	-665.868	-63.572	1.006
3400	83.137	597.697	521.916	257.657	-666.770	-45.307	0.696
3500	83.138	600.107	524.115	265.971	-667.714	-27.016	0.403
3600	83.138	602.449	526.259	274.285	-668.714	-8.696	0.126
3700	83.138	604.727	528.349	282.599	-669.773	9.652	-0.136
3800	83.139	606.944	530.388	290.913	-670.899	28.030	-0.385
3900	83.139	609.104	532.379	299.227	-672.101	46.438	-0.622
4000	83.139	611.209	534.324	307.540	-673.373	64.877	-0.847
4100	83.139	613.262	536.224	315.854	-674.741	83.350	-1.062
4200	83.140	615.265	538.082	324.168	-676.221	101.857	-1.267
4300	83.140	617.221	539.900	332.482	-677.815	120.402	-1.463
4400	83.140	619.133	541.679	340.796	-678.979	138.930	-1.649
4500	83.140	621.001	543.421	349.110	-680.696	157.538	-1.829
4600	83.140	622.829	545.128	357.424	-682.534	176.185	-2.001
4700	83.140	624.617	546.800	365.738	-684.461	194.870	-2.166
4800	83.141	626.367	548.439	374.052	-686.302	213.574	-2.324
4900	83.141	628.081	550.047	382.366	-688.486	232.343	-2.477
5000	83.141	629.761	551.625	390.681	-690.809	251.159	-2.624
5100	83.141	631.407	553.173	398.995	-693.275	270.023	-2.766
5200	83.141	633.022	554.693	407.309	-695.888	288.936	-2.902
5300	83.141	634.605	556.186	415.623	-698.649	307.901	-3.035
5400	83.141	636.160	557.653	423.937	-701.560	326.919	-3.162
5500	83.141	637.685	559.094	432.251	-704.622	345.993	-3.286
5600	83.142	639.183	560.511	440.565	-707.835	365.124	-3.406
5700	83.142	640.655	561.904	448.879	-710.506	384.218	-3.521
5800	83.142	642.101	563.274	457.194	-713.928	403.454	-3.633
5900	83.142	643.522	564.622	465.508	-717.486	422.749	-3.743
6000	83.142	644.919	565.949	473.822	-721.178	442.106	-3.849
