Cobalt Chloride (CoCl)	Cl1Co1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-9.447	192.797	192.797	INFINITE
100	29.838	210.257	275.505	-6.525	193.742	182.934	-95.555
200	33.228	232.008	248.842	-3.367	193.471	172.183	-44.970
250	34.377	239.554	246.253	-1.675	193.198	166.892	-34.870
298.15	35.139	245.679	245.679	0.	192.882	161.853	-28.356
300	35.163	245.896	245.679	0.065	192.870	161.661	-28.148
350	35.708	251.360	246.110	1.838	192.520	156.487	-23.354
400	36.097	256.155	247.072	3.633	192.135	151.365	-19.766
450	36.383	260.424	248.323	5.446	191.711	146.293	-16.981
500	36.599	264.269	249.728	7.270	191.249	141.271	-14.759
600	36.899	270.970	252.726	10.946	190.215	131.371	-11.437
700	37.097	276.674	255.750	14.647	189.043	121.654	-9.078
800	37.237	281.637	258.682	18.364	187.310	112.177	-7.324
900	37.342	286.030	261.482	22.093	185.835	102.872	-5.971
1000	37.426	289.969	264.137	25.832	184.133	93.743	-4.897
1100	37.495	293.539	266.650	29.578	182.168	84.796	-4.027
1200	37.556	296.804	269.029	33.330	179.904	76.042	-3.310
1300	37.611	299.812	271.283	37.089	177.193	67.493	-2.712
1400	37.664	302.602	273.421	40.853	173.908	59.175	-2.208
1500	37.718	305.202	275.454	44.622	171.635	51.061	-1.778
1600	37.775	307.638	277.390	48.396	169.616	43.090	-1.407
1700	37.837	309.930	279.238	52.177	167.697	35.241	-1.083
1800	37.906	312.094	281.003	55.964	149.513	27.798	-0.807
1900	37.984	314.146	282.694	59.758	147.344	21.095	-0.580
2000	38.073	316.097	284.316	63.561	145.178	14.507	-0.379
2100	38.175	317.957	285.874	67.373	143.016	8.026	-0.200
2200	38.289	319.735	287.373	71.196	140.858	1.649	-0.039
2300	38.419	321.440	288.817	75.032	138.706	-4.631	0.105
2400	38.566	323.078	290.211	78.881	136.561	-10.817	0.235
2500	38.730	324.656	291.557	82.745	134.423	-16.914	0.353
2600	38.914	326.178	292.860	86.627	132.294	-22.925	0.461
2700	39.119	327.651	294.121	90.529	130.175	-28.855	0.558
2800	39.346	329.077	295.344	94.452	128.069	-34.706	0.647
2900	39.596	330.462	296.532	98.399	125.977	-40.483	0.729
3000	39.872	331.809	297.685	102.372	123.901	-46.187	0.804
3100	40.174	333.121	298.807	106.374	121.844	-51.823	0.873
3200	40.503	334.402	299.900	110.408	-255.004	-55.620	0.908
3300	40.859	335.654	300.964	114.476	-255.587	-49.380	0.782
3400	41.244	336.879	302.003	118.580	-256.142	-43.123	0.662
3500	41.656	338.081	303.016	122.725	-256.669	-36.850	0.550
3600	42.097	339.260	304.007	126.913	-257.164	-30.562	0.443
3700	42.565	340.420	304.975	131.146	-257.625	-24.261	0.343
3800	43.060	341.562	305.923	135.427	-258.048	-17.948	0.247
3900	43.580	342.687	306.851	139.758	-258.433	-11.625	0.156
4000	44.124	343.797	307.761	144.143	-258.775	-5.292	0.069
4100	44.690	344.893	308.653	148.584	-259.073	1.049	-0.013
4200	45.275	345.977	309.529	153.082	-259.326	7.397	-0.092
4300	45.878	347.050	310.389	157.639	-259.530	13.750	-0.167
4400	46.496	348.111	311.235	162.258	-259.684	20.107	-0.239
4500	47.127	349.163	312.066	166.939	-259.787	26.467	-0.307
4600	47.766	350.206	312.884	171.684	-259.838	32.829	-0.373
4700	48.412	351.240	313.689	176.493	-259.835	39.191	-0.436
4800	49.061	352.266	314.482	181.366	-259.780	45.553	-0.496
4900	49.711	353.285	315.263	186.305	-259.671	51.913	-0.553
5000	50.357	354.295	316.034	191.308	-259.509	58.270	-0.609
5100	50.998	355.299	316.794	196.376	-259.294	64.624	-0.662
5200	51.630	356.295	317.544	201.508	-259.028	70.973	-0.713
5300	52.250	357.285	318.284	206.702	-258.712	77.316	-0.762
5400	52.856	358.267	319.016	211.957	-258.347	83.653	-0.809
5500	53.446	359.242	319.738	217.272	-257.937	89.982	-0.855
5600	54.017	360.211	320.452	222.646	-257.482	96.304	-0.898
5700	54.566	361.172	321.158	228.075	-256.987	102.617	-0.940
5800	55.093	362.125	321.856	233.558	-256.453	108.922	-0.981
5900	55.595	363.071	322.547	239.093	-255.839	115.213	-1.020
6000	56.071	364.010	323.230	244.676	-255.226	121.497	-1.058
