Beryllium Iodide (BeI2)	Be1I2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-13.633	-62.517	-62.517	INFINITE
100	44.605	236.565	337.992	-10.143	-62.117	-79.624	41.591
200	51.767	270.220	296.456	-5.247	-62.731	-96.949	25.320
250	53.542	281.970	292.421	-2.613	-63.316	-105.439	22.030
298.15	54.939	291.524	291.524	0.	-64.015	-113.491	19.883
300	54.988	291.864	291.525	0.102	-64.045	-113.798	19.814
350	56.181	300.433	292.199	2.882	-64.955	-122.021	18.211
400	57.156	308.001	293.710	5.716	-81.910	-129.559	16.919
450	57.948	314.780	295.681	8.594	-84.092	-135.385	15.715
500	58.591	320.920	297.903	11.508	-126.417	-137.167	14.330
600	59.544	331.692	302.662	17.418	-126.529	-139.307	12.128
700	60.192	340.923	307.484	23.407	-126.699	-141.425	10.553
800	60.648	348.992	312.179	29.450	-126.931	-143.513	9.370
900	60.977	356.155	316.675	35.532	-127.232	-145.569	8.449
1000	61.222	362.593	320.950	41.643	-127.606	-147.587	7.709
1100	61.408	368.437	325.005	47.775	-128.061	-149.563	7.102
1200	61.552	373.787	328.851	53.923	-128.604	-151.495	6.594
1300	61.667	378.718	332.499	60.084	-129.243	-153.377	6.163
1400	61.759	383.292	335.966	66.256	-129.991	-155.206	5.791
1500	61.834	387.555	339.265	72.436	-130.859	-156.978	5.466
1600	61.895	391.548	342.409	78.622	-146.395	-158.162	5.163
1700	61.947	395.302	345.411	84.814	-147.137	-158.875	4.882
1800	61.990	398.844	348.282	91.011	-147.961	-159.542	4.630
1900	62.027	402.197	351.032	97.212	-148.871	-160.161	4.403
2000	62.059	405.379	353.671	103.417	-149.870	-160.730	4.198
2100	62.086	408.408	356.206	109.624	-150.955	-161.246	4.011
2200	62.110	411.296	358.645	115.834	-152.121	-161.710	3.839
2300	62.131	414.058	360.994	122.046	-153.361	-162.118	3.682
2400	62.149	416.702	363.261	128.260	-154.666	-162.471	3.536
2500	62.165	419.240	365.450	134.476	-156.025	-162.768	3.401
2600	62.180	421.678	367.566	140.693	-157.425	-163.010	3.275
2700	62.193	424.025	369.614	146.911	-158.856	-163.198	3.157
2800	62.204	426.287	371.598	153.131	-451.264	-157.110	2.931
2900	62.214	428.470	373.521	159.352	-451.660	-146.597	2.641
3000	62.224	430.580	375.388	165.574	-452.039	-136.071	2.369
3100	62.232	432.620	377.202	171.797	-452.394	-125.533	2.115
3200	62.240	434.596	378.965	178.021	-452.718	-114.984	1.877
3300	62.247	436.511	380.680	184.245	-453.008	-104.425	1.653
3400	62.253	438.370	382.349	190.470	-453.259	-93.858	1.442
3500	62.259	440.174	383.976	196.696	-453.471	-83.284	1.243
3600	62.265	441.928	385.561	202.922	-453.641	-72.705	1.055
3700	62.270	443.634	387.108	209.149	-453.769	-62.122	0.877
3800	62.274	445.295	388.617	215.376	-453.858	-51.535	0.708
3900	62.278	446.913	390.091	221.603	-453.907	-40.947	0.548
4000	62.282	448.489	391.532	227.831	-453.920	-30.358	0.396
4100	62.286	450.027	392.940	234.060	-453.898	-19.770	0.252
4200	62.289	451.528	394.317	240.289	-453.844	-9.182	0.114
4300	62.292	452.994	395.664	246.518	-453.763	1.404	-0.017
4400	62.295	454.426	396.984	252.747	-453.656	11.989	-0.142
4500	62.298	455.826	398.276	258.977	-453.528	22.570	-0.262
4600	62.301	457.196	399.542	265.207	-453.381	33.148	-0.376
4700	62.303	458.535	400.783	271.437	-453.220	43.723	-0.486
4800	62.305	459.847	402.000	277.667	-453.048	54.295	-0.591
4900	62.308	461.132	403.193	283.898	-452.867	64.863	-0.691
5000	62.310	462.391	404.365	290.129	-452.683	75.427	-0.788
5100	62.311	463.625	405.515	296.360	-452.496	85.987	-0.881
5200	62.313	464.835	406.644	302.591	-452.311	96.544	-0.970
5300	62.315	466.022	407.753	308.822	-452.129	107.097	-1.056
5400	62.316	467.186	408.843	315.054	-451.954	117.647	-1.138
5500	62.318	468.330	409.914	321.286	-451.788	128.193	-1.217
5600	62.319	469.453	410.967	327.518	-451.633	138.737	-1.294
5700	62.321	470.556	412.003	333.750	-451.490	149.278	-1.368
5800	62.322	471.640	413.022	339.982	-451.362	159.817	-1.439
5900	62.323	472.705	414.025	346.214	-451.250	170.353	-1.508
6000	62.324	473.752	415.011	352.446	-451.154	180.888	-1.575
