Iron, Ion (Fe+)	Fe1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.936	1172.517				
100	21.618	155.635	204.058	-4.842						
200	24.813	171.652	184.215	-2.512						
250	25.689	177.294	182.284	-1.248						
298.15	26.068	181.857	181.857	0.	1181.144	1128.814	-197.764
300	26.075	182.018	181.857	0.048	1181.184	1128.489	-196.487
350	26.163	186.047	182.175	1.355	1182.244	1119.622	-167.094
400	26.112	189.538	182.882	2.662	1183.249	1110.607	-145.030
450	26.018	192.608	183.796	3.966	1184.194	1101.470	-127.855
500	25.931	195.345	184.816	5.264	1185.076	1092.230	-114.104
600	25.830	200.062	186.976	7.851	1186.656	1073.508	-93.457
700	25.802	204.041	189.137	10.433	1187.990	1054.541	-78.691
800	25.786	207.485	191.220	13.012	1189.034	1035.402	-67.605
900	25.744	210.521	193.199	15.589	1189.661	1016.155	-58.976
1000	25.661	213.229	195.069	18.160	1189.562	996.872	-52.071
1100	25.539	215.669	196.833	20.720	1188.559	977.666	-46.425
1200	25.390	217.885	198.497	23.266	1188.094	958.495	-41.722
1300	25.225	219.911	200.067	25.797	1189.260	939.314	-37.742
1400	25.054	221.774	201.552	28.311	1190.325	920.047	-34.327
1500	24.885	223.497	202.958	30.808	1191.290	900.707	-31.365
1600	24.726	225.098	204.293	33.289	1192.155	881.306	-28.772
1700	24.579	226.592	205.561	35.754	1191.970	861.872	-26.482
1800	24.447	227.993	206.769	38.205	1192.303	842.445	-24.447
1900	24.330	229.312	207.921	40.644	1178.443	823.703	-22.645
2000	24.229	230.557	209.022	43.071	1178.347	805.035	-21.025
2100	24.144	231.737	210.076	45.490	1178.242	786.372	-19.560
2200	24.074	232.859	211.086	47.901	1178.129	767.714	-18.228
2300	24.018	233.928	212.056	50.305	1178.009	749.062	-17.012
2400	23.975	234.949	212.989	52.705	1177.885	730.415	-15.897
2500	23.945	235.927	213.887	55.101	1177.757	711.773	-14.872
2600	23.927	236.866	214.753	57.494	1177.627	693.136	-13.925
2700	23.920	237.769	215.588	59.886	1177.495	674.504	-13.049
2800	23.925	238.639	216.396	62.278	1177.363	655.877	-12.236
2900	23.940	239.478	217.178	64.672	1177.233	637.255	-11.478
3000	23.966	240.290	217.935	67.067	1177.104	618.637	-10.771
3100	24.002	241.077	218.669	69.465	1176.979	600.024	-10.110
3200	24.049	241.840	219.381	71.868	828.558	588.838	-9.612
3300	24.104	242.580	220.073	74.275	830.342	581.319	-9.202
3400	24.170	243.301	220.745	76.689	832.100	573.747	-8.815
3500	24.245	244.003	221.400	79.110	833.831	566.123	-8.449
3600	24.329	244.687	222.037	81.538	835.536	558.450	-8.103
3700	24.423	245.355	222.658	83.976	837.216	550.730	-7.775
3800	24.525	246.007	223.264	86.423	838.869	542.965	-7.464
3900	24.636	246.646	223.856	88.881	840.497	535.156	-7.168
4000	24.756	247.271	224.433	91.351	842.099	527.307	-6.886
4100	24.883	247.884	224.998	93.833	843.675	519.417	-6.617
4200	25.018	248.485	225.550	96.328	845.224	511.490	-6.361
4300	25.161	249.075	226.090	98.836	846.747	503.526	-6.117
4400	25.310	249.656	226.619	101.360	848.243	495.526	-5.883
4500	25.467	250.226	227.137	103.899	849.712	487.493	-5.659
4600	25.629	250.788	227.646	106.453	851.154	479.428	-5.444
4700	25.797	251.341	228.144	109.025	852.567	471.332	-5.238
4800	25.970	251.885	228.633	111.613	853.951	463.206	-5.041
4900	26.149	252.423	229.113	114.219	855.306	455.051	-4.851
5000	26.331	252.953	229.584	116.843	856.631	446.869	-4.668
5100	26.518	253.476	230.048	119.485	857.925	438.661	-4.493
5200	26.708	253.993	230.503	122.147	859.187	430.428	-4.324
5300	26.901	254.503	230.951	124.827	860.415	422.171	-4.161
5400	27.096	255.008	231.392	127.527	861.609	413.891	-4.004
5500	27.293	255.507	231.826	130.246	862.767	405.589	-3.852
5600	27.493	256.001	232.253	132.985	863.887	397.266	-3.706
5700	27.693	256.489	232.674	135.745	864.967	388.924	-3.564
5800	27.894	256.972	233.089	138.524	866.006	380.564	-3.427
5900	28.095	257.451	233.498	141.324	867.000	372.185	-3.295
6000	28.297	257.925	233.901	144.143	867.947	363.791	-3.167
