Lead Bromide (PbBr2)	Br2Pb1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-19.235	-265.247	-265.247	INFINITE
100	68.199	79.592	229.504	-14.991	-265.562	-264.454	138.136
200	76.567	129.902	168.330	-7.686	-265.682	-263.324	68.773
298.15	79.578	161.128	161.128	0.	-277.399	-260.743	45.681
300	79.613	161.620	161.129	0.147	-277.442	-260.640	45.381
400	81.253	184.747	164.272	8.190	-306.608	-248.951	32.510
500	84.684	203.229	170.271	16.479	-304.824	-234.739	24.523
600	88.784	219.026	177.110	25.149	-302.762	-220.910	19.232
700	93.061	233.033	184.116	34.242	-305.230	-206.654	15.421
800	97.341	245.739	191.037	43.762	-302.480	-192.754	12.586
900	101.621	257.451	197.774	53.710	-299.281	-179.226	10.402
1000	105.901	268.380	204.294	64.086	-295.634	-166.078	8.675
