Strontium, Ion (Sr+)	Sr1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	713.840				
100	20.786	147.696	188.884	-4.119						
200	20.786	162.104	172.305	-2.040						
250	20.786	166.742	170.745	-1.001						
298.15	20.786	170.403	170.403	0.	719.666	679.211	-118.995
300	20.786	170.532	170.404	0.038	719.694	678.960	-118.217
350	20.786	173.736	170.657	1.078	720.419	672.113	-100.307
400	20.786	176.512	171.219	2.117	721.122	665.164	-86.861
450	20.786	178.960	171.946	3.156	721.799	658.128	-76.394
500	20.786	181.150	172.759	4.196	722.451	651.018	-68.011
600	20.786	184.940	174.483	6.274	723.678	636.615	-55.422
700	20.786	188.144	176.211	8.353	724.802	622.014	-46.415
800	20.786	190.919	177.880	10.431	725.819	607.259	-39.650
900	20.786	193.368	179.468	12.510	726.102	592.456	-34.385
1000	20.786	195.558	180.969	14.589	727.226	577.546	-30.168
1100	20.786	197.539	182.387	16.667	720.447	562.889	-26.729
1200	20.786	199.347	183.726	18.746	720.658	548.556	-23.878
1300	20.787	201.011	184.992	20.825	720.869	534.206	-21.465
1400	20.789	202.552	186.192	22.903	721.080	519.839	-19.395
1500	20.792	203.986	187.331	24.982	721.291	505.457	-17.602
1600	20.799	205.328	188.415	27.062	721.503	491.061	-16.032
1700	20.811	206.589	189.447	29.142	584.802	477.832	-14.682
1800	20.831	207.780	190.433	31.224	586.876	471.480	-13.682
1900	20.861	208.907	191.376	33.309	588.948	465.012	-12.784
2000	20.904	209.978	192.279	35.397	591.015	458.436	-11.973
2100	20.963	210.999	193.146	37.490	593.075	451.756	-11.237
2200	21.041	211.976	193.980	39.590	595.126	444.978	-10.565
2300	21.140	212.913	194.783	41.699	597.163	438.108	-9.950
2400	21.264	213.815	195.557	43.819	599.182	431.149	-9.384
2500	21.414	214.686	196.305	45.953	601.179	424.107	-8.861
2600	21.590	215.530	197.029	48.103	603.148	416.985	-8.377
2700	21.795	216.348	197.729	50.272	605.082	409.788	-7.928
2800	22.028	217.145	198.408	52.463	606.976	402.520	-7.509
2900	22.290	217.922	199.068	54.678	608.821	395.185	-7.118
3000	22.580	218.683	199.709	56.922	610.611	387.788	-6.752
3100	22.897	219.428	200.333	59.195	612.338	380.332	-6.409
3200	23.239	220.161	200.941	61.502	613.994	372.821	-6.086
3300	23.605	220.881	201.535	63.844	615.574	365.260	-5.782
3400	23.993	221.592	202.114	66.223	617.069	357.652	-5.495
3500	24.400	222.293	202.681	68.643	618.474	350.001	-5.223
3600	24.824	222.986	203.235	71.104	619.782	342.312	-4.967
3700	25.263	223.672	203.778	73.608	620.990	334.587	-4.724
3800	25.714	224.352	204.311	76.157	622.093	326.832	-4.493
3900	26.174	225.026	204.833	78.751	623.087	319.048	-4.273
4000	26.640	225.694	205.346	81.392	623.971	311.241	-4.064
4100	27.110	226.358	205.851	84.079	624.744	303.413	-3.866
4200	27.581	227.017	206.347	86.814	625.408	295.567	-3.676
4300	28.051	227.672	206.835	89.596	625.959	287.707	-3.495
4400	28.517	228.322	207.316	92.424	626.401	279.835	-3.322
4500	28.976	228.968	207.790	95.299	626.737	271.955	-3.157
4600	29.428	229.610	208.258	98.219	627.035	264.063	-2.999
4700	29.869	230.247	208.719	101.184	627.188	256.171	-2.847
4800	30.299	230.881	209.174	104.193	627.252	248.276	-2.702
4900	30.715	231.510	209.623	107.243	627.231	240.380	-2.562
5000	31.115	232.134	210.067	110.335	627.137	232.486	-2.429
5100	31.500	232.754	210.506	113.466	626.991	224.592	-2.300
5200	31.868	233.369	210.940	116.634	626.761	216.704	-2.177
5300	32.217	233.980	211.369	119.839	626.474	208.821	-2.058
5400	32.548	234.585	211.793	123.077	626.136	200.944	-1.944
5500	32.859	235.185	212.213	126.348	625.754	193.074	-1.834
5600	33.151	235.780	212.628	129.648	625.335	185.210	-1.728
5700	33.423	236.369	213.040	132.977	624.884	177.355	-1.625
5800	33.675	236.953	213.447	136.332	624.409	169.508	-1.527
5900	33.908	237.530	213.850	139.712	624.125	161.645	-1.431
6000	34.121	238.102	214.250	143.113	623.649	153.810	-1.339
