Oxygen, Ion (O2+)	O2+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.674	1164.700				
100	29.105	174.406	232.113	-5.771						
200	29.111	194.582	208.881	-2.860						
250	29.132	201.079	206.695	-1.404						
298.15	29.195	206.215	206.215	0.	1170.888	1164.315	-203.983
300	29.199	206.396	206.216	0.054	1170.926	1164.274	-202.718
350	29.342	210.906	206.572	1.517	1171.952	1163.084	-173.581
400	29.573	214.839	207.364	2.990	1172.970	1161.748	-151.709
450	29.882	218.339	208.393	4.476	1173.978	1160.285	-134.682
500	30.250	221.506	209.548	5.979	1174.978	1158.710	-121.050
600	31.078	227.093	212.019	9.045	1176.963	1155.269	-100.575
700	31.916	231.947	214.526	12.195	1178.937	1151.497	-85.926
800	32.687	236.260	216.978	15.426	1180.910	1147.442	-74.920
900	33.364	240.150	219.340	18.729	1182.886	1143.140	-66.346
1000	33.945	243.697	221.601	22.095	1184.869	1138.618	-59.475
1100	34.440	246.956	223.760	25.515	1186.859	1133.897	-53.844
1200	34.859	249.971	225.820	28.981	1188.854	1128.994	-49.144
1300	35.216	252.776	227.787	32.485	1190.854	1123.924	-45.160
1400	35.521	255.397	229.667	36.022	1192.856	1118.701	-41.739
1500	35.784	257.857	231.465	39.588	1194.859	1113.334	-38.770
1600	36.011	260.174	233.187	43.178	1196.861	1107.834	-36.167
1700	36.210	262.363	234.840	46.789	1198.859	1102.208	-33.867
1800	36.384	264.438	236.427	50.419	1200.851	1096.465	-31.819
1900	36.538	266.409	237.954	54.065	1202.837	1090.612	-29.983
2000	36.675	268.287	239.424	57.726	1204.813	1084.654	-28.328
2100	36.798	270.079	240.841	61.399	1206.780	1078.598	-26.829
2200	36.908	271.793	242.209	65.085	1208.736	1072.449	-25.463
2300	37.009	273.436	243.532	68.781	1210.680	1066.210	-24.214
2400	37.101	275.013	244.811	72.486	1212.611	1059.887	-23.068
2500	37.185	276.530	246.049	76.201	1214.529	1053.484	-22.011
2600	37.263	277.990	247.250	79.923	1216.434	1047.004	-21.035
2700	37.336	279.397	248.415	83.653	1218.325	1040.452	-20.129
2800	37.403	280.756	249.546	87.390	1220.203	1033.830	-19.286
2900	37.466	282.070	250.645	91.134	1222.068	1027.140	-18.501
3000	37.526	283.341	251.713	94.883	1223.919	1020.387	-17.767
3100	37.583	284.573	252.754	98.639	1225.757	1013.573	-17.079
3200	37.637	285.767	253.767	102.400	1227.583	1006.699	-16.433
3300	37.689	286.926	254.754	106.166	1229.397	999.768	-15.825
3400	37.740	288.051	255.717	109.938	1231.200	992.783	-15.252
3500	37.790	289.146	256.656	113.714	1232.991	985.744	-14.711
3600	37.838	290.211	257.574	117.496	1234.772	978.655	-14.200
3700	37.887	291.249	258.470	121.282	1236.542	971.515	-13.715
3800	37.936	292.260	259.346	125.073	1238.304	964.330	-13.256
3900	37.985	293.246	260.203	128.869	1240.056	957.097	-12.819
4000	38.035	294.208	261.041	132.670	1241.800	949.819	-12.403
4100	38.088	295.148	261.861	136.476	1243.536	942.498	-12.008
4200	38.142	296.067	262.665	140.288	1245.265	935.135	-11.630
4300	38.199	296.965	263.452	144.105	1246.987	927.731	-11.270
4400	38.258	297.844	264.224	147.927	1248.702	920.286	-10.925
4500	38.322	298.704	264.980	151.756	1250.412	912.802	-10.596
4600	38.389	299.547	265.723	155.592	1252.116	905.281	-10.280
4700	38.462	300.373	266.451	159.434	1253.815	897.723	-9.977
4800	38.539	301.184	267.166	163.284	1255.508	890.129	-9.687
4900	38.622	301.979	267.869	167.142	1257.197	882.500	-9.408
5000	38.711	302.761	268.559	171.009	1258.881	874.836	-9.139
5100	38.807	303.528	269.237	174.885	1260.561	867.139	-8.881
5200	38.910	304.283	269.904	178.771	1262.237	859.407	-8.633
5300	39.020	305.025	270.559	182.667	1263.910	851.645	-8.393
5400	39.138	305.755	271.204	186.575	1265.578	843.850	-8.163
5500	39.265	306.475	271.839	190.495	1267.242	836.025	-7.940
5600	39.400	307.183	272.464	194.428	1268.903	828.170	-7.725
5700	39.545	307.882	273.079	198.375	1270.559	820.285	-7.517
5800	39.699	308.571	273.685	202.338	1272.213	812.372	-7.316
5900	39.863	309.251	274.282	206.316	1273.862	804.428	-7.122
6000	40.036	309.922	274.871	210.310	1275.507	796.458	-6.934
