Thiophosphoryl Chloride (SPCl3)	Cl3P1S1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-19.001	-376.202	-376.202	INFINITE
100	54.294	258.141	408.225	-15.008	-378.154	-372.596	194.624
200	77.707	303.800	345.230	-8.286	-379.893	-366.512	95.723
250	84.855	321.951	338.800	-4.212	-380.359	-363.110	75.868
298.15	89.847	337.347	337.347	0.	-380.744	-359.753	63.027
300	90.009	337.903	337.348	0.166	-380.758	-359.622	62.616
350	93.755	352.074	338.459	4.765	-381.839	-356.000	53.130
400	96.516	364.783	340.969	9.526	-384.453	-352.193	45.992
450	98.589	376.276	344.264	14.406	-385.479	-348.107	40.407
500	100.173	386.749	347.996	19.376	-386.520	-343.896	35.927
600	102.377	405.223	356.036	29.512	-388.049	-335.219	29.183
700	103.791	421.118	364.225	39.826	-389.223	-326.318	24.350
800	104.745	435.044	372.225	50.255	-390.187	-317.263	20.715
900	105.418	447.422	379.905	60.765	-444.146	-307.016	17.819
1000	105.908	458.556	387.223	71.333	-443.673	-291.805	15.242
1100	106.275	468.668	394.174	81.943	-443.192	-276.641	13.137
1200	106.558	477.928	400.773	92.585	-506.284	-260.443	11.337
1300	106.779	486.466	407.041	103.253	-505.035	-240.007	9.644
1400	106.956	494.386	413.000	113.940	-503.802	-219.667	8.196
1500	107.100	501.770	418.675	124.643	-502.585	-199.414	6.944
1600	107.218	508.686	424.087	135.359	-501.387	-179.242	5.852
1700	107.316	515.189	429.257	146.086	-500.210	-159.144	4.890
1800	107.398	521.326	434.203	156.821	-499.053	-139.115	4.037
1900	107.468	527.134	438.942	167.565	-497.919	-119.149	3.276
2000	107.528	532.648	443.491	178.315	-496.807	-99.243	2.592
2100	107.580	537.896	447.862	189.070	-495.721	-79.391	1.975
2200	107.625	542.902	452.069	199.830	-494.659	-59.591	1.415
2300	107.664	547.687	456.123	210.595	-493.626	-39.838	0.905
2400	107.698	552.269	460.035	221.363	-492.621	-20.130	0.438
2500	107.728	556.666	463.813	232.134	-491.646	-0.463	0.010
2600	107.755	560.892	467.466	242.909	-490.703	19.165	-0.385
2700	107.779	564.959	471.002	253.685	-489.792	38.759	-0.750
2800	107.801	568.879	474.428	264.464	-488.915	58.318	-1.088
2900	107.820	572.663	477.750	275.245	-488.072	77.847	-1.402
3000	107.838	576.318	480.975	286.028	-487.264	97.348	-1.695
3100	107.853	579.854	484.108	296.813	-486.488	116.822	-1.968
3200	107.868	583.279	487.154	307.599	-485.745	136.271	-2.224
3300	107.881	586.598	490.118	318.386	-485.034	155.699	-2.465
3400	107.893	589.819	493.003	329.175	-484.351	175.104	-2.690
3500	107.904	592.947	495.814	339.965	-483.696	194.491	-2.903
3600	107.914	595.987	498.555	350.756	-483.065	213.858	-3.103
3700	107.923	598.944	501.228	361.548	-482.455	233.209	-3.292
3800	107.931	601.822	503.837	372.340	-481.863	252.543	-3.471
3900	107.939	604.625	506.386	383.134	-481.285	271.862	-3.641
4000	107.947	607.358	508.876	393.928	-480.719	291.166	-3.802
4100	107.953	610.024	511.311	404.723	-480.159	310.457	-3.955
4200	107.960	612.625	513.692	415.519	-479.604	329.733	-4.101
4300	107.966	615.166	516.023	426.315	-479.048	348.997	-4.239
4400	107.971	617.648	518.304	437.112	-478.489	368.247	-4.372
4500	107.976	620.074	520.539	447.909	-477.922	387.484	-4.498
4600	107.981	622.448	522.729	458.707	-477.345	406.710	-4.618
4700	107.985	624.770	524.875	469.506	-476.755	425.922	-4.734
4800	107.990	627.043	526.980	480.304	-476.148	445.121	-4.844
4900	107.993	629.270	529.045	491.103	-475.522	464.308	-4.950
5000	107.997	631.452	531.071	501.903	-474.873	483.481	-5.051
5100	108.001	633.591	533.061	512.703	-474.201	502.642	-5.148
5200	108.004	635.688	535.014	523.503	-473.503	521.789	-5.241
5300	108.007	637.745	536.933	534.304	-472.776	540.922	-5.331
5400	108.010	639.764	538.819	545.104	-472.020	560.042	-5.417
5500	108.013	641.746	540.672	555.906	-471.232	579.147	-5.500
5600	108.015	643.692	542.495	566.707	-470.412	598.237	-5.580
5700	108.018	645.604	544.287	577.509	-469.558	617.313	-5.657
5800	108.020	647.483	546.050	588.311	-468.670	636.373	-5.731
5900	108.023	649.329	547.785	599.113	-467.747	655.418	-5.803
6000	108.025	651.145	549.492	609.915	-466.788	674.446	-5.872
