Molybdenum Iodide (MoI3)	I3Mo1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-21.071	186.152	186.152	INFINITE
100	71.920	318.351	474.458	-15.611	186.546	164.562	-85.958
200	79.674	371.309	410.943	-7.927	184.989	143.110	-37.377
250	80.859	389.229	404.871	-3.910	183.946	132.758	-27.738
298.15	81.513	403.532	403.532	0.	182.841	122.998	-21.549
300	81.532	404.036	403.533	0.151	182.796	122.627	-21.351
350	81.949	416.638	404.528	4.239	181.452	112.700	-16.820
400	82.227	427.600	406.742	8.343	156.076	103.797	-13.554
450	82.427	437.297	409.608	12.460	152.878	97.454	-11.312
500	82.585	445.990	412.819	16.585	89.474	97.166	-10.151
600	82.861	461.072	419.642	24.858	89.499	98.701	-8.593
700	83.159	473.867	426.497	33.159	89.476	100.236	-7.480
800	83.512	484.994	433.129	41.492	89.419	101.777	-6.645
900	83.914	494.853	439.450	49.863	89.338	103.326	-5.997
1000	84.342	503.716	445.441	58.275	89.236	104.886	-5.479
1100	84.772	511.775	451.110	66.731	89.106	106.457	-5.055
1200	85.183	519.169	456.478	75.229	88.936	108.041	-4.703
1300	85.562	526.002	461.566	83.767	88.709	109.642	-4.405
1400	85.906	532.356	466.399	92.340	88.402	111.264	-4.151
1500	86.214	538.294	470.996	100.947	87.992	112.910	-3.932
1600	86.492	543.867	475.378	109.582	87.455	114.588	-3.741
1700	86.745	549.118	479.563	118.244	86.768	116.304	-3.574
1800	86.980	554.083	483.566	126.931	85.912	118.065	-3.426
1900	87.205	558.792	487.402	135.640	84.871	119.879	-3.296
2000	87.425	563.270	491.085	144.371	83.636	121.753	-3.180
2100	87.644	567.541	494.625	153.125	82.201	123.693	-3.077
2200	87.865	571.624	498.032	161.900	80.565	125.706	-2.985
2300	88.090	575.534	501.318	170.698	78.730	127.798	-2.902
2400	88.318	579.288	504.489	179.519	76.702	129.974	-2.829
2500	88.550	582.898	507.553	188.362	74.486	132.239	-2.763
2600	88.784	586.376	510.519	197.229	72.078	134.596	-2.704
2700	89.018	589.731	513.391	206.119	69.455	137.050	-2.651
2800	89.250	592.972	516.175	215.032	66.574	139.605	-2.604
2900	89.479	596.108	518.878	223.969	27.483	142.318	-2.563
3000	89.702	599.146	521.503	232.928	25.922	146.305	-2.547
3100	89.917	602.090	524.055	241.909	24.427	150.343	-2.533
3200	90.122	604.948	526.539	250.911	23.008	154.427	-2.521
3300	90.316	607.725	528.957	259.933	21.675	158.555	-2.510
3400	90.498	610.424	531.314	268.973	20.433	162.721	-2.500
3500	90.666	613.049	533.612	278.032	19.287	166.924	-2.491
3600	90.819	615.606	535.854	287.106	18.239	171.157	-2.483
3700	90.957	618.096	538.043	296.195	17.293	175.418	-2.476
3800	91.081	620.523	540.182	305.297	16.447	179.703	-2.470
3900	91.188	622.890	542.272	314.411	15.701	184.009	-2.465
4000	91.280	625.200	544.317	323.534	15.055	188.333	-2.459
4100	91.357	627.455	546.317	332.666	14.506	192.672	-2.455
4200	91.418	629.658	548.275	341.805	14.052	197.023	-2.450
4300	91.466	631.809	550.193	350.949	13.689	201.384	-2.446
4400	91.499	633.912	552.072	360.098	13.414	205.752	-2.443
4500	91.519	635.969	553.914	369.249	13.224	210.126	-2.439
4600	91.527	637.980	555.719	378.401	13.116	214.503	-2.436
4700	91.522	639.949	557.491	387.554	13.085	218.881	-2.433
4800	91.507	641.876	559.229	396.705	13.128	223.260	-2.430
4900	91.481	643.762	560.935	405.855	13.241	227.637	-2.427
5000	91.446	645.610	562.610	415.001	-577.964	237.741	-2.484
5100	91.402	647.420	564.255	424.144	-579.400	254.070	-2.602
5200	91.349	649.195	565.871	433.281	-580.922	270.427	-2.716
5300	91.290	650.934	567.460	442.413	-582.532	286.814	-2.827
5400	91.223	652.640	569.022	451.539	-584.231	303.233	-2.933
5500	91.151	654.313	570.557	460.658	-586.019	319.683	-3.036
5600	91.073	655.955	572.068	469.769	-587.898	336.168	-3.136
5700	90.991	657.566	573.554	478.872	-589.866	352.686	-3.232
5800	90.904	659.148	575.016	487.967	-591.925	369.240	-3.325
5900	90.813	660.701	576.455	497.053	-594.070	385.830	-3.416
6000	90.720	662.227	577.872	506.129	-596.307	402.457	-3.504
