Zirconium Fluoride (ZrF2)	F2Zr1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.829	-555.653	-555.653	INFINITE
100	35.603	238.172	322.695	-8.452	-556.069	-561.444	293.268
200	43.051	265.112	287.723	-4.522	-557.261	-566.343	147.914
250	46.243	275.074	284.222	-2.287	-557.744	-568.556	118.793
298.15	48.652	283.434	283.434	0.	-558.146	-570.601	99.967
300	48.732	283.735	283.435	0.090	-558.160	-570.678	99.364
350	50.617	291.396	284.036	2.576	-558.534	-572.735	85.476
400	52.039	298.252	285.392	5.144	-558.885	-574.739	75.053
450	53.121	304.447	287.170	7.774	-559.226	-576.700	66.942
500	53.956	310.089	289.184	10.452	-559.567	-578.624	60.448
600	55.128	320.038	293.520	15.911	-560.273	-582.369	50.700
700	55.886	328.597	297.934	21.464	-561.038	-585.992	43.727
800	56.405	336.095	302.245	27.080	-561.881	-589.501	38.490
900	56.787	342.762	306.383	32.741	-562.823	-592.898	34.411
1000	57.094	348.761	310.326	38.435	-563.874	-596.184	31.141
1100	57.368	354.216	314.072	44.158	-565.042	-599.360	28.461
1200	57.638	359.219	317.628	49.908	-570.039	-602.202	26.213
1300	57.923	363.844	321.008	55.686	-570.899	-604.848	24.303
1400	58.233	368.147	324.223	61.494	-571.793	-607.426	22.663
1500	58.572	372.176	327.287	67.334	-572.727	-609.939	21.240
1600	58.938	375.968	330.212	73.209	-573.707	-612.388	19.992
1700	59.329	379.553	333.010	79.123	-574.740	-614.774	18.890
1800	59.738	382.955	335.691	85.076	-575.833	-617.097	17.908
1900	60.158	386.197	338.265	91.070	-576.991	-619.359	17.027
2000	60.583	389.293	340.739	97.107	-578.221	-621.557	16.233
2100	61.006	392.259	343.122	103.187	-579.532	-623.692	15.513
2200	61.423	395.107	345.421	109.308	-602.253	-625.017	14.840
2300	61.827	397.846	347.641	115.471	-604.163	-626.009	14.217
2400	62.217	400.486	349.788	121.673	-606.028	-626.918	13.645
2500	62.589	403.033	351.868	127.914	-607.846	-627.751	13.116
2600	62.942	405.495	353.883	134.191	-609.616	-628.512	12.627
2700	63.275	407.877	355.839	140.502	-611.335	-629.206	12.173
2800	63.588	410.184	357.739	146.845	-613.003	-629.838	11.750
2900	63.882	412.420	359.586	153.219	-614.619	-630.410	11.355
3000	64.157	414.591	361.384	159.621	-616.183	-630.928	10.985
3100	64.415	416.698	363.134	166.050	-617.692	-631.394	10.639
3200	64.657	418.747	364.840	172.503	-619.149	-631.813	10.313
3300	64.884	420.741	366.504	178.980	-620.551	-632.187	10.007
3400	65.098	422.681	368.128	185.480	-621.900	-632.519	9.717
3500	65.300	424.571	369.714	192.000	-623.196	-632.812	9.444
3600	65.492	426.413	371.263	198.539	-624.439	-633.069	9.186
3700	65.674	428.210	372.778	205.098	-625.629	-633.293	8.940
3800	65.848	429.964	374.260	211.674	-626.768	-633.485	8.708
3900	66.016	431.676	375.710	218.267	-627.855	-633.647	8.487
4000	66.176	433.350	377.130	224.877	-628.891	-633.782	8.276
4100	66.331	434.986	378.522	231.502	-629.878	-633.892	8.076
4200	66.481	436.586	379.885	238.143	-630.816	-633.978	7.885
4300	66.625	438.152	381.222	244.798	-631.707	-634.043	7.702
4400	66.765	439.685	382.533	251.468	-632.550	-634.088	7.528
4500	66.901	441.187	383.820	258.151	-633.347	-634.113	7.361
4600	67.033	442.659	385.083	264.848	-634.099	-634.122	7.201
4700	67.160	444.102	386.324	271.557	-634.808	-634.115	7.047
4800	67.283	445.517	387.542	278.280	-1196.410	-622.476	6.774
4900	67.402	446.906	388.740	285.014	-1196.686	-610.516	6.508
5000	67.517	448.269	389.917	291.760	-1196.939	-598.551	6.253
5100	67.627	449.607	391.074	298.517	-1197.169	-586.581	6.008
5200	67.732	450.921	392.212	305.285	-1197.375	-574.606	5.772
5300	67.833	452.212	393.332	312.064	-1197.557	-562.628	5.545
5400	67.929	453.481	394.434	318.852	-1197.715	-550.647	5.326
5500	68.020	454.728	395.519	325.649	-1197.850	-538.663	5.116
5600	68.105	455.955	396.588	332.455	-1197.960	-526.677	4.913
5700	68.186	457.161	397.640	339.270	-1198.047	-514.689	4.717
5800	68.261	458.347	398.676	346.092	-1198.110	-502.700	4.527
5900	68.330	459.515	399.698	352.922	-1198.150	-490.709	4.344
6000	68.394	460.664	400.704	359.758	-1198.165	-478.719	4.168
