Sodium Hydride (NaH)	H1Na1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.259	-52.021	-52.021	INFINITE
100	17.497	11.560	66.580	-5.502	-54.103	-47.841	24.990
200	28.234	27.125	43.108	-3.197	-55.600	-40.945	10.694
298.15	36.392	40.016	40.016	0.	-56.442	-33.551	5.878
300	36.535	40.241	40.016	0.067	-56.454	-33.408	5.817
400	42.468	51.636	41.530	4.043	-59.553	-25.444	3.323
500	47.154	61.637	44.571	8.533	-59.625	-16.897	1.765
600	50.710	70.557	48.172	13.431	-59.208	-8.384	0.730
700	53.723	78.609	51.955	18.658	-58.402	0.028	-0.002
800	56.066	85.940	55.751	24.151	-57.294	8.303	-0.542
900	57.948	92.657	59.484	29.855	-55.965	16.425	-0.953
1000	59.413	98.840	63.115	35.725	-54.484	24.390	-1.274
1100	60.668	104.563	66.626	41.731	-52.906	32.201	-1.529
1200	61.641	109.885	70.012	47.848	-148.038	42.307	-1.842
1300	62.425	114.851	73.272	54.053	-145.472	58.065	-2.333
1400	63.021	119.501	76.410	60.327	-142.859	73.624	-2.747
1500	63.429	123.864	79.430	66.651	-140.218	88.995	-3.099
