Potassium (K2)	K2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.738	127.110	127.110	INFINITE
100	36.488	208.920	283.115	-7.420	126.963	113.192	-59.125
200	37.533	234.619	253.150	-3.706	125.488	99.961	-26.107
298.15	37.962	249.690	249.690	0.	123.683	87.801	-15.382
300	37.969	249.925	249.691	0.070	123.644	87.579	-15.249
400	38.347	260.900	251.185	3.886	116.504	76.804	-10.030
500	38.698	269.496	254.018	7.739	114.141	67.157	-7.016
600	38.895	276.572	257.204	11.621	111.944	57.968	-5.047
700	38.769	282.563	260.411	15.507	109.838	49.139	-3.667
800	38.242	287.710	263.509	19.361	107.738	40.611	-2.652
900	37.358	292.167	266.452	23.143	105.556	32.350	-1.878
1000	36.231	296.046	269.222	26.824	103.211	24.340	-1.271
1100	34.982	299.441	271.817	30.386	-57.265	25.795	-1.225
1200	33.710	302.430	274.247	33.820	-57.988	33.377	-1.453
1300	32.482	305.079	276.519	37.129	-58.837	41.024	-1.648
1400	31.337	307.444	278.644	40.319	-59.805	48.742	-1.819
1500	30.292	309.570	280.637	43.400	-60.884	56.532	-1.969
1600	29.352	311.494	282.506	46.381	-62.064	64.397	-2.102
1700	28.514	313.248	284.264	49.274	-63.336	72.339	-2.223
1800	27.771	314.856	285.919	52.087	-64.693	80.359	-2.332
1900	27.114	316.340	287.482	54.831	-66.127	88.456	-2.432
2000	26.533	317.716	288.960	57.512	-67.634	96.631	-2.524
2100	26.020	318.998	290.360	60.140	-69.209	104.883	-2.609
2200	25.566	320.197	291.689	62.718	-70.851	113.211	-2.688
2300	25.162	321.325	292.953	65.254	-72.559	121.616	-2.762
2400	24.804	322.388	294.158	67.752	-74.332	130.096	-2.831
2500	24.485	323.394	295.307	70.217	-76.171	138.651	-2.897
2600	24.199	324.348	296.406	72.651	-78.078	147.282	-2.959
2700	23.944	325.257	297.458	75.057	-80.055	155.986	-3.018
2800	23.715	326.124	298.466	77.440	-82.107	164.766	-3.074
2900	23.508	326.952	299.434	79.801	-84.237	173.621	-3.127
3000	23.321	327.746	300.365	82.143	-86.449	182.549	-3.178
3100	23.153	328.508	301.261	84.466	-88.749	191.553	-3.228
3200	22.999	329.240	302.124	86.774	-91.142	200.633	-3.275
3300	22.860	329.946	302.956	89.066	-93.617	209.788	-3.321
3400	22.733	330.626	303.760	91.346	-96.209	219.021	-3.365
3500	22.617	331.284	304.537	93.613	-98.907	228.331	-3.408
3600	22.510	331.919	305.289	95.870	-101.727	237.720	-3.449
3700	22.412	332.535	306.017	98.116	-104.674	247.189	-3.490
3800	22.322	333.131	306.723	100.352	-107.755	256.740	-3.529
3900	22.240	333.710	307.407	102.580	-110.980	266.375	-3.568
4000	22.163	334.272	308.072	104.801	-114.344	276.091	-3.605
4100	22.092	334.818	308.718	107.013	-117.870	285.896	-3.642
4200	22.026	335.350	309.345	109.219	-121.572	295.788	-3.679
4300	21.966	335.868	309.956	111.419	-125.452	305.769	-3.714
4400	21.909	336.372	310.551	113.612	-128.965	315.791	-3.749
4500	21.856	336.864	311.130	115.801	-133.091	325.944	-3.783
4600	21.807	337.343	311.695	117.984	-137.397	336.192	-3.818
4700	21.761	337.812	312.245	120.162	-141.847	346.532	-3.851
4800	21.718	338.270	312.783	122.336	-146.267	356.944	-3.884
4900	21.677	338.717	313.308	124.506	-151.081	367.477	-3.917
5000	21.640	339.155	313.820	126.672	-156.086	378.110	-3.950
5100	21.604	339.583	314.321	128.834	-161.281	388.847	-3.983
5200	21.571	340.002	314.811	130.993	-166.670	399.684	-4.015
5300	21.539	340.412	315.290	133.148	-172.252	410.629	-4.047
5400	21.510	340.815	315.759	135.301	-178.027	421.681	-4.079
5500	21.482	341.209	316.218	137.450	-183.994	432.841	-4.111
5600	21.456	341.596	316.668	139.597	-190.151	444.111	-4.142
5700	21.431	341.976	317.109	141.741	-195.805	455.399	-4.173
5800	21.407	342.348	317.541	143.883	-202.245	466.878	-4.205
5900	21.385	342.714	317.964	146.023	-208.856	478.472	-4.236
6000	21.364	343.073	318.380	148.160	-215.634	490.178	-4.267
