Fluorosilane (SiH3F)	F1H3Si1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.931	-367.160	-367.160	INFINITE
100	33.317	197.814	273.865	-7.605	-370.052	-365.823	191.086
200	37.439	221.708	242.386	-4.136	-373.267	-360.386	94.123
250	42.143	230.548	239.150	-2.150	-374.977	-356.968	74.584
298.15	47.196	238.402	238.402	0.	-376.560	-353.354	61.906
300	47.391	238.694	238.402	0.087	-376.619	-353.210	61.499
350	52.495	246.387	238.998	2.586	-378.123	-349.188	52.113
400	57.187	253.708	240.383	5.330	-379.466	-344.960	45.047
450	61.420	260.693	242.255	8.297	-380.647	-340.575	39.533
500	65.229	267.364	244.435	11.465	-381.676	-336.066	35.109
600	71.784	279.856	249.312	18.326	-383.321	-326.781	28.449
700	77.185	291.340	254.507	25.783	-384.494	-317.258	23.674
800	81.656	301.948	259.783	33.732	-385.288	-307.595	20.084
900	85.359	311.787	265.021	42.089	-385.782	-297.851	17.287
1000	88.429	320.944	270.161	50.783	-386.050	-288.065	15.047
1100	90.981	329.496	275.171	59.758	-386.150	-278.260	13.213
1200	93.109	337.506	280.035	68.965	-386.131	-268.452	11.685
1300	94.894	345.031	284.748	78.368	-386.034	-258.649	10.393
1400	96.398	352.120	289.310	87.935	-385.892	-248.856	9.285
1500	97.673	358.816	293.722	97.640	-385.728	-239.073	8.325
1600	98.761	365.155	297.991	107.463	-385.562	-229.301	7.486
1700	99.694	371.171	302.120	117.387	-435.586	-219.093	6.732
1800	100.500	376.893	306.116	127.398	-435.226	-206.369	5.989
1900	101.199	382.346	309.986	137.483	-434.855	-193.664	5.324
2000	101.808	387.552	313.735	147.634	-434.479	-180.980	4.727
2100	102.343	392.533	317.370	157.843	-434.102	-168.314	4.187
2200	102.814	397.305	320.895	168.101	-433.726	-155.667	3.696
2300	103.230	401.885	324.318	178.404	-433.354	-143.036	3.248
2400	103.601	406.286	327.642	188.745	-432.985	-130.421	2.839
2500	103.931	410.522	330.873	199.122	-432.620	-117.822	2.462
2600	104.227	414.604	334.016	209.530	-432.259	-105.237	2.114
2700	104.493	418.543	337.074	219.967	-431.902	-92.666	1.793
2800	104.732	422.347	340.052	230.428	-431.548	-80.108	1.494
2900	104.949	426.026	342.953	240.912	-431.197	-67.563	1.217
3000	105.146	429.588	345.782	251.417	-430.848	-55.030	0.958
3100	105.325	433.038	348.541	261.941	-430.501	-42.508	0.716
3200	105.489	436.385	351.234	272.482	-430.156	-29.998	0.490
3300	105.638	439.633	353.864	283.038	-429.812	-17.498	0.277
3400	105.776	442.789	356.433	293.609	-429.470	-5.009	0.077
3500	105.902	445.857	358.945	304.193	-429.128	7.470	-0.111
3600	106.018	448.842	361.401	314.789	-812.940	30.400	-0.441
3700	106.125	451.748	363.803	325.396	-812.188	53.816	-0.760
3800	106.224	454.580	366.155	336.014	-811.439	77.212	-1.061
3900	106.316	457.340	368.458	346.641	-810.694	100.588	-1.347
4000	106.401	460.033	370.714	357.277	-809.953	123.944	-1.619
4100	106.481	462.661	372.924	367.921	-809.215	147.282	-1.876
4200	106.554	465.228	375.092	378.573	-808.480	170.603	-2.122
4300	106.623	467.736	377.217	389.232	-807.749	193.906	-2.355
4400	106.688	470.188	379.302	399.897	-807.022	217.192	-2.578
4500	106.748	472.586	381.349	410.569	-806.300	240.461	-2.791
4600	106.805	474.933	383.358	421.247	-805.581	263.714	-2.995
4700	106.858	477.231	385.331	431.930	-804.866	286.952	-3.189
4800	106.908	479.481	387.269	442.618	-804.156	310.175	-3.375
4900	106.954	481.686	389.173	453.311	-803.449	333.383	-3.554
5000	106.999	483.847	391.045	464.009	-802.747	356.577	-3.725
5100	107.040	485.966	392.886	474.711	-802.049	379.755	-3.889
5200	107.079	488.045	394.696	485.417	-801.354	402.922	-4.047
5300	107.117	490.085	396.476	496.127	-800.663	426.074	-4.199
5400	107.152	492.088	398.229	506.840	-799.975	449.214	-4.345
5500	107.185	494.054	399.953	517.557	-799.289	472.340	-4.486
5600	107.217	495.986	401.651	528.277	-798.607	495.455	-4.621
5700	107.246	497.884	403.322	539.000	-797.926	518.557	-4.752
5800	107.275	499.749	404.969	549.726	-797.246	541.648	-4.878
5900	107.302	501.583	406.591	560.455	-796.567	564.726	-5.000
6000	107.328	503.387	408.189	571.187	-795.888	587.792	-5.117
