Molybdenum (Mo)	Mo1(ref)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-4.585	0.	0.	0.
100	13.495	7.026	47.961	-4.094	0.	0.	0.
200	21.507	19.478	30.735	-2.251	0.	0.	0.
298.15	23.933	28.605	28.605	0.	0.	0.	0.
300	23.958	28.753	28.606	0.044	0.	0.	0.
400	25.080	35.810	29.560	2.500	0.	0.	0.
500	25.850	41.494	31.397	5.049	0.	0.	0.
600	26.460	46.263	33.487	7.665	0.	0.	0.
700	26.980	50.382	35.613	10.338	0.	0.	0.
800	27.440	54.015	37.691	13.059	0.	0.	0.
900	27.890	57.272	39.689	15.825	0.	0.	0.
1000	28.370	60.235	41.597	18.638	0.	0.	0.
1100	28.900	62.963	43.417	21.501	0.	0.	0.
1200	29.490	65.502	45.153	24.419	0.	0.	0.
1300	30.140	67.888	46.811	27.400	0.	0.	0.
1400	30.860	70.148	48.398	30.450	0.	0.	0.
1500	31.650	72.304	49.920	33.575	0.	0.	0.
1600	32.500	74.373	51.384	36.782	0.	0.	0.
1700	33.420	76.371	52.796	40.078	0.	0.	0.
1800	34.420	78.309	54.160	43.469	0.	0.	0.
1900	35.490	80.198	55.481	46.964	0.	0.	0.
2000	36.650	82.048	56.763	50.570	0.	0.	0.
2100	37.900	83.866	58.010	54.297	0.	0.	0.
2200	39.240	85.659	59.226	58.152	0.	0.	0.
2300	40.670	87.435	60.414	62.147	0.	0.	0.
2400	42.210	89.198	61.577	66.290	0.	0.	0.
2500	43.890	90.954	62.717	70.594	0.	0.	0.
2600	45.880	92.713	63.837	75.079	0.	0.	0.
2700	48.370	94.490	64.939	79.786	0.	0.	0.
2800	51.570	96.304	66.027	84.777	0.	0.	0.
2896.000	54.835	98.098	67.060	89.885	CRYSTAL <--> LIQUID
2896.000	37.656	110.522	67.060	125.867	TRANSITION
2900	37.656	110.574	67.120	126.018	0.	0.	0.
3000	37.656	111.851	68.590	129.784	0.	0.	0.
3100	37.656	113.086	70.005	133.549	0.	0.	0.
3200	37.656	114.281	71.370	137.315	0.	0.	0.
3300	37.656	115.440	72.688	141.080	0.	0.	0.
3400	37.656	116.564	73.962	144.846	0.	0.	0.
3500	37.656	117.656	75.195	148.612	0.	0.	0.
3600	37.656	118.716	76.389	152.377	0.	0.	0.
3700	37.656	119.748	77.547	156.143	0.	0.	0.
3800	37.656	120.752	78.671	159.908	0.	0.	0.
3900	37.656	121.731	79.763	163.674	0.	0.	0.
4000	37.656	122.684	80.824	167.440	0.	0.	0.
4100	37.656	123.614	81.856	171.205	0.	0.	0.
4200	37.656	124.521	82.861	174.971	0.	0.	0.
4300	37.656	125.407	83.841	178.736	0.	0.	0.
4400	37.656	126.273	84.795	182.502	0.	0.	0.
4500	37.656	127.119	85.726	186.268	0.	0.	0.
4600	37.656	127.947	86.635	190.033	0.	0.	0.
4700	37.656	128.757	87.523	193.799	0.	0.	0.
4800	37.656	129.549	88.390	197.564	0.	0.	0.
4900	37.656	130.326	89.238	201.330	0.	0.	0.
4951.969	37.656	130.723	89.671	203.287	LIQUID <--> IDEAL GAS
4951.969	53.001	249.995	89.671	793.918	FUGACITY = 1 bar
5000	53.713	250.510	91.214	796.481	0.	0.	0.
5100	55.185	251.588	94.348	801.926	0.	0.	0.
5200	56.640	252.674	97.382	807.517	0.	0.	0.
5300	58.072	253.766	100.322	813.252	0.	0.	0.
5400	59.485	254.865	103.174	819.130	0.	0.	0.
5500	60.874	255.969	105.942	825.148	0.	0.	0.
5600	62.239	257.078	108.631	831.303	0.	0.	0.
5700	63.577	258.191	111.245	837.593	0.	0.	0.
5800	64.887	259.308	113.788	844.015	0.	0.	0.
5900	66.164	260.428	116.264	850.565	0.	0.	0.
6000	67.413	261.550	118.676	857.243	0.	0.	0.
