Nitrogen, Ion (N+)	N1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-7.116	1873.152				
100	24.729	135.201	179.245	-4.404						
200	21.896	151.192	161.758	-2.113						
250	21.497	156.030	160.148	-1.030						
298.15	21.284	159.797	159.797	0.	1882.130	1856.796	-325.303
300	21.278	159.929	159.797	0.039	1882.181	1856.639	-323.270
350	21.146	163.198	160.056	1.100	1883.552	1852.273	-276.437
400	21.060	166.016	160.629	2.155	1884.917	1847.712	-241.286
450	21.002	168.492	161.368	3.206	1886.274	1842.979	-213.927
500	20.960	170.703	162.193	4.255	1887.626	1838.096	-192.025
600	20.906	174.519	163.939	6.348	1890.306	1827.938	-159.136
700	20.874	177.739	165.686	8.437	1892.952	1817.334	-135.611
800	20.853	180.525	167.371	10.523	1895.562	1806.353	-117.943
900	20.839	182.980	168.972	12.608	1898.137	1795.047	-104.182
1000	20.829	185.175	170.484	14.691	1900.679	1783.456	-93.158
1100	20.821	187.160	171.911	16.774	1903.191	1771.612	-84.127
1200	20.815	188.972	173.259	18.855	1905.677	1759.540	-76.591
1300	20.811	190.638	174.532	20.937	1908.140	1747.262	-70.206
1400	20.808	192.180	175.738	23.018	1910.583	1734.795	-64.726
1500	20.805	193.615	176.883	25.098	1913.008	1722.154	-59.971
1600	20.803	194.958	177.971	27.179	1915.418	1709.351	-55.805
1700	20.802	196.219	179.008	29.259	1917.814	1696.399	-52.124
1800	20.803	197.408	179.997	31.339	1920.198	1683.306	-48.848
1900	20.804	198.533	180.943	33.420	1922.572	1670.080	-45.914
2000	20.806	199.600	181.850	35.500	1924.937	1656.730	-43.269
2100	20.810	200.615	182.719	37.581	1927.294	1643.261	-40.874
2200	20.816	201.583	183.555	39.662	1929.644	1629.681	-38.694
2300	20.824	202.509	184.359	41.744	1931.988	1615.994	-36.700
2400	20.835	203.395	185.134	43.827	1934.327	1602.205	-34.871
2500	20.848	204.246	185.882	45.911	1936.661	1588.318	-33.186
2600	20.864	205.064	186.604	47.997	1938.992	1574.339	-31.629
2700	20.883	205.852	187.302	50.084	1941.320	1560.269	-30.185
2800	20.904	206.612	187.978	52.174	1943.646	1546.114	-28.843
2900	20.929	207.346	188.634	54.265	1945.970	1531.875	-27.592
3000	20.956	208.056	189.269	56.359	1948.293	1517.556	-26.423
3100	20.987	208.743	189.886	58.457	1950.616	1503.160	-25.328
3200	21.020	209.410	190.486	60.557	1952.938	1488.689	-24.300
3300	21.056	210.058	191.069	62.661	1955.261	1474.145	-23.334
3400	21.094	210.687	191.637	64.768	1957.585	1459.531	-22.423
3500	21.135	211.299	192.190	66.880	1959.910	1444.849	-21.563
3600	21.178	211.895	192.729	68.995	1962.237	1430.100	-20.750
3700	21.223	212.476	193.255	71.115	1964.566	1415.286	-19.980
3800	21.269	213.042	193.768	73.240	1966.897	1400.410	-19.250
3900	21.317	213.595	194.270	75.369	1969.231	1385.472	-18.556
4000	21.366	214.136	194.760	77.503	1971.567	1370.474	-17.897
4100	21.417	214.664	195.239	79.642	1973.906	1355.417	-17.268
4200	21.468	215.180	195.707	81.787	1976.248	1340.304	-16.669
4300	21.520	215.686	196.166	83.936	1978.594	1325.135	-16.097
4400	21.573	216.182	196.615	86.091	1980.943	1309.911	-15.551
4500	21.625	216.667	197.056	88.251	1983.296	1294.634	-15.028
4600	21.679	217.143	197.487	90.416	1985.652	1279.304	-14.527
4700	21.732	217.610	197.910	92.586	1988.011	1263.923	-14.047
4800	21.784	218.068	198.326	94.762	1990.374	1248.492	-13.586
4900	21.837	218.517	198.733	96.943	1992.741	1233.012	-13.144
5000	21.889	218.959	199.133	99.129	1995.111	1217.483	-12.719
5100	21.941	219.393	199.526	101.321	1997.485	1201.907	-12.310
5200	21.992	219.820	199.912	103.518	1999.862	1186.284	-11.916
5300	22.042	220.239	200.292	105.719	2002.242	1170.616	-11.537
5400	22.092	220.652	200.665	107.926	2004.626	1154.902	-11.171
5500	22.141	221.057	201.032	110.138	2007.013	1139.145	-10.819
5600	22.189	221.457	201.393	112.354	2009.404	1123.344	-10.478
5700	22.236	221.850	201.749	114.575	2011.797	1107.500	-10.149
5800	22.281	222.237	202.099	116.801	2014.192	1091.614	-9.831
5900	22.326	222.618	202.443	119.032	2016.591	1075.687	-9.523
6000	22.370	222.994	202.783	121.267	2018.991	1059.719	-9.226
