Calcium Bromide (CaBr2)	Br2Ca1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
298.15	75.040	129.704	129.704	0.	-683.247	-664.139	116.354
300	75.124	130.168	129.705	0.139	-683.296	-664.020	115.616
400	77.990	152.206	132.691	7.806	-712.744	-651.460	85.072
500	79.454	169.774	138.410	15.682	-711.325	-636.304	66.474
600	80.500	184.352	144.887	23.679	-709.990	-621.427	54.100
700	81.630	196.836	151.437	31.780	-708.767	-606.765	45.277
800	83.471	207.851	157.813	40.030	-708.463	-592.168	38.665
900	85.856	217.816	163.935	48.493	-707.289	-577.703	33.529
1000	88.617	227.004	169.788	57.216	-706.160	-563.365	29.427
1015.000	89.036	228.327	170.643	58.549	CRYSTAL <--> LIQUID
1015.000	112.968	256.976	170.643	87.628	TRANSITION
1100	112.968	266.061	177.670	97.230	-674.053	-551.654	26.196
1200	112.968	275.891	185.452	108.527	-678.708	-540.043	23.507
1300	112.968	284.933	192.761	119.824	-674.712	-528.650	21.241
1400	112.968	293.305	199.647	131.120	-670.724	-517.564	19.311
1500	112.968	301.099	206.154	142.417	-666.746	-506.763	17.647
1600	112.968	308.389	212.318	153.714	-662.779	-496.226	16.200
1700	112.968	315.238	218.173	165.011	-658.823	-485.938	14.931
1800	112.968	321.695	223.747	176.308	-803.554	-473.671	13.746
1900	112.968	327.803	229.064	187.604	-798.212	-455.490	12.522
2000	112.968	333.598	234.147	198.901	-792.893	-437.590	11.429
2100	112.968	339.109	239.015	210.198	-787.600	-419.955	10.446
2200	112.968	344.365	243.685	221.495	-782.338	-402.572	9.558
2300	112.968	349.386	248.172	232.792	-777.112	-385.427	8.753
2400	112.968	354.194	252.491	244.088	-771.927	-368.508	8.020
2500	112.968	358.806	256.652	255.385	-766.790	-351.805	7.351
