Cobalt (Co)	Co1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.360	425.087	425.087	INFINITE
100	20.793	156.132	198.942	-4.281	426.644	411.799	-215.102
200	21.452	170.670	181.570	-2.180	426.836	396.819	-103.639
250	22.214	175.536	179.892	-1.089	426.771	389.322	-81.344
298.15	23.024	179.518	179.518	0.	426.676	382.117	-66.945
300	23.054	179.660	179.518	0.043	426.673	381.841	-66.484
350	23.841	183.274	179.802	1.215	426.583	374.376	-55.873
400	24.508	186.503	180.441	2.425	426.487	366.924	-47.915
450	25.034	189.421	181.279	3.664	426.378	359.486	-41.728
500	25.425	192.080	182.229	4.926	426.250	352.060	-36.779
600	25.890	196.762	184.271	7.495	425.924	337.251	-29.360
700	26.093	200.771	186.349	10.095	425.489	322.504	-24.066
800	26.186	204.262	188.375	12.710	424.503	307.891	-20.103
900	26.251	207.350	190.315	15.331	423.781	293.356	-17.026
1000	26.320	210.119	192.159	17.960	422.837	278.913	-14.569
1100	26.399	212.631	193.908	20.596	421.637	264.576	-12.564
1200	26.480	214.932	195.565	23.240	420.145	250.361	-10.898
1300	26.558	217.054	197.138	25.892	418.214	236.287	-9.494
1400	26.624	219.025	198.632	28.551	415.716	222.383	-8.297
1500	26.673	220.864	200.053	31.216	414.233	208.628	-7.265
1600	26.705	222.586	201.408	33.885	413.009	194.962	-6.365
1700	26.719	224.206	202.702	36.556	411.885	181.369	-5.573
1800	26.715	225.733	203.939	39.228	394.495	168.135	-4.879
1900	26.697	227.177	205.125	41.899	393.116	155.597	-4.278
2000	26.666	228.546	206.262	44.567	391.734	143.132	-3.738
2100	26.626	229.846	207.354	47.232	390.348	130.736	-3.252
2200	26.579	231.083	208.405	49.892	388.958	118.406	-2.811
2300	26.528	232.264	209.417	52.547	387.564	106.139	-2.410
2400	26.475	233.391	210.392	55.198	386.164	93.933	-2.044
2500	26.423	234.471	211.334	57.842	384.758	81.786	-1.709
2600	26.375	235.507	212.244	60.482	383.348	69.695	-1.400
2700	26.331	236.501	213.124	63.118	381.933	57.658	-1.115
2800	26.293	237.458	213.976	65.749	380.514	45.674	-0.852
2900	26.264	238.380	214.802	68.377	379.092	33.740	-0.608
3000	26.243	239.270	215.603	71.002	377.667	21.856	-0.381
3100	26.233	240.130	216.380	73.626	376.241	10.019	-0.169
3184.943	26.233	240.840	217.023	75.854	FUGACITY = 1 bar
3200	26.233	240.963	217.136	76.249	0. 0. 0.
3300	26.245	241.771	217.870	78.873	0.	0.	0.
3400	26.269	242.555	218.584	81.498	0.	0.	0.
3500	26.305	243.317	219.280	84.127	0.	0.	0.
3600	26.354	244.058	219.958	86.760	0.	0.	0.
3700	26.416	244.781	220.619	89.398	0.	0.	0.
3800	26.491	245.487	221.265	92.043	0.	0.	0.
3900	26.579	246.176	221.895	94.697	0.	0.	0.
4000	26.679	246.850	222.510	97.360	0.	0.	0.
4100	26.793	247.510	223.112	100.033	0.	0.	0.
4200	26.919	248.157	223.700	102.719	0.	0.	0.
4300	27.058	248.792	224.277	105.417	0.	0.	0.
4400	27.209	249.416	224.841	108.131	0.	0.	0.
4500	27.372	250.029	225.394	110.859	0.	0.	0.
4600	27.546	250.633	225.936	113.605	0.	0.	0.
4700	27.733	251.227	226.468	116.369	0.	0.	0.
4800	27.930	251.813	226.990	119.152	0.	0.	0.
4900	28.139	252.391	227.502	121.956	0.	0.	0.
5000	28.358	252.962	228.006	124.780	0.	0.	0.
5100	28.589	253.526	228.501	127.628	0.	0.	0.
5200	28.829	254.083	228.987	130.498	0.	0.	0.
5300	29.081	254.635	229.466	133.394	0.	0.	0.
5400	29.342	255.181	229.937	136.315	0.	0.	0.
5500	29.614	255.721	230.401	139.263	0.	0.	0.
5600	29.896	256.258	230.858	142.238	0.	0.	0.
5700	30.189	256.789	231.308	145.242	0.	0.	0.
5800	30.492	257.317	231.752	148.276	0.	0.	0.
5900	30.701	257.833	232.189	151.296	0.	0.	0.
6000	31.003	258.351	232.621	154.381	0.	0.	0.
