Hydrogen Fluoride (HF)	F1H1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.599	-272.499	-272.499	INFINITE
100	29.128	141.959	199.679	-5.772	-272.625	-273.266	142.739
200	29.128	162.148	176.445	-2.859	-272.524	-273.947	71.548
250	29.133	168.648	174.260	-1.403	-272.516	-274.304	57.313
298.15	29.138	173.780	173.780	0.	-272.546	-274.646	48.117
300	29.138	173.960	173.780	0.054	-272.548	-274.659	47.822
350	29.143	178.452	174.135	1.511	-272.609	-275.007	41.043
400	29.150	182.344	174.923	2.968	-272.696	-275.344	35.956
450	29.159	185.778	175.943	4.426	-272.802	-275.669	31.999
500	29.173	188.851	177.082	5.884	-272.924	-275.981	28.831
600	29.230	194.174	179.501	8.804	-273.205	-276.566	24.077
700	29.351	198.688	181.927	11.732	-273.522	-277.102	20.678
800	29.550	202.619	184.273	14.677	-273.858	-277.590	18.125
900	29.827	206.115	186.510	17.645	-274.205	-278.036	16.137
1000	30.169	209.275	188.631	20.644	-274.552	-278.443	14.544
1100	30.556	212.168	190.641	23.680	-274.896	-278.816	13.240
1200	30.971	214.845	192.547	26.757	-275.231	-279.157	12.151
1300	31.397	217.340	194.360	29.875	-275.558	-279.471	11.229
1400	31.822	219.683	196.086	33.036	-275.874	-279.760	10.438
1500	32.237	221.893	197.733	36.239	-276.181	-280.027	9.751
1600	32.636	223.986	199.309	39.483	-276.477	-280.273	9.150
1700	33.017	225.976	200.820	42.766	-276.763	-280.502	8.619
1800	33.376	227.873	202.270	46.085	-277.040	-280.714	8.146
1900	33.713	229.687	203.666	49.440	-277.308	-280.911	7.723
2000	34.029	231.424	205.011	52.827	-277.566	-281.093	7.341
2100	34.325	233.092	206.309	56.245	-277.815	-281.264	6.996
2200	34.601	234.695	207.563	59.692	-278.053	-281.422	6.682
2300	34.858	236.239	208.776	63.165	-278.279	-281.570	6.395
2400	35.099	237.728	209.952	66.663	-278.493	-281.709	6.131
2500	35.323	239.165	211.092	70.184	-278.694	-281.838	5.889
2600	35.533	240.555	212.198	73.727	-278.882	-281.961	5.665
2700	35.730	241.899	213.273	77.290	-279.054	-282.076	5.457
2800	35.914	243.202	214.319	80.872	-279.210	-282.185	5.264
2900	36.088	244.466	215.337	84.473	-279.349	-282.288	5.085
3000	36.251	245.692	216.329	88.090	-279.472	-282.388	4.917
3100	36.405	246.883	217.295	91.723	-279.576	-282.483	4.760
3200	36.550	248.041	218.238	95.370	-279.662	-282.575	4.613
3300	36.687	249.168	219.158	99.032	-279.730	-282.665	4.474
3400	36.818	250.265	220.057	102.708	-279.779	-282.754	4.344
3500	36.941	251.334	220.935	106.395	-279.809	-282.841	4.221
3600	37.059	252.376	221.794	110.096	-279.821	-282.927	4.105
3700	37.171	253.393	222.635	113.807	-279.814	-283.013	3.995
3800	37.279	254.386	223.457	117.530	-279.789	-283.100	3.891
3900	37.381	255.356	224.263	121.263	-279.746	-283.188	3.793
4000	37.480	256.303	225.052	125.006	-279.685	-283.277	3.699
4100	37.574	257.230	225.826	128.759	-279.607	-283.367	3.610
4200	37.665	258.137	226.584	132.521	-279.512	-283.460	3.525
4300	37.753	259.024	227.328	136.292	-279.400	-283.556	3.445
4400	37.837	259.893	228.059	140.071	-279.273	-283.654	3.367
4500	37.919	260.744	228.775	143.859	-279.130	-283.755	3.294
4600	37.998	261.578	229.479	147.655	-278.971	-283.859	3.223
4700	38.074	262.396	230.171	151.458	-278.798	-283.967	3.156
4800	38.149	263.199	230.851	155.270	-278.611	-284.079	3.091
4900	38.221	263.986	231.519	159.088	-278.410	-284.195	3.030
5000	38.291	264.759	232.176	162.914	-278.195	-284.315	2.970
5100	38.359	265.518	232.823	166.746	-277.967	-284.440	2.913
5200	38.426	266.263	233.459	170.585	-277.725	-284.569	2.859
5300	38.491	266.996	234.084	174.431	-277.471	-284.703	2.806
5400	38.555	267.716	234.701	178.284	-277.204	-284.842	2.755
5500	38.617	268.424	235.307	182.142	-276.925	-284.987	2.707
5600	38.678	269.120	235.905	186.007	-276.633	-285.135	2.660
5700	38.737	269.806	236.494	189.878	-276.329	-285.290	2.614
5800	38.796	270.480	237.074	193.754	-276.013	-285.450	2.571
5900	38.853	271.143	237.646	197.637	-275.684	-285.616	2.529
6000	38.910	271.797	238.209	201.525	-275.343	-285.787	2.488
