Lithium, Ion  (Li-)	Li1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	98.097				
100	20.786	110.311	151.499	-4.119						
200	20.786	124.719	134.920	-2.040						
250	20.786	129.357	133.361	-1.001						
298.15	20.786	133.019	133.019	0.	93.475	68.742	-12.043
300	20.786	133.147	133.019	0.038	93.430	68.589	-11.942
350	20.786	136.351	133.272	1.078	92.167	64.548	-9.633
400	20.786	139.127	133.834	2.117	90.829	60.692	-7.926
450	20.786	141.575	134.561	3.156	89.406	57.010	-6.618
500	20.786	143.765	135.374	4.196	84.896	53.797	-5.620
600	20.786	147.555	137.098	6.274	81.913	47.859	-4.166
700	20.786	150.759	138.827	8.353	78.988	42.415	-3.165
800	20.786	153.535	140.495	10.431	76.092	37.388	-2.441
900	20.786	155.983	142.083	12.510	73.200	32.724	-1.899
1000	20.786	158.173	143.584	14.589	70.314	28.381	-1.482
1100	20.786	160.154	145.002	16.667	67.433	24.328	-1.155
1200	20.786	161.963	146.341	18.746	64.557	20.536	-0.894
1300	20.786	163.627	147.608	20.824	61.685	16.984	-0.682
1400	20.786	165.167	148.808	22.903	58.819	13.653	-0.509
1500	20.786	166.601	149.947	24.982	55.961	10.527	-0.367
1600	20.786	167.943	151.030	27.060	53.112	7.591	-0.248
1700	20.786	169.203	152.062	29.139	-94.965	12.009	-0.369
1800	20.786	170.391	153.048	31.217	-97.046	18.361	-0.533
1900	20.786	171.515	153.990	33.296	-99.128	24.829	-0.683
2000	20.786	172.581	154.893	35.375	-101.211	31.407	-0.820
2100	20.786	173.595	155.760	37.453	-103.298	38.090	-0.947
2200	20.786	174.562	156.593	39.532	-105.388	44.871	-1.065
2300	20.786	175.486	157.394	41.610	-107.483	51.748	-1.175
2400	20.786	176.371	158.167	43.689	-109.584	58.716	-1.278
2500	20.786	177.219	158.912	45.768	-111.693	65.772	-1.374
2600	20.786	178.034	159.632	47.846	-113.811	72.913	-1.465
2700	20.786	178.819	160.328	49.925	-115.940	80.135	-1.550
2800	20.786	179.575	161.002	52.004	-118.081	87.436	-1.631
2900	20.786	180.304	161.655	54.082	-120.236	94.814	-1.708
3000	20.786	181.009	162.289	56.161	-122.407	102.266	-1.781
3100	20.786	181.690	162.904	58.239	-124.596	109.791	-1.850
3200	20.786	182.350	163.501	60.318	-126.803	117.387	-1.916
3300	20.786	182.990	164.082	62.397	-129.031	125.053	-1.979
3400	20.786	183.610	164.647	64.475	-131.282	132.786	-2.040
3500	20.786	184.213	165.198	66.554	-133.556	140.586	-2.098
3600	20.786	184.799	165.734	68.632	-135.856	148.451	-2.154
3700	20.786	185.368	166.257	70.711	-138.183	156.380	-2.208
3800	20.786	185.922	166.767	72.790	-140.538	164.373	-2.259
3900	20.786	186.462	167.265	74.868	-142.922	172.428	-2.309
4000	20.786	186.989	167.752	76.947	-145.339	180.544	-2.358
4100	20.786	187.502	168.227	79.025	-147.788	188.722	-2.404
4200	20.786	188.003	168.692	81.104	-150.271	196.959	-2.450
4300	20.786	188.492	169.147	83.183	-152.790	205.256	-2.493
4400	20.786	188.970	169.592	85.261	-155.325	213.611	-2.536
4500	20.786	189.437	170.028	87.340	-157.910	222.024	-2.577
4600	20.786	189.894	170.455	89.418	-160.537	230.496	-2.617
4700	20.786	190.341	170.873	91.497	-163.204	239.026	-2.656
4800	20.786	190.778	171.283	93.576	-165.912	247.612	-2.695
4900	20.786	191.207	171.686	95.654	-168.664	256.256	-2.732
5000	20.786	191.627	172.080	97.733	-171.460	264.956	-2.768
5100	20.786	192.038	172.468	99.811	-174.297	273.712	-2.803
5200	20.786	192.442	172.848	101.890	-177.186	282.524	-2.838
5300	20.786	192.838	173.221	103.969	-180.124	291.393	-2.872
5400	20.786	193.227	173.588	106.047	-183.113	300.317	-2.905
5500	20.786	193.608	173.949	108.126	-186.155	309.298	-2.937
5600	20.786	193.982	174.303	110.204	-189.251	318.334	-2.969
5700	20.786	194.350	174.652	112.283	-192.402	327.426	-3.001
5800	20.786	194.712	174.994	114.362	-195.611	336.573	-3.031
5900	20.786	195.067	175.332	116.440	-198.878	345.777	-3.061
6000	20.786	195.417	175.663	118.519	-202.206	355.036	-3.091
