Difluoroborane ((BF2)2)	B2F4(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0														
100	43.322	255.051	376.204	-12.115	-1429.664	-1421.034	742.272
200	61.947	290.817	325.053	-6.847	-1430.920	-1411.855	368.739
250	70.075	305.535	319.702	-3.542	-1431.362	-1407.037	293.984
298.15	76.891	318.473	318.473	0.	-1431.765	-1402.315	245.680
300	77.135	318.950	318.475	0.142	-1431.780	-1402.133	244.133
350	83.308	331.314	319.437	4.157	-1432.198	-1397.158	208.514
400	88.716	342.799	321.648	8.461	-1432.626	-1392.124	181.793
450	93.438	353.528	324.601	13.017	-1433.059	-1387.035	161.003
500	97.541	363.590	328.002	17.794	-1433.485	-1381.898	144.366
600	104.163	381.988	335.496	27.895	-1434.294	-1371.504	119.400
700	109.105	398.435	343.334	38.571	-1435.032	-1360.979	101.558
800	112.815	413.257	351.163	49.675	-1435.712	-1350.354	88.169
900	115.634	426.715	358.822	61.104	-1436.355	-1339.645	77.751
1000	117.806	439.016	366.235	72.781	-1436.982	-1328.866	69.413
1100	119.505	450.327	373.372	84.650	-1437.613	-1318.024	62.588
1200	120.855	460.785	380.227	96.670	-1438.262	-1307.123	56.898
1300	121.940	470.503	386.802	108.812	-1438.942	-1296.168	52.081
1400	122.824	479.573	393.108	121.051	-1439.663	-1285.159	47.950
1500	123.553	488.073	399.158	133.371	-1440.433	-1274.096	44.368
1600	124.161	496.067	404.968	145.758	-1441.256	-1262.980	41.232
1700	124.671	503.610	410.551	158.200	-1442.137	-1251.811	38.463
1800	125.104	510.748	415.921	170.690	-1443.077	-1240.589	36.001
1900	125.475	517.522	421.091	183.219	-1444.074	-1229.313	33.796
2000	125.794	523.967	426.075	195.783	-1445.127	-1217.982	31.810
2100	126.070	530.111	430.884	208.376	-1446.233	-1206.598	30.012
2200	126.311	535.982	435.529	220.996	-1447.387	-1195.160	28.377
2300	126.523	541.601	440.019	233.638	-1448.583	-1183.668	26.882
2400	126.710	546.990	444.365	246.300	-1550.335	-1169.986	25.464
2500	126.875	552.166	448.574	258.979	-1551.754	-1154.109	24.114
2600	127.023	557.145	452.655	271.674	-1553.134	-1138.176	22.866
2700	127.154	561.941	456.614	284.383	-1554.468	-1122.191	21.710
2800	127.273	566.568	460.459	297.104	-1555.751	-1106.157	20.636
2900	127.379	571.036	464.195	309.837	-1556.980	-1090.078	19.634
3000	127.475	575.356	467.829	322.580	-1558.150	-1073.958	18.699
3100	127.563	579.537	471.366	335.332	-1559.257	-1057.800	17.824
3200	127.642	583.588	474.810	348.092	-1560.299	-1041.607	17.002
3300	127.715	587.517	478.166	360.860	-1561.272	-1025.383	16.230
3400	127.781	591.331	481.438	373.635	-1562.176	-1009.130	15.503
3500	127.842	595.036	484.631	386.416	-1563.008	-992.851	14.817
3600	127.898	598.638	487.748	399.203	-1563.768	-976.550	14.169
3700	127.949	602.143	490.793	411.996	-1564.455	-960.229	13.556
3800	127.997	605.556	493.768	424.793	-1565.069	-943.890	12.975
3900	128.040	608.881	496.678	437.595	-1565.610	-927.536	12.423
4000	128.081	612.124	499.523	450.401	-1566.079	-911.169	11.899
4100	128.119	615.287	502.308	463.211	-1566.475	-894.791	11.400
4200	128.154	618.374	505.035	476.025	-2526.500	-864.356	10.750
4300	128.187	621.390	507.706	488.842	-2524.581	-824.804	10.019
4400	128.218	624.338	510.324	501.662	-2522.597	-785.297	9.323
4500	128.246	627.219	512.889	514.485	-2520.551	-745.836	8.657
4600	128.273	630.038	515.406	527.311	-2518.443	-706.421	8.022
4700	128.298	632.797	517.874	540.140	-2516.276	-667.052	7.413
4800	128.322	635.499	520.296	552.971	-2514.052	-627.730	6.831
4900	128.344	638.145	522.675	565.804	-2511.773	-588.456	6.273
5000	128.365	640.738	525.010	578.639	-2509.442	-549.228	5.738
5100	128.384	643.280	527.304	591.477	-2507.060	-510.047	5.224
5200	128.403	645.773	529.559	604.316	-2504.631	-470.913	4.730
5300	128.420	648.219	531.774	617.157	-2502.156	-431.827	4.256
5400	128.437	650.620	533.953	630.000	-2499.638	-392.788	3.799
5500	128.452	652.977	536.096	642.845	-2497.079	-353.796	3.360
5600	128.467	655.291	538.204	655.691	-2494.481	-314.850	2.937
5700	128.481	657.565	540.278	668.538	-2491.847	-275.952	2.529
5800	128.495	659.800	542.319	681.387	-2489.178	-237.100	2.135
5900	128.507	661.997	544.329	694.237	-2486.478	-198.294	1.756
6000	128.519	664.157	546.308	707.088	-2483.748	-159.535	1.389
