Copper Chloride (CuCl2)	Cl2Cu1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-14.983	-206.648	-206.648	INFINITE
100	46.777	41.020	167.042	-12.602	-207.848	-192.046	100.314
200	65.647	80.525	114.499	-6.795	-207.091	-176.458	46.086
298.15	71.881	108.085	108.085	0.	-205.853	-161.680	28.326
300	71.923	108.530	108.087	0.133	-205.828	-161.405	28.103
400	75.061	129.678	110.949	7.492	-204.433	-146.806	19.171
500	77.278	146.679	116.450	15.115	-202.947	-132.569	13.849
600	78.785	160.906	122.706	22.920	-201.393	-118.638	10.328
700	79.956	173.142	129.057	30.860	-199.800	-104.971	7.833
800	80.885	183.881	135.253	38.903	-198.181	-91.535	5.977
900	81.655	193.453	141.197	47.030	-196.550	-78.302	4.545
1000	82.370	202.093	146.862	55.232	-194.919	-65.251	3.408
1100	83.001	209.974	152.246	63.501	-193.306	-52.362	2.486
1200	83.607	217.222	157.363	71.831	-191.732	-39.619	1.725
1300	84.190	223.937	162.229	80.221	-190.242	-27.004	1.085
1400	84.750	230.197	166.863	88.668	-201.992	-14.093	0.526
1500	85.287	236.063	171.282	97.170	-200.566	-0.721	0.025
