Strontium (Sr)	Sr1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.197	164.371	164.371	INFINITE
100	20.786	141.933	183.121	-4.119	164.950	153.562	-80.212
200	20.786	156.341	166.542	-2.040	164.540	142.314	-37.169
250	20.786	160.979	164.982	-1.001	164.277	136.782	-28.579
298.15	20.786	164.640	164.640	0.	164.000	131.518	-23.041
300	20.786	164.769	164.641	0.038	163.989	131.316	-22.864
350	20.786	167.973	164.894	1.078	163.675	125.895	-18.789
400	20.786	170.749	165.456	2.117	163.338	120.521	-15.738
450	20.786	173.197	166.183	3.156	162.976	115.190	-13.371
500	20.786	175.387	166.996	4.196	162.589	109.901	-11.481
600	20.786	179.177	168.719	6.274	161.738	99.441	-8.657
700	20.786	182.381	170.448	8.353	160.783	89.133	-6.651
800	20.786	185.156	172.117	10.431	159.722	78.968	-5.156
900	20.786	187.605	173.705	12.510	157.926	69.015	-4.006
1000	20.786	189.795	175.206	14.589	156.971	59.187	-3.092
1100	20.786	191.776	176.624	16.667	148.113	49.820	-2.366
1200	20.787	193.584	177.963	18.746	146.246	40.967	-1.783
1300	20.788	195.248	179.229	20.825	144.378	32.269	-1.297
1400	20.791	196.789	180.429	22.904	142.511	23.715	-0.885
1500	20.798	198.224	181.568	24.983	140.644	15.295	-0.533
1600	20.813	199.566	182.652	27.063	138.778	6.999	-0.229
1685.492	20.834	200.650	183.537	28.844	FUGACITY = 1 bar
1700	20.839	200.829	183.684	29.146	0. 0. 0.
1800	20.882	202.021	184.670	31.232	0.	0.	0.
1900	20.949	203.152	185.613	33.323	0.	0.	0.
2000	21.049	204.229	186.517	35.423	0.	0.	0.
2100	21.191	205.259	187.385	37.534	0.	0.	0.
2200	21.383	206.249	188.220	39.663	0.	0.	0.
2300	21.636	207.205	189.025	41.813	0.	0.	0.
2400	21.959	208.132	189.802	43.992	0.	0.	0.
2500	22.361	209.036	190.553	46.207	0.	0.	0.
2600	22.849	209.923	191.281	48.467	0.	0.	0.
2700	23.430	210.796	191.988	50.780	0.	0.	0.
2800	24.109	211.660	192.675	53.157	0.	0.	0.
2900	24.889	212.519	193.345	55.606	0.	0.	0.
3000	25.770	213.377	193.998	58.138	0.	0.	0.
3100	26.753	214.238	194.637	60.763	0.	0.	0.
3200	27.834	215.104	195.263	63.492	0.	0.	0.
3300	29.008	215.978	195.878	66.333	0.	0.	0.
3400	30.270	216.863	196.482	69.296	0.	0.	0.
3500	31.611	217.759	197.077	72.389	0.	0.	0.
3600	33.022	218.670	197.664	75.620	0.	0.	0.
3700	34.493	219.594	198.244	78.996	0.	0.	0.
3800	36.011	220.534	198.818	82.520	0.	0.	0.
3900	37.565	221.490	199.387	86.199	0.	0.	0.
4000	39.142	222.461	199.952	90.034	0.	0.	0.
4100	40.730	223.447	200.513	94.028	0.	0.	0.
4200	42.304	224.446	201.071	98.176	0.	0.	0.
4300	43.874	225.460	201.626	102.485	0.	0.	0.
4400	45.418	226.486	202.180	106.950	0.	0.	0.
4500	46.927	227.524	202.731	111.568	0.	0.	0.
4600	48.214	228.556	203.280	116.269	0.	0.	0.
4700	49.584	229.608	203.829	121.159	0.	0.	0.
4800	50.884	230.665	204.377	126.182	0.	0.	0.
4900	52.114	231.727	204.925	131.333	0.	0.	0.
5000	53.254	232.791	205.471	136.597	0.	0.	0.
5100	54.274	233.851	206.017	141.953	0.	0.	0.
5200	55.250	234.914	206.563	147.429	0.	0.	0.
5300	56.141	235.975	207.108	153.000	0.	0.	0.
5400	56.945	237.032	207.652	158.655	0.	0.	0.
5500	57.662	238.084	208.196	164.386	0.	0.	0.
5600	58.296	239.129	208.739	170.184	0.	0.	0.
5700	58.846	240.166	209.281	176.042	0.	0.	0.
5800	59.317	241.193	209.822	181.951	0.	0.	0.
5900	59.417	242.171	210.359	187.693	0.	0.	0.
6000	59.709	243.172	210.897	193.650	0.	0.	0.
