Cobalt, Ion (Co-)	Co1-(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-6.307	361.311				
100	20.788	155.256	197.536	-4.228						
200	21.191	169.734	180.420	-2.137						
250	21.768	174.521	178.777	-1.064						
298.15	22.438	178.412	178.412	0.	356.649	318.675	-55.831
300	22.465	178.550	178.412	0.042	356.607	318.440	-55.445
350	23.154	182.066	178.688	1.182	355.445	312.170	-46.589
400	23.755	185.198	179.310	2.355	354.274	306.068	-39.968
450	24.233	188.025	180.123	3.556	353.087	300.114	-34.836
500	24.582	190.597	181.044	4.777	351.878	294.292	-30.745
600	24.937	195.117	183.024	7.256	349.385	283.007	-24.638
700	24.962	198.966	185.033	9.753	346.767	272.150	-20.308
800	24.794	202.290	186.987	12.242	343.577	261.739	-17.090
900	24.531	205.195	188.852	14.709	340.621	251.684	-14.607
1000	24.233	207.765	190.618	17.147	337.409	241.972	-12.639
1100	23.932	210.060	192.283	19.555	333.902	232.595	-11.045
1200	23.646	212.130	193.852	21.934	330.067	223.552	-9.731
1300	23.383	214.012	195.331	24.285	325.756	214.847	-8.633
1400	23.144	215.736	196.728	26.611	320.846	206.496	-7.704
1500	22.931	217.326	198.049	28.915	316.924	198.467	-6.911
1600	22.740	218.799	199.300	31.198	313.235	190.691	-6.225
1700	22.571	220.173	200.488	33.464	309.627	183.143	-5.627
1800	22.420	221.458	201.618	35.713	289.736	176.101	-5.110
1900	22.286	222.667	202.694	37.948	285.842	169.894	-4.671
2000	22.166	223.807	203.722	40.171	281.936	163.892	-4.280
2100	22.059	224.886	204.704	42.382	278.018	158.086	-3.932
2200	21.964	225.910	205.645	44.583	274.090	152.468	-3.620
2300	21.878	226.884	206.547	46.775	270.154	147.027	-3.339
2400	21.800	227.814	207.414	48.959	266.209	141.758	-3.085
2500	21.731	228.702	208.248	51.135	262.257	136.654	-2.855
2600	21.668	229.553	209.051	53.305	258.298	131.708	-2.646
2700	21.611	230.370	209.826	55.469	254.333	126.915	-2.455
2800	21.559	231.155	210.574	57.627	250.363	122.268	-2.281
2900	21.511	231.910	211.296	59.781	246.387	117.763	-2.121
3000	21.468	232.639	211.996	61.930	242.408	113.396	-1.974
3100	21.429	233.342	212.673	64.074	238.424	109.161	-1.839
3200	21.392	234.022	213.330	66.215	-140.377	106.828	-1.744
3300	21.359	234.680	213.967	68.353	-142.942	114.593	-1.814
3400	21.328	235.317	214.585	70.487	-145.512	122.435	-1.881
3500	21.300	235.935	215.187	72.619	-148.088	130.354	-1.945
3600	21.273	236.534	215.771	74.747	-150.671	138.346	-2.007
3700	21.249	237.117	216.340	76.873	-153.262	146.409	-2.067
3800	21.227	237.683	216.895	78.997	-155.862	154.544	-2.124
3900	21.206	238.234	217.435	81.119	-158.472	162.746	-2.180
4000	21.186	238.771	217.961	83.238	-161.094	171.016	-2.233
4100	21.168	239.294	218.475	85.356	-163.728	179.351	-2.285
4200	21.151	239.804	218.977	87.472	-166.376	187.751	-2.335
4300	21.135	240.301	219.467	89.586	-169.040	196.214	-2.384
4400	21.120	240.787	219.946	91.699	-171.719	204.739	-2.431
4500	21.106	241.262	220.415	93.810	-174.415	213.325	-2.476
4600	21.093	241.725	220.873	95.920	-177.129	221.972	-2.521
4700	21.080	242.179	221.322	98.029	-179.863	230.677	-2.564
4800	21.069	242.622	221.761	100.136	-182.617	239.441	-2.606
4900	21.058	243.057	222.191	102.243	-185.393	248.263	-2.647
5000	21.047	243.482	222.613	104.348	-188.191	257.141	-2.686
5100	21.038	243.899	223.026	106.452	-191.013	266.076	-2.725
5200	21.028	244.307	223.431	108.555	-193.859	275.066	-2.763
5300	21.020	244.708	223.829	110.658	-196.731	284.111	-2.800
5400	21.011	245.100	224.219	112.759	-199.629	293.211	-2.836
5500	21.004	245.486	224.602	114.860	-202.554	302.364	-2.872
5600	20.996	245.864	224.979	116.960	-205.508	311.571	-2.906
5700	20.989	246.236	225.348	119.059	-208.492	320.831	-2.940
5800	20.982	246.601	225.712	121.158	-211.506	330.144	-2.973
5900	20.976	246.959	226.069	123.256	-214.506	339.506	-3.006
6000	20.970	247.312	226.420	125.353	-217.573	348.921	-3.038
