Sulfur Fluoride (SF6)	F6S1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-16.915	-1206.501	-1206.501	INFINITE
100	38.721	223.132	358.027	-13.490	-1212.486	-1182.436	617.641
200	68.822	258.508	299.562	-8.211	-1217.637	-1150.220	300.407
250	84.315	275.568	293.063	-4.374	-1219.327	-1133.158	236.760
298.15	96.960	291.535	291.535	0.	-1220.473	-1116.451	195.598
300	97.398	292.136	291.537	0.180	-1220.509	-1115.806	194.279
350	107.968	307.974	292.763	5.324	-1221.297	-1098.288	163.911
400	116.373	322.962	295.610	10.940	-1224.003	-1080.591	141.111
450	123.040	337.068	299.441	16.932	-1224.938	-1062.615	123.345
500	128.351	350.317	303.873	23.222	-1225.747	-1044.532	109.122
600	136.069	374.450	313.667	36.470	-1226.504	-1008.204	87.772
700	141.228	395.838	323.907	50.351	-1226.624	-971.804	72.517
800	144.808	414.944	334.114	64.663	-1226.352	-935.416	61.076
900	147.375	432.156	344.068	79.279	-1278.955	-897.998	52.118
1000	149.272	447.786	353.670	94.116	-1277.044	-855.771	44.701
1100	150.709	462.084	362.885	109.118	-1275.073	-813.739	38.641
1200	151.822	475.247	371.707	124.247	-1273.069	-771.888	33.599
1300	152.700	487.435	380.147	139.475	-1271.051	-730.204	29.340
1400	153.404	498.778	388.220	154.782	-1269.035	-688.677	25.695
1500	153.978	509.382	395.948	170.152	-1267.030	-647.293	22.541
1600	154.450	519.335	403.352	185.574	-1265.042	-606.042	19.785
1700	154.844	528.711	410.453	201.039	-1263.075	-564.914	17.358
1800	155.176	537.571	417.271	216.540	-1261.130	-523.902	15.203
1900	155.458	545.969	423.825	232.073	-1259.203	-482.998	13.279
2000	155.700	553.949	430.134	247.631	-1257.289	-442.195	11.549
2100	155.908	561.551	436.212	263.211	-1255.382	-401.487	9.986
2200	156.089	568.808	442.076	278.811	-1253.473	-360.870	8.568
2300	156.248	575.750	447.738	294.428	-1251.553	-320.340	7.275
2400	156.387	582.403	453.211	310.060	-1249.612	-279.894	6.092
2500	156.510	588.789	458.507	325.705	-1247.639	-239.529	5.005
2600	156.620	594.930	463.637	341.362	-1245.625	-199.245	4.003
2700	156.717	600.843	468.610	357.029	-1243.560	-159.038	3.077
2800	156.805	606.544	473.435	372.705	-1241.434	-118.910	2.218
2900	156.883	612.048	478.120	388.390	-1239.240	-78.858	1.420
3000	156.954	617.368	482.674	404.082	-1236.970	-38.883	0.677
3100	157.019	622.515	487.102	419.780	-1234.619	1.014	-0.017
3200	157.077	627.501	491.412	435.485	-1232.180	40.835	-0.667
3300	157.130	632.336	495.610	451.195	-1229.649	80.578	-1.275
3400	157.179	637.027	499.700	466.911	-1227.022	120.242	-1.847
3500	157.224	641.584	503.689	482.631	-1224.298	159.828	-2.385
3600	157.264	646.014	507.582	498.356	-1221.473	199.336	-2.892
3700	157.302	650.323	511.381	514.084	-1218.547	238.762	-3.371
3800	157.337	654.519	515.093	529.816	-1215.520	278.108	-3.823
3900	157.369	658.606	518.721	545.551	-1212.391	317.374	-4.251
4000	157.399	662.590	522.268	561.290	-1209.161	356.558	-4.656
4100	157.426	666.477	525.738	577.031	-1205.831	395.659	-5.041
4200	157.452	670.271	529.134	592.775	-1202.403	434.680	-5.406
4300	157.476	673.976	532.460	608.521	-1198.877	473.615	-5.753
4400	157.498	677.597	535.718	624.270	-1195.256	512.469	-6.084
4500	157.519	681.137	538.910	640.021	-1191.542	551.240	-6.399
4600	157.539	684.599	542.040	655.774	-1187.737	589.926	-6.699
4700	157.557	687.987	545.109	671.528	-1183.843	628.530	-6.985
4800	157.574	691.305	548.120	687.285	-1179.864	667.049	-7.259
4900	157.590	694.554	551.076	703.043	-1175.801	705.484	-7.521
5000	157.605	697.738	553.977	718.803	-1171.658	743.836	-7.771
5100	157.620	700.859	556.827	734.564	-1167.436	782.104	-8.010
5200	157.633	703.920	559.626	750.327	-1163.138	820.289	-8.240
5300	157.646	706.922	562.377	766.091	-1158.767	858.390	-8.460
5400	157.658	709.869	565.081	781.856	-1154.325	896.408	-8.671
5500	157.669	712.762	567.740	797.622	-1149.815	934.342	-8.874
5600	157.680	715.603	570.355	813.390	-1145.239	972.196	-9.068
5700	157.690	718.394	572.928	829.158	-1140.599	1009.965	-9.255
5800	157.700	721.137	575.460	844.928	-1135.898	1047.653	-9.435
5900	157.709	723.833	577.952	860.698	-1131.137	1085.261	-9.608
6000	157.718	726.483	580.405	876.470	-1126.320	1122.785	-9.775
