Boric Acid (H3BO3)	B1H3O3(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	12.472	0.	INFINITE	-15.356	-980.694	-980.694	INFINITE
100	46.202	237.715	345.491	-10.778	-984.995	-967.630	505.438
200	53.861	271.626	300.833	-5.841	-988.799	-948.771	247.794
250	59.585	284.250	296.280	-3.007	-990.617	-938.553	196.100
298.15	65.338	295.237	295.237	0.	-992.277	-928.373	162.647
300	65.558	295.642	295.238	0.121	-992.339	-927.976	161.575
350	71.395	306.189	296.058	3.546	-993.930	-917.121	136.873
400	76.864	316.085	297.949	7.254	-995.384	-906.048	118.318
450	81.857	325.431	300.488	11.224	-996.708	-894.800	103.866
500	86.355	334.293	303.429	15.432	-997.910	-883.411	92.289
600	94.017	350.739	309.966	24.464	-999.992	-860.309	74.897
700	100.271	365.717	316.876	34.188	-1001.711	-836.888	62.449
800	105.498	379.457	323.852	44.484	-1003.133	-813.242	53.099
900	109.953	392.147	330.744	55.262	-1004.306	-789.433	45.818
1000	113.798	403.935	337.481	66.454	-1005.275	-765.505	39.986
1100	117.137	414.942	344.028	78.005	-1006.076	-741.487	35.210
1200	120.047	425.262	350.372	89.868	-1006.743	-717.404	31.228
1300	122.589	434.973	356.510	102.002	-1007.306	-693.269	27.856
1400	124.814	444.141	362.445	114.375	-1007.789	-669.093	24.964
1500	126.764	452.821	368.183	126.956	-1008.217	-644.886	22.457
1600	128.478	461.058	373.733	139.720	-1008.607	-620.651	20.262
1700	129.988	468.893	379.102	152.645	-1008.976	-596.392	18.325
1800	131.321	476.361	384.299	165.711	-1009.338	-572.113	16.602
1900	132.501	483.494	389.334	178.904	-1009.706	-547.812	15.060
2000	133.550	490.317	394.214	192.207	-1010.089	-523.492	13.672
2100	134.484	496.856	398.947	205.610	-1010.495	-499.152	12.416
2200	135.319	503.132	403.541	219.101	-1010.932	-474.792	11.273
2300	136.067	509.164	408.003	232.671	-1011.405	-450.412	10.229
2400	136.740	514.969	412.340	246.312	-1062.178	-424.942	9.249
2500	137.346	520.564	416.557	260.017	-1062.816	-398.377	8.324
2600	137.893	525.962	420.662	273.779	-1063.470	-371.787	7.469
2700	138.390	531.175	424.659	287.594	-1064.142	-345.170	6.678
2800	138.841	536.216	428.554	301.456	-1064.836	-318.529	5.942
2900	139.251	541.096	432.351	315.360	-1065.553	-291.863	5.257
3000	139.626	545.823	436.055	329.305	-1066.296	-265.171	4.617
3100	139.970	550.407	439.670	343.285	-1067.064	-238.454	4.018
3200	140.284	554.856	443.200	357.298	-1067.860	-211.713	3.456
3300	140.574	559.177	446.650	371.341	-1068.683	-184.946	2.927
3400	140.840	563.378	450.021	385.412	-1069.535	-158.153	2.430
3500	141.086	567.464	453.319	399.508	-1070.417	-131.335	1.960
3600	141.313	571.442	456.545	413.628	-1071.328	-104.491	1.516
3700	141.524	575.316	459.703	427.770	-1072.269	-77.622	1.096
3800	141.719	579.093	462.795	441.932	-1073.241	-50.726	0.697
3900	141.901	582.777	465.825	456.114	-1074.243	-23.804	0.319
4000	142.070	586.372	468.794	470.312	-1075.276	3.142	-0.041
4100	142.227	589.882	471.704	484.527	-1076.340	30.116	-0.384
4200	142.374	593.311	474.559	498.757	-1557.285	64.140	-0.798
4300	142.512	596.663	477.360	513.002	-1557.325	102.747	-1.248
4400	142.641	599.940	480.109	527.259	-1557.399	141.353	-1.678
4500	142.762	603.147	482.807	541.530	-1557.507	179.961	-2.089
4600	142.875	606.286	485.458	555.812	-1557.650	218.573	-2.482
4700	142.982	609.360	488.061	570.104	-1557.828	257.189	-2.858
4800	143.082	612.371	490.620	584.408	-1558.042	295.809	-3.219
4900	143.176	615.323	493.135	598.721	-1558.293	334.434	-3.565
5000	143.266	618.216	495.608	613.043	-1558.581	373.064	-3.897
5100	143.350	621.054	498.040	627.374	-1558.907	411.700	-4.217
5200	143.429	623.838	500.432	641.713	-1559.272	450.342	-4.524
5300	143.505	626.571	502.786	656.059	-1559.675	488.993	-4.819
5400	143.576	629.254	505.104	670.413	-1560.119	527.651	-5.104
5500	143.643	631.889	507.385	684.774	-1560.604	566.317	-5.378
5600	143.707	634.478	509.631	699.142	-1561.130	604.994	-5.643
5700	143.768	637.022	511.844	713.516	-1561.698	643.679	-5.899
5800	143.826	639.523	514.024	727.895	-1562.309	682.377	-6.145
5900	143.881	641.982	516.172	742.281	-1562.964	721.081	-6.384
6000	143.934	644.401	518.289	756.672	-1563.664	759.801	-6.615
