Calcium Hydroxide (CaOH)	Ca1H1O1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.429	-189.995	-189.995	INFINITE
100	30.146	195.611	270.666	-7.506	-191.004	-195.266	101.997
200	38.363	218.867	239.376	-4.102	-192.671	-198.857	51.936
250	42.001	227.836	236.191	-2.089	-193.335	-200.324	41.855
298.15	44.625	235.470	235.470	0.	-193.877	-201.620	35.323
300	44.711	235.746	235.471	0.083	-193.897	-201.668	35.113
350	46.687	242.795	236.023	2.370	-194.378	-202.924	30.285
400	48.139	249.129	237.272	4.743	-194.810	-204.115	26.655
450	49.226	254.864	238.913	7.178	-195.226	-205.253	23.825
500	50.062	260.096	240.774	9.661	-195.648	-206.345	21.557
600	51.270	269.337	244.785	14.732	-196.564	-208.400	18.143
700	52.148	277.309	248.875	19.904	-197.626	-210.291	15.692
800	52.879	284.321	252.876	25.156	-199.713	-211.914	13.837
900	53.544	290.589	256.724	30.478	-201.107	-213.359	12.383
1000	54.171	296.263	260.399	35.864	-202.774	-214.633	11.211
1100	54.769	301.454	263.898	41.311	-204.724	-215.727	10.244
1200	55.336	306.244	267.230	46.817	-214.692	-216.008	9.403
1300	55.868	310.695	270.404	52.377	-215.983	-216.065	8.682
1400	56.364	314.853	273.432	57.989	-217.260	-216.024	8.060
1500	56.823	318.758	276.325	63.649	-218.525	-215.891	7.518
1600	57.244	322.439	279.093	69.353	-219.781	-215.675	7.041
1700	57.631	325.921	281.747	75.097	-221.029	-215.380	6.618
1800	57.985	329.225	284.293	80.878	-370.947	-212.801	6.175
1900	58.311	332.369	286.741	86.693	-370.774	-204.020	5.609
2000	58.610	335.368	289.098	92.539	-370.606	-195.247	5.099
2100	58.888	338.234	291.370	98.414	-370.446	-186.483	4.639
2200	59.147	340.980	293.563	104.316	-370.299	-177.727	4.220
2300	59.390	343.614	295.683	110.243	-370.168	-168.976	3.838
2400	59.622	346.147	297.733	116.194	-370.059	-160.232	3.487
2500	59.845	348.585	299.719	122.167	-369.978	-151.490	3.165
2600	60.062	350.937	301.644	128.162	-369.929	-142.752	2.868
2700	60.276	353.208	303.512	134.179	-369.920	-134.015	2.593
2800	60.488	355.404	305.326	140.218	-369.956	-125.277	2.337
2900	60.701	357.530	307.090	146.277	-370.045	-116.537	2.099
3000	60.915	359.591	308.805	152.358	-370.194	-107.793	1.877
3100	61.132	361.592	310.476	158.460	-370.410	-99.043	1.669
3200	61.354	363.537	312.104	164.584	-370.700	-90.285	1.474
3300	61.580	365.428	313.691	170.731	-371.071	-81.516	1.290
3400	61.812	367.270	315.240	176.901	-371.531	-72.735	1.117
3500	62.049	369.065	316.753	183.094	-372.085	-63.939	0.954
3600	62.291	370.816	318.230	189.310	-372.741	-55.126	0.800
3700	62.538	372.526	319.675	195.552	-373.504	-46.294	0.654
3800	62.790	374.197	321.087	201.818	-374.380	-37.438	0.515
3900	63.047	375.832	322.470	208.110	-375.373	-28.558	0.382
4000	63.307	377.431	323.824	214.428	-376.487	-19.652	0.257
4100	63.571	378.998	325.151	220.772	-377.726	-10.716	0.137
4200	63.837	380.533	326.451	227.142	-379.092	-1.748	0.022
4300	64.105	382.038	327.727	233.539	-380.588	7.254	-0.088
4400	64.375	383.515	328.978	239.963	-382.210	16.291	-0.193
4500	64.644	384.965	330.206	246.414	-383.947	25.366	-0.294
4600	64.913	386.388	331.412	252.892	-385.820	34.482	-0.392
4700	65.181	387.787	332.597	259.397	-387.822	43.641	-0.485
4800	65.446	389.162	333.761	265.928	-389.948	52.843	-0.575
4900	65.709	390.515	334.905	272.486	-392.195	62.091	-0.662
5000	65.969	391.845	336.031	279.070	-394.558	71.386	-0.746
5100	66.224	393.154	337.138	285.679	-397.035	80.729	-0.827
5200	66.475	394.442	338.228	292.314	-399.616	90.121	-0.905
5300	66.720	395.710	339.300	298.974	-402.303	99.565	-0.981
5400	66.960	396.960	340.356	305.658	-405.089	109.060	-1.055
5500	67.193	398.191	341.397	312.366	-407.966	118.608	-1.126
5600	67.419	399.403	342.422	319.097	-410.921	128.208	-1.196
5700	67.639	400.599	343.432	325.850	-413.965	137.862	-1.263
5800	67.851	401.777	344.428	332.624	-417.083	147.571	-1.329
5900	68.055	402.938	345.410	339.419	-420.270	157.332	-1.393
6000	68.251	404.084	346.378	346.235	-423.521	167.150	-1.455
