Aluminum Iodide ((AlI3)2)	Al2I6(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-40.941	-481.796	-481.796	INFINITE
100	133.463	427.756	742.263	-31.451	-482.424	-505.504	264.048
200	161.741	530.588	612.847	-16.452	-485.826	-527.310	137.719
250	168.093	567.419	600.192	-8.193	-487.677	-537.470	112.298
298.15	171.953	597.380	597.380	0.	-489.528	-546.893	95.813
300	172.071	598.444	597.384	0.318	-489.602	-547.249	95.285
350	174.684	625.179	599.489	8.991	-491.834	-556.688	83.081
400	176.475	648.629	604.196	17.773	-542.078	-564.151	73.671
450	177.749	669.492	610.313	26.630	-547.927	-566.559	65.764
500	178.685	688.270	617.186	35.542	-674.164	-556.918	58.181
600	179.935	720.969	631.838	53.479	-672.960	-533.585	46.453
700	180.707	748.768	646.606	71.514	-671.923	-510.440	38.090
800	181.215	772.934	660.920	89.611	-671.124	-487.429	31.826
900	181.567	794.299	674.575	107.751	-670.637	-464.500	26.959
1000	181.820	813.443	687.522	125.921	-691.704	-440.085	22.988
1100	182.009	830.782	699.769	144.113	-691.308	-414.943	19.704
1200	182.153	846.625	711.357	162.322	-690.948	-389.835	16.969
1300	182.265	861.210	722.330	180.543	-690.644	-364.755	14.656
1400	182.354	874.720	732.739	198.774	-690.424	-339.696	12.674
1500	182.426	887.304	742.628	217.013	-690.317	-314.648	10.957
1600	182.485	899.079	752.043	235.259	-690.353	-289.603	9.455
1700	182.534	910.144	761.021	253.510	-690.559	-264.551	8.129
1800	182.576	920.579	769.598	271.765	-690.957	-239.481	6.950
1900	182.611	930.451	777.806	290.025	-691.558	-214.384	5.894
2000	182.640	939.818	785.675	308.287	-692.367	-189.249	4.943
2100	182.666	948.730	793.229	326.553	-693.376	-164.069	4.081
2200	182.688	957.228	800.492	344.820	-694.570	-138.838	3.296
2300	182.708	965.349	807.484	363.090	-695.926	-113.547	2.579
2400	182.725	973.126	814.225	381.362	-697.414	-88.195	1.920
2500	182.740	980.585	820.731	399.635	-699.003	-62.778	1.312
2600	182.753	987.753	827.018	417.910	-700.658	-37.296	0.749
2700	182.765	994.650	833.100	436.186	-702.342	-11.750	0.227
2800	182.776	1001.297	838.989	454.463	-1291.825	15.793	-0.295
2900	182.785	1007.711	844.697	472.741	-1291.280	62.484	-1.125
3000	182.794	1013.908	850.235	491.020	-1290.670	109.156	-1.901
3100	182.802	1019.902	855.612	509.299	-1289.971	155.805	-2.625
3200	182.809	1025.706	860.837	527.580	-1289.160	202.430	-3.304
3300	182.815	1031.331	865.919	545.861	-1288.219	249.028	-3.942
3400	182.821	1036.789	870.864	564.143	-1287.134	295.596	-4.541
3500	182.826	1042.088	875.681	582.425	-1285.893	342.129	-5.106
3600	182.831	1047.239	880.375	600.708	-1284.488	388.624	-5.639
3700	182.836	1052.248	884.953	618.992	-1282.913	435.079	-6.142
3800	182.840	1057.124	889.420	637.276	-1281.164	481.488	-6.619
3900	182.844	1061.874	893.781	655.560	-1279.241	527.849	-7.070
4000	182.848	1066.503	898.042	673.844	-1277.143	574.158	-7.498
4100	182.851	1071.018	902.206	692.129	-1274.873	620.412	-7.904
4200	182.854	1075.424	906.278	710.415	-1272.432	666.610	-8.291
4300	182.857	1079.727	910.262	728.700	-1269.826	712.747	-8.658
4400	182.860	1083.931	914.161	746.986	-1267.060	758.822	-9.008
4500	182.862	1088.040	917.980	765.272	-1264.133	804.831	-9.342
4600	182.865	1092.059	921.720	783.558	-1261.060	850.774	-9.661
4700	182.867	1095.992	925.387	801.845	-1257.844	896.650	-9.965
4800	182.869	1099.842	928.981	820.132	-1254.491	942.456	-10.256
4900	182.871	1103.613	932.507	838.419	-1251.006	988.189	-10.534
5000	182.873	1107.307	935.966	856.706	-1247.399	1033.850	-10.801
5100	182.874	1110.928	939.361	874.993	-1243.676	1079.439	-11.056
5200	182.876	1114.480	942.695	893.281	-1239.844	1124.953	-11.300
5300	182.878	1117.963	945.969	911.568	-1235.909	1170.391	-11.535
5400	182.879	1121.381	949.186	929.856	-1231.879	1215.756	-11.760
5500	182.880	1124.737	952.347	948.144	-1227.760	1261.045	-11.976
5600	182.882	1128.032	955.455	966.432	-1223.560	1306.259	-12.184
5700	182.883	1131.269	958.511	984.721	-1219.284	1351.396	-12.384
5800	182.884	1134.450	961.517	1003.009	-1214.935	1396.457	-12.576
5900	182.885	1137.576	964.475	1021.297	-1210.528	1441.443	-12.762
6000	182.886	1140.650	967.386	1039.586	-1206.021	1486.350	-12.940
