Lithium Tetrafluoroaluminate (LiAlF4)	Al1F4Li1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-19.620	-1846.320	-1846.320	INFINITE
100	52.024	244.477	401.931	-15.745	-1849.239	-1838.179	960.167
200	81.507	290.240	335.102	-8.972	-1851.967	-1825.960	476.892
250	91.971	309.600	328.099	-4.625	-1852.866	-1819.349	380.132
298.15	99.790	326.497	326.497	0.	-1853.512	-1812.832	317.601
300	100.052	327.116	326.499	0.185	-1853.533	-1812.579	315.598
350	106.249	343.025	327.742	5.349	-1854.045	-1805.712	269.488
400	111.011	357.537	330.573	10.786	-1854.480	-1798.777	234.896
450	114.701	370.835	334.318	16.433	-1854.894	-1791.789	207.985
500	117.591	383.075	338.590	22.243	-1858.320	-1784.448	186.420
600	121.719	404.907	347.868	34.223	-1859.005	-1769.606	154.058
700	124.434	423.888	357.402	46.540	-1859.564	-1754.661	130.934
800	126.299	440.633	366.780	59.082	-1860.118	-1739.638	113.587
900	127.627	455.589	375.832	71.782	-1860.759	-1724.541	100.090
1000	128.603	469.089	384.493	84.596	-1872.126	-1708.605	89.248
1100	129.340	481.383	392.751	97.495	-1872.723	-1692.224	80.357
1200	129.909	492.662	400.614	110.458	-1873.303	-1675.789	72.945
1300	130.357	503.079	408.100	123.472	-1873.874	-1659.306	66.672
1400	130.716	512.753	415.234	136.527	-1874.442	-1642.780	61.293
1500	131.008	521.782	422.039	149.613	-1875.010	-1626.213	56.630
1600	131.248	530.244	428.540	162.726	-1875.578	-1609.608	52.548
1700	131.448	538.207	434.760	175.862	-2021.386	-1585.791	48.725
1800	131.616	545.726	440.717	189.015	-2021.208	-1560.173	45.275
1900	131.759	552.846	446.433	202.184	-2021.040	-1534.565	42.188
2000	131.881	559.607	451.924	215.366	-2020.878	-1508.965	39.410
2100	131.987	566.044	457.207	228.560	-2020.721	-1483.373	36.897
2200	132.079	572.187	462.294	241.763	-2020.561	-1457.789	34.612
2300	132.159	578.060	467.201	254.975	-2020.396	-1432.212	32.527
2400	132.229	583.686	471.938	268.194	-2020.220	-1406.642	30.615
2500	132.292	589.085	476.517	281.421	-2020.027	-1381.081	28.856
2600	132.347	594.275	480.947	294.653	-2019.812	-1355.527	27.233
2700	132.396	599.270	485.237	307.890	-2019.572	-1329.982	25.730
2800	132.441	604.086	489.396	321.132	-2313.202	-1303.479	24.317
2900	132.480	608.734	493.432	334.378	-2311.802	-1267.442	22.829
3000	132.516	613.226	497.350	347.628	-2310.365	-1231.454	21.442
3100	132.549	617.572	501.159	360.881	-2308.890	-1195.515	20.144
3200	132.578	621.781	504.863	374.137	-2307.373	-1159.623	18.929
3300	132.605	625.861	508.468	387.396	-2305.814	-1123.780	17.788
3400	132.630	629.820	511.979	400.658	-2304.212	-1087.985	16.715
3500	132.652	633.665	515.401	413.922	-2302.568	-1052.237	15.704
3600	132.673	637.402	518.738	427.188	-2300.881	-1016.537	14.750
3700	132.692	641.037	521.995	440.457	-2299.153	-980.884	13.848
3800	132.709	644.576	525.174	453.727	-2297.385	-945.280	12.994
3900	132.725	648.024	528.280	466.998	-2295.578	-909.721	12.184
4000	132.740	651.384	531.316	480.272	-2293.734	-874.209	11.416
4100	132.754	654.662	534.285	493.547	-2291.857	-838.745	10.686
4200	132.767	657.861	537.189	506.823	-2289.948	-803.326	9.991
4300	132.779	660.985	540.032	520.100	-2288.011	-767.953	9.329
4400	132.791	664.038	542.816	533.378	-2286.027	-732.627	8.697
4500	132.801	667.022	545.543	546.658	-2284.030	-697.345	8.095
4600	132.811	669.941	548.215	559.939	-2282.018	-662.108	7.518
4700	132.820	672.798	550.836	573.220	-2279.989	-626.914	6.967
4800	132.829	675.594	553.406	586.503	-2277.947	-591.764	6.440
4900	132.837	678.333	555.928	599.786	-2275.895	-556.656	5.934
5000	132.845	681.017	558.403	613.070	-2273.839	-521.591	5.449
5100	132.852	683.647	560.833	626.355	-2271.776	-486.567	4.983
5200	132.859	686.227	563.219	639.640	-2269.721	-451.582	4.536
5300	132.865	688.758	565.564	652.927	-2267.673	-416.638	4.106
5400	132.871	691.242	567.869	666.214	-2265.636	-381.732	3.693
5500	132.877	693.680	570.134	679.501	-2263.614	-346.864	3.294
5600	132.882	696.074	572.362	692.789	-2261.612	-312.031	2.911
5700	132.887	698.426	574.553	706.077	-2259.634	-277.236	2.541
5800	132.892	700.737	576.709	719.366	-2257.681	-242.474	2.184
5900	132.897	703.009	578.830	732.656	-2255.763	-207.745	1.839
6000	132.901	705.243	580.918	745.946	-2253.859	-173.051	1.507
