Hexachloroethane (C2Cl6)	C2Cl6(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0														
100	76.371	280.567	504.581	-22.401	-135.834	-106.999	55.890
200	115.964	346.938	409.925	-12.597	-135.796	-77.973	20.364
298.15	138.934	397.880	397.880	0.	-134.223	-49.894	8.741
300	139.267	398.741	397.883	0.257	-134.186	-49.371	8.596
400	153.457	440.913	403.536	14.951	-131.948	-21.427	2.798
500	162.260	476.174	414.636	30.769	-129.496	5.921	-0.619
600	167.954	506.295	427.464	47.298	-127.020	32.772	-2.853
700	171.799	532.488	440.638	64.295	-124.584	59.211	-4.418
800	174.531	555.615	453.593	81.618	-122.203	85.304	-5.570
900	176.536	576.293	466.098	99.175	-119.875	111.102	-6.448
1000	178.033	594.973	478.066	116.907	-117.600	136.644	-7.138
1100	179.128	611.994	489.479	134.766	-115.378	161.960	-7.691
1200	180.012	627.620	500.349	152.725	-113.208	187.076	-8.143
1300	180.651	642.055	510.701	170.760	-111.088	212.014	-8.519
1400	181.150	655.462	520.568	188.851	-109.022	236.790	-8.835
1500	181.478	667.971	529.983	206.983	-107.011	261.420	-9.103
1600	181.732	679.692	538.977	225.144	-105.059	285.919	-9.334
1700	181.832	690.713	547.582	243.322	-103.171	310.296	-9.534
1800	181.910	701.108	555.825	261.510	-101.350	334.565	-9.709
1900	181.968	710.945	563.733	279.704	-99.596	358.734	-9.862
2000	182.004	720.280	571.329	297.902	-97.908	382.813	-9.998
2100	181.922	729.158	578.635	316.099	-96.295	406.809	-10.119
2200	181.841	737.619	585.671	334.287	-94.762	430.730	-10.227
2300	181.761	745.701	592.454	352.467	-93.311	454.584	-10.324
2400	181.681	753.435	599.002	370.639	-91.945	478.375	-10.412
2500	181.602	760.850	605.328	388.803	-90.666	502.112	-10.491
2600	181.523	767.971	611.448	406.960	-89.475	525.800	-10.563
2700	181.445	774.820	617.372	425.108	-88.375	549.443	-10.630
2800	181.367	781.417	623.114	443.249	-87.367	573.047	-10.690
2900	181.290	787.780	628.683	461.381	-86.452	596.617	-10.746
3000	181.213	793.925	634.089	479.506	-85.630	620.157	-10.798
3100	181.128	799.865	639.342	497.624	-84.899	643.670	-10.846
3200	181.045	805.615	644.448	515.732	-84.258	667.162	-10.890
3300	180.965	811.185	649.417	533.833	-83.704	690.636	-10.932
3400	180.888	816.586	654.255	551.925	-83.232	714.093	-10.971
3500	180.813	821.828	658.968	570.010	-82.837	737.538	-11.007
3600	180.740	826.921	663.563	588.088	-82.513	760.972	-11.041
3700	180.671	831.872	668.045	606.158	-82.253	784.399	-11.074
3800	180.603	836.689	672.420	624.222	-82.049	807.818	-11.104
3900	180.539	841.380	676.693	642.279	-81.894	831.234	-11.133
4000	180.477	845.950	680.867	660.330	-81.781	854.646	-11.161
4100	180.423	850.405	684.948	678.375	-81.699	878.056	-11.187
4200	180.370	854.753	688.940	696.414	-81.642	901.464	-11.211
4300	180.319	858.996	692.845	714.449	-81.600	924.871	-11.235
4400	180.269	863.141	696.669	732.478	-81.566	948.277	-11.257
4500	180.221	867.192	700.413	750.503	-81.533	971.682	-11.279
4600	180.174	871.152	704.082	768.522	-81.492	995.087	-11.300
4700	180.128	875.026	707.678	786.538	-81.437	1018.489	-11.319
4800	180.084	878.818	711.204	804.548	-81.362	1041.891	-11.338
4900	180.041	882.531	714.663	822.554	-81.259	1065.292	-11.356
5000	180.000	886.168	718.057	840.556	-81.123	1088.688	-11.373
5100	179.960	889.732	721.388	858.554	-80.950	1112.084	-11.390
5200	179.922	893.226	724.659	876.548	-80.734	1135.474	-11.406
5300	179.885	896.653	727.872	894.539	-80.471	1158.860	-11.421
5400	179.849	900.015	731.029	912.525	-80.157	1182.241	-11.436
5500	179.815	903.315	734.131	930.509	-79.789	1205.616	-11.450
5600	179.782	906.555	737.182	948.488	-79.365	1228.983	-11.463
5700	179.751	909.736	740.181	966.465	-78.881	1252.342	-11.476
5800	179.721	912.862	743.131	984.439	-78.335	1275.693	-11.489
5900	179.692	915.934	746.034	1002.409	-77.726	1299.033	-11.501
6000	179.665	918.954	748.891	1020.377	-77.053	1322.361	-11.512
