Lead Borate (PbB2O4)	B2O4Pb1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
298.15	107.110	130.541	130.541	0.	-1556.448	-1450.245	254.077
300	107.529	131.205	130.543	0.199	-1556.450	-1449.586	252.395
400	129.704	165.276	135.038	12.095	-1555.950	-1414.009	184.651
500	147.695	196.213	144.227	25.993	-1554.445	-1378.679	144.030
600	162.339	224.474	155.281	41.516	-1552.093	-1343.734	116.982
700	174.473	250.436	167.046	58.374	-1553.877	-1308.443	97.637
800	184.514	274.413	178.987	76.340	-1550.166	-1273.627	83.159
900	192.464	296.613	190.839	95.196	-1545.870	-1239.312	71.928
1000	199.577	317.281	202.462	114.819	-1541.050	-1205.503	62.969
1100	204.179	336.522	213.785	135.011	-1535.862	-1172.197	55.663
1200	208.363	354.479	224.770	155.652	-1530.390	-1139.376	49.596
1300	210.874	371.262	235.400	176.620	-1524.741	-1107.020	44.481
1400	212.547	386.945	245.671	197.784	-1519.046	-1075.101	40.113
1500	215.058	401.700	255.586	219.172	-1513.274	-1043.592	36.341
1600	216.731	415.631	265.157	240.758	-1507.448	-1012.470	33.054
1700	218.823	428.833	274.400	262.535	-1501.572	-981.713	30.164
1800	220.915	441.402	283.332	284.526	-1495.624	-951.305	27.606
1900	222.589	453.391	291.969	306.701	-1489.630	-921.228	25.326
2000	224.262	464.851	300.329	329.044	-1483.608	-891.468	23.283
