Magnesium (Mg2)	Mg2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.000	0.000	INFINITE	-9.463	288.158	288.158	INFINITE
100	38.343	206.636	264.861	-5.822	290.515	271.752	-141.949
200	28.193	229.790	242.505	-2.543	289.780	253.079	-66.098
250	25.711	235.789	240.594	-1.201	288.780	244.015	-50.984
298.15	24.293	240.186	240.186	0.000	287.625	235.495	-41.258
300	24.250	240.337	240.187	0.045	287.578	235.172	-40.947
350	23.340	244.001	240.478	1.233	286.242	226.541	-33.809
400	22.742	247.076	241.116	2.384	284.806	218.110	-28.482
450	22.329	249.730	241.929	3.510	283.292	209.863	-24.360
500	22.034	252.066	242.828	4.619	281.708	201.788	-21.081
600	21.649	256.046	244.711	6.801	278.356	186.115	-16.203
700	21.418	259.365	246.574	8.954	274.764	171.022	-12.762
800	21.268	262.214	248.355	11.088	270.922	156.461	-10.216
900	21.166	264.713	250.036	13.209	266.806	142.398	-8.265
1000	21.093	266.939	251.617	15.322	245.207	130.233	-6.803
1100	21.039	268.947	253.103	17.428	240.451	118.966	-5.649
1200	20.999	270.776	254.501	19.530	235.691	108.132	-4.707
1300	20.967	272.455	255.818	21.628	230.928	97.696	-3.925
1400	20.944	274.008	257.063	23.724	-28.657	93.960	-3.506
1500	20.927	275.452	258.241	25.817	-30.721	102.790	-3.579
1600	20.919	276.803	259.359	27.909	-32.786	111.758	-3.649
1700	20.923	278.071	260.423	30.001	-34.851	120.856	-3.713
1800	20.946	279.267	261.437	32.095	-36.915	130.074	-3.775
1900	20.998	280.401	262.406	34.192	-38.976	139.408	-3.833
2000	21.094	281.480	263.333	36.296	-41.029	148.850	-3.888
2100	21.253	282.513	264.221	38.413	-43.070	158.394	-3.940
2200	21.497	283.507	265.076	40.549	-45.092	168.035	-3.990
2300	21.853	284.470	265.898	42.716	-47.085	177.767	-4.037
2400	22.351	285.410	266.692	44.925	-49.038	187.585	-4.083
2500	23.024	286.336	267.459	47.192	-50.934	197.484	-4.126
2600	23.904	287.255	268.203	49.536	-52.757	207.457	-4.168
2700	25.023	288.177	268.925	51.980	-54.485	217.498	-4.208
2800	26.412	289.112	269.629	54.550	-56.093	227.601	-4.246
2900	28.096	290.067	270.318	57.273	-57.557	237.760	-4.283
3000	30.094	291.052	270.992	60.179	-58.847	247.966	-4.317
3100	32.417	292.076	271.656	63.302	-59.934	258.211	-4.351
3200	35.067	293.146	272.310	66.674	-60.788	268.488	-4.383
3300	38.032	294.270	272.959	70.326	-61.380	278.788	-4.413
3400	41.290	295.453	273.603	74.290	-61.683	289.101	-4.442
3500	44.805	296.700	274.245	78.593	-61.673	299.419	-4.469
3600	48.526	298.014	274.887	83.258	-61.331	309.732	-4.494
3700	52.393	299.396	275.530	88.303	-60.643	320.031	-4.518
3800	56.336	300.845	276.177	93.739	-59.603	330.306	-4.540
3900	60.277	302.360	276.829	99.570	-58.211	340.549	-4.561
4000	64.134	303.935	277.487	105.792	-56.475	350.753	-4.580
4100	67.825	305.564	278.152	112.391	-54.414	360.908	-4.598
4200	71.274	307.240	278.824	119.349	-52.053	371.010	-4.614
4300	74.410	308.955	279.505	126.636	-49.423	381.053	-4.629
4400	77.176	310.698	280.194	134.218	-46.563	391.031	-4.642
4500	79.525	312.460	280.891	142.057	-43.517	400.942	-4.654
4600	81.426	314.229	281.597	150.108	-40.335	410.785	-4.665
4700	82.864	315.996	282.310	158.327	-37.064	420.556	-4.674
4800	83.838	317.752	283.030	166.666	-33.756	430.258	-4.682
4900	84.358	319.487	283.756	175.079	-30.462	439.891	-4.689
5000	84.450	321.193	284.488	183.523	-27.228	449.457	-4.695
5100	84.145	322.863	285.224	191.956	-24.101	458.959	-4.701
5200	83.481	324.491	285.964	200.340	-21.121	468.402	-4.705
5300	82.502	326.072	286.706	208.641	-18.326	477.789	-4.709
5400	81.254	327.603	287.449	216.831	-15.748	487.125	-4.712
5500	79.780	329.081	288.193	224.885	-13.414	496.415	-4.715
5600	78.126	330.504	288.936	232.781	-11.349	505.665	-4.717
5700	76.331	331.871	289.677	240.505	-9.571	514.882	-4.718
5800	74.435	333.182	290.416	248.044	-8.095	524.070	-4.720
5900	72.470	334.438	291.151	255.390	-6.931	533.234	-4.721
6000	70.466	335.639	291.883	262.537	-6.088	542.382	-4.722
