Magnesium Chloride (MgCl2)	Cl2Mg1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-13.759	-641.196	-641.196	INFINITE
100	40.294	25.956	146.771	-12.081	-643.073	-625.817	326.893
200	63.575	62.664	95.923	-6.652	-642.688	-608.599	158.950
298.15	71.379	89.629	89.629	0.	-641.616	-592.087	103.731
300	71.496	90.071	89.630	0.132	-641.593	-591.780	103.038
400	75.709	111.276	92.493	7.513	-640.237	-575.376	75.136
500	78.145	128.451	98.022	15.215	-638.773	-559.328	58.433
600	79.873	142.857	104.326	23.119	-637.269	-543.580	47.323
700	81.253	155.274	110.737	31.176	-635.756	-528.085	39.406
800	82.550	166.209	117.001	39.366	-634.254	-512.806	33.483
900	83.847	176.007	123.022	47.686	-632.773	-497.714	28.887
987.000	84.977	183.795	128.040	55.030	CRYSTAL <--> LIQUID
987.000	92.048	227.458	128.040	98.125	TRANSITION
1000	92.048	228.662	129.341	99.321	-596.730	-482.642	25.211
1100	92.048	237.435	138.775	108.526	-594.706	-471.331	22.382
1200	92.048	245.444	147.335	117.731	-592.694	-460.204	20.032
1300	92.048	252.812	155.169	126.936	-590.692	-449.244	18.051
1400	92.048	259.634	162.390	136.141	-716.109	-435.271	16.240
1500	92.048	265.984	169.087	145.345	-712.774	-415.328	14.463
1600	92.048	271.925	175.331	154.550	-709.448	-395.607	12.915
1700	92.048	277.505	181.179	163.755	-706.130	-376.093	11.556
1800	92.048	282.767	186.678	172.960	-702.822	-356.775	10.353
1900	92.048	287.744	191.867	182.165	-699.523	-337.640	9.282
2000	92.048	292.465	196.780	191.369	-696.234	-318.679	8.323
2100	92.048	296.956	201.444	200.574	-692.957	-299.881	7.459
2200	92.048	301.238	205.884	209.779	-689.692	-281.240	6.677
2300	92.048	305.330	210.119	218.984	-686.441	-262.747	5.967
2400	92.048	309.247	214.169	228.189	-683.206	-244.395	5.319
2500	92.048	313.005	218.048	237.393	-679.988	-226.177	4.726
