Aluminum Oxide, Ion (Al2O+)	Al2O1+(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-12.981	646.679				
100	41.629	209.128	304.597	-9.547						
200	48.639	240.389	265.373	-4.997						
250	51.019	251.507	261.521	-2.503						
298.15	52.897	260.660	260.660	0.	652.436	615.909	-107.905
300	52.962	260.987	260.661	0.098	652.456	615.682	-107.200
350	54.537	269.274	261.312	2.787	652.976	609.512	-90.965
400	55.804	276.642	262.776	5.546	653.481	603.268	-78.779
450	56.821	283.276	264.691	8.363	653.972	596.961	-69.293
500	57.641	289.306	266.856	11.225	654.444	590.602	-61.700
600	58.846	299.930	271.507	17.054	655.300	577.750	-50.298
700	59.661	309.066	276.235	22.982	655.984	564.769	-42.144
800	60.231	317.072	280.850	28.978	656.429	551.704	-36.023
900	60.642	324.191	285.277	35.023	656.567	538.602	-31.260
1000	60.947	330.597	289.494	41.103	635.164	527.023	-27.529
1100	61.179	336.417	293.499	47.210	635.245	516.205	-24.513
1200	61.358	341.748	297.301	53.337	635.326	505.379	-21.999
1300	61.500	346.665	300.912	59.480	635.406	494.547	-19.871
1400	61.615	351.227	304.345	65.636	635.484	483.709	-18.047
1500	61.708	355.482	307.614	71.802	635.558	472.865	-16.467
1600	61.784	359.467	310.731	77.977	635.628	462.017	-15.083
1700	61.848	363.214	313.709	84.159	635.692	451.164	-13.863
1800	61.902	366.751	316.559	90.346	635.750	440.308	-12.777
1900	61.948	370.099	319.289	96.539	635.801	429.448	-11.806
2000	61.987	373.278	321.910	102.736	635.845	418.586	-10.932
2100	62.021	376.303	324.429	108.936	635.882	407.723	-10.142
2200	62.051	379.189	326.853	115.140	635.910	396.857	-9.423
2300	62.077	381.948	329.189	121.346	635.929	385.991	-8.766
2400	62.099	384.590	331.442	127.555	635.940	375.123	-8.164
2500	62.119	387.126	333.619	133.766	635.942	364.256	-7.611
2600	62.137	389.562	335.724	139.979	635.935	353.389	-7.100
2700	62.153	391.908	337.762	146.193	635.919	342.522	-6.626
2800	62.167	394.168	339.736	152.409	48.093	333.592	-6.223
2900	62.180	396.350	341.651	158.627	50.251	343.749	-6.192
3000	62.192	398.458	343.510	164.845	52.401	353.834	-6.161
3100	62.202	400.498	345.315	171.065	54.541	363.846	-6.131
3200	62.212	402.473	347.071	177.286	56.673	373.789	-6.101
3300	62.220	404.387	348.779	183.507	58.797	383.666	-6.073
3400	62.228	406.245	350.442	189.730	60.912	393.479	-6.045
3500	62.236	408.049	352.062	195.953	63.018	403.230	-6.018
3600	62.242	409.802	353.642	202.177	65.115	412.921	-5.991
3700	62.248	411.508	355.183	208.401	67.204	422.553	-5.965
3800	62.254	413.168	356.687	214.626	69.282	432.129	-5.940
3900	62.259	414.785	358.156	220.852	71.351	441.651	-5.915
4000	62.264	416.361	359.592	227.078	73.410	451.120	-5.891
4100	62.269	417.899	360.995	233.305	75.458	460.537	-5.867
4200	62.273	419.399	362.368	239.532	77.493	469.905	-5.844
4300	62.277	420.865	363.711	245.760	79.516	479.224	-5.821
4400	62.280	422.296	365.026	251.987	81.525	488.496	-5.799
4500	62.284	423.696	366.315	258.216	83.524	497.722	-5.777
4600	62.287	425.065	367.577	264.444	85.503	506.905	-5.756
4700	62.290	426.405	368.815	270.673	87.465	516.045	-5.735
4800	62.293	427.716	370.028	276.902	89.407	525.143	-5.715
4900	62.295	429.000	371.218	283.132	91.330	534.201	-5.695
5000	62.298	430.259	372.387	289.361	93.229	543.220	-5.675
5100	62.300	431.493	373.534	295.591	95.103	552.201	-5.656
5200	62.302	432.702	374.660	301.821	96.950	561.145	-5.637
5300	62.304	433.889	375.766	308.052	98.768	570.055	-5.618
5400	62.306	435.054	376.853	314.282	100.554	578.930	-5.600
5500	62.308	436.197	377.922	320.513	102.306	587.772	-5.582
5600	62.310	437.320	378.973	326.744	104.021	596.584	-5.565
5700	62.312	438.423	380.006	332.975	105.696	605.365	-5.548
5800	62.313	439.506	381.023	339.206	107.335	614.116	-5.531
5900	62.315	440.572	382.023	345.438	108.924	622.839	-5.514
6000	62.316	441.619	383.008	351.669	110.510	631.533	-5.498
