Strontium Hydroxide (SrOH)	H1O1Sr1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.707	-201.082	-201.082	INFINITE
100	30.646	205.253	282.997	-7.774	-202.600	-206.619	107.927
200	39.954	229.305	250.551	-4.249	-204.366	-209.895	54.819
250	43.517	238.626	247.255	-2.157	-205.004	-211.206	44.129
298.15	45.958	246.511	246.511	0.	-205.518	-212.347	37.202
300	46.036	246.796	246.512	0.085	-205.536	-212.389	36.980
350	47.812	254.034	247.080	2.434	-206.003	-213.494	31.862
400	49.088	260.506	248.361	4.858	-206.431	-214.534	28.015
450	50.028	266.345	250.040	7.337	-206.842	-215.523	25.017
500	50.744	271.654	251.940	9.857	-207.251	-216.465	22.614
600	51.775	281.003	256.026	14.986	-208.096	-218.230	18.999
700	52.534	289.043	260.182	20.203	-209.009	-219.848	16.405
800	53.182	296.101	264.239	25.490	-210.007	-221.329	14.451
900	53.787	302.401	268.136	30.838	-211.722	-222.608	12.920
1000	54.371	308.098	271.852	36.246	-212.581	-223.772	11.689
1100	54.936	313.307	275.387	41.712	-221.325	-224.484	10.660
1200	55.477	318.110	278.750	47.233	-223.064	-224.694	9.781
1300	55.990	322.571	281.951	52.806	-224.789	-224.760	9.031
1400	56.470	326.738	285.003	58.430	-226.501	-224.694	8.383
1500	56.916	330.650	287.917	64.099	-228.202	-224.505	7.818
1600	57.329	334.336	290.704	69.812	-229.895	-224.203	7.319
1700	57.710	337.824	293.374	75.564	-368.496	-222.616	6.840
1800	58.062	341.132	295.936	81.353	-368.318	-214.040	6.211
1900	58.389	344.280	298.398	87.176	-368.143	-205.474	5.649
2000	58.694	347.283	300.768	93.030	-367.974	-196.917	5.143
2100	58.982	350.154	303.052	98.914	-367.817	-188.368	4.685
2200	59.256	352.904	305.256	104.826	-367.677	-179.826	4.270
2300	59.520	355.544	307.385	110.765	-367.560	-171.290	3.890
2400	59.777	358.083	309.445	116.730	-367.471	-162.759	3.542
2500	60.031	360.528	311.440	122.720	-367.418	-154.231	3.222
2600	60.283	362.887	313.374	128.736	-367.409	-145.703	2.927
2700	60.537	365.167	315.250	134.777	-367.452	-137.175	2.654
2800	60.793	367.373	317.072	140.843	-367.556	-128.645	2.400
2900	61.053	369.511	318.844	146.935	-367.728	-120.110	2.163
3000	61.319	371.585	320.567	153.054	-367.979	-111.567	1.943
3100	61.590	373.600	322.246	159.199	-368.317	-103.014	1.736
3200	61.867	375.560	323.881	165.372	-368.750	-94.450	1.542
3300	62.149	377.468	325.477	171.573	-369.288	-85.870	1.359
3400	62.438	379.328	327.033	177.802	-369.938	-77.272	1.187
3500	62.731	381.142	328.553	184.060	-370.707	-68.654	1.025
3600	63.029	382.913	330.039	190.348	-371.602	-60.011	0.871
3700	63.330	384.644	331.491	196.666	-372.629	-51.342	0.725
3800	63.634	386.337	332.912	203.014	-373.792	-42.643	0.586
3900	63.940	387.994	334.304	209.393	-375.094	-33.912	0.454
4000	64.247	389.617	335.666	215.803	-376.539	-25.146	0.328
4100	64.553	391.207	337.002	222.243	-378.127	-16.341	0.208
4200	64.858	392.766	338.311	228.713	-379.856	-7.497	0.093
4300	65.161	394.296	339.595	235.214	-381.729	1.391	-0.017
4400	65.461	395.797	340.855	241.745	-383.744	10.323	-0.123
4500	65.756	397.272	342.093	248.306	-385.896	19.303	-0.224
4600	66.046	398.720	343.308	254.896	-388.117	28.327	-0.322
4700	66.330	400.144	344.502	261.515	-390.513	37.406	-0.416
4800	66.608	401.543	345.676	268.162	-393.029	46.537	-0.506
4900	66.878	402.919	346.830	274.837	-395.659	55.722	-0.594
5000	67.140	404.273	347.966	281.537	-398.390	64.961	-0.679
5100	67.393	405.605	349.083	288.264	-401.201	74.254	-0.761
5200	67.637	406.916	350.182	295.016	-404.123	83.604	-0.840
5300	67.871	408.207	351.265	301.791	-407.129	93.013	-0.917
5400	68.096	409.478	352.331	308.590	-410.210	102.478	-0.991
5500	68.311	410.729	353.382	315.410	-413.360	112.001	-1.064
5600	68.515	411.962	354.417	322.251	-416.571	121.582	-1.134
5700	68.708	413.176	355.437	329.113	-419.835	131.221	-1.203
5800	68.891	414.373	356.443	335.993	-423.145	140.918	-1.269
5900	69.063	415.552	357.435	342.891	-426.285	150.647	-1.334
6000	69.225	416.714	358.413	349.805	-429.638	160.454	-1.397
