Phosphorus, Red, IV (P)	P1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-3.635	-10.714	-10.714	INFINITE
100	8.807	6.537	39.017	-3.248	-11.214	-10.099	5.275
200	17.175	15.494	25.028	-1.907	-12.136	-8.810	2.301
250	19.581	19.599	23.538	-0.985	-12.306	-7.958	1.663
298.15	21.263	23.197	23.197	0.	-12.439	-7.108	1.245
300	21.313	23.329	23.197	0.039	-12.444	-7.075	1.232
350	22.356	26.694	23.461	1.132	-13.287	-6.099	0.910
400	23.242	29.739	24.058	2.272	-13.463	-5.060	0.661
450	23.894	32.514	24.846	3.451	-13.601	-4.001	0.464
500	24.548	35.066	25.742	4.662	-13.706	-2.928	0.306
600	25.857	39.655	27.687	7.181	-13.819	-0.760	0.066
700	27.259	43.746	29.694	9.837	-13.796	1.417	-0.106
800	28.681	47.479	31.687	12.634	-13.632	3.581	-0.234
900	30.104	50.939	33.636	15.573	-13.325	5.715	-0.332
1000	31.526	54.185	35.530	18.655	-12.876	7.808	-0.408
