Phosphine (PH3)	H3P1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.136	30.811	30.811	INFINITE
100	33.259	173.027	241.134	-6.811	28.751	28.326	-14.796
200	33.933	196.180	213.516	-3.467	25.790	28.803	-7.523
250	35.259	203.881	210.843	-1.740	24.331	29.723	-6.210
298.15	37.102	210.243	210.243	0.	22.886	30.893	-5.412
300	37.180	210.473	210.244	0.069	22.831	30.943	-5.388
350	39.422	216.370	210.704	1.983	20.636	32.483	-4.848
400	41.782	221.787	211.755	4.013	19.164	34.277	-4.476
450	44.151	226.845	213.154	6.161	17.806	36.249	-4.208
500	46.478	231.618	214.764	8.427	16.562	38.366	-4.008
600	50.905	240.489	218.323	13.299	14.408	42.937	-3.738
700	54.935	248.644	222.080	18.595	12.664	47.835	-3.569
800	58.511	256.218	225.879	24.271	11.279	52.958	-3.458
900	61.623	263.294	229.648	30.282	10.195	58.235	-3.380
1000	64.300	269.929	233.348	36.581	9.356	63.620	-3.323
1100	66.585	276.167	236.960	43.128	8.712	69.079	-3.280
1200	68.532	282.047	240.474	49.887	-55.351	75.668	-3.294
1300	70.191	287.599	243.888	56.825	-54.952	86.571	-3.478
1400	71.608	292.854	247.199	63.917	-54.469	97.440	-3.636
1500	72.822	297.837	250.411	71.140	-53.925	108.272	-3.770
1600	73.867	302.571	253.524	78.476	-53.336	119.066	-3.887
1700	74.770	307.077	256.543	85.909	-52.717	129.822	-3.989
1800	75.554	311.374	259.470	93.426	-52.077	140.541	-4.078
1900	76.238	315.477	262.311	101.016	-51.424	151.224	-4.157
2000	76.837	319.404	265.068	108.671	-50.766	161.873	-4.228
2100	77.365	323.165	267.746	116.381	-50.107	172.489	-4.290
2200	77.831	326.775	270.347	124.142	-49.451	183.073	-4.347
2300	78.244	330.244	272.877	131.946	-48.800	193.628	-4.397
2400	78.612	333.582	275.337	139.789	-48.158	204.155	-4.443
2500	78.942	336.798	277.732	147.667	-47.526	214.655	-4.485
2600	79.237	339.900	280.063	155.576	-46.906	225.130	-4.523
2700	79.504	342.896	282.335	163.514	-46.299	235.581	-4.558
2800	79.744	345.792	284.550	171.476	-45.707	246.010	-4.589
2900	79.962	348.594	286.711	179.462	-45.129	256.418	-4.619
3000	80.160	351.308	288.819	187.468	-44.567	266.807	-4.646
3100	80.340	353.939	290.877	195.493	-44.022	277.177	-4.670
3200	80.505	356.493	292.888	203.535	-43.495	287.530	-4.693
3300	80.655	358.972	294.853	211.593	-42.984	297.866	-4.715
3400	80.794	361.382	296.775	219.666	-42.493	308.188	-4.735
3500	80.921	363.726	298.654	227.752	-42.020	318.495	-4.753
3600	81.039	366.007	300.494	235.850	-41.566	328.789	-4.771
3700	81.147	368.229	302.294	243.959	-41.132	339.070	-4.787
3800	81.247	370.395	304.058	252.079	-40.718	349.341	-4.802
3900	81.340	372.506	305.786	260.208	-40.324	359.600	-4.816
4000	81.427	374.567	307.480	268.347	-39.951	369.850	-4.830
4100	81.507	376.578	309.141	276.494	-39.599	380.090	-4.842
4200	81.582	378.544	310.770	284.648	-39.268	390.323	-4.854
4300	81.652	380.464	312.369	292.810	-38.958	400.548	-4.866
4400	81.718	382.342	313.938	300.978	-38.670	410.765	-4.876
4500	81.779	384.179	315.478	309.153	-38.403	420.976	-4.887
4600	81.836	385.977	316.991	317.334	-38.157	431.182	-4.896
4700	81.890	387.738	318.478	325.520	-37.932	441.383	-4.905
4800	81.941	389.462	319.939	333.712	-37.728	451.579	-4.914
4900	81.988	391.152	321.375	341.908	-37.544	461.770	-4.923
5000	82.033	392.809	322.787	350.110	-37.380	471.959	-4.931
5100	82.076	394.434	324.176	358.315	-37.236	482.144	-4.938
5200	82.116	396.028	325.543	366.525	-37.110	492.327	-4.945
5300	82.153	397.593	326.887	374.738	-37.002	502.508	-4.953
5400	82.189	399.129	328.211	382.955	-36.911	512.686	-4.959
5500	82.223	400.637	329.514	391.176	-36.837	522.863	-4.966
5600	82.255	402.119	330.798	399.400	-36.777	533.039	-4.972
5700	82.286	403.575	332.062	407.627	-36.732	543.214	-4.978
5800	82.315	405.006	333.307	415.857	-36.699	553.388	-4.984
5900	82.342	406.414	334.534	424.090	-36.679	563.561	-4.989
6000	82.368	407.798	335.744	432.325	-36.668	573.735	-4.995
