Carbon Sulfide (CS)	C1S1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-8.708	277.083	277.083	INFINITE
100	29.105	178.626	236.638	-5.801	279.240	262.725	-137.234
200	29.184	198.810	213.254	-2.889	280.184	245.766	-64.188
250	29.409	205.343	211.042	-1.425	280.333	237.141	-49.548
298.15	29.798	210.554	210.554	0.	280.328	228.820	-40.088
300	29.816	210.738	210.555	0.055	280.325	228.501	-39.786
350	30.358	215.374	210.920	1.559	280.192	219.872	-32.814
400	30.965	219.467	211.737	3.092	277.742	211.358	-27.601
450	31.583	223.150	212.804	4.656	276.753	203.110	-23.576
500	32.174	226.509	214.009	6.250	275.646	194.988	-20.370
600	33.214	232.470	216.601	9.521	273.754	179.039	-15.587
700	34.046	237.655	219.247	12.886	271.999	163.393	-12.193
800	34.698	242.245	221.840	16.324	270.305	147.994	-9.663
900	35.208	246.363	224.340	19.820	215.510	133.886	-7.771
1000	35.612	250.094	226.732	23.362	215.073	124.839	-6.521
1100	35.934	253.504	229.013	26.940	214.585	115.839	-5.501
1200	36.197	256.642	231.186	30.547	214.054	106.886	-4.653
1300	36.412	259.548	233.257	34.178	213.483	97.978	-3.937
1400	36.593	262.253	235.233	37.828	212.876	89.115	-3.325
1500	36.745	264.783	237.120	41.496	212.235	80.297	-2.796
1600	36.876	267.159	238.924	45.177	211.563	71.523	-2.335
1700	36.989	269.398	240.651	48.870	210.862	62.792	-1.929
1800	37.088	271.515	242.307	52.574	210.133	54.103	-1.570
1900	37.176	273.523	243.898	56.287	209.378	45.455	-1.250
2000	37.255	275.432	245.427	60.009	208.598	36.848	-0.962
2100	37.326	277.251	246.900	63.738	207.796	28.280	-0.703
2200	37.391	278.989	248.319	67.474	206.973	19.751	-0.469
2300	37.450	280.653	249.689	71.216	206.129	11.259	-0.256
2400	37.505	282.248	251.013	74.964	205.267	2.805	-0.061
2500	37.557	283.780	252.293	78.717	204.386	-5.613	0.117
2600	37.605	285.254	253.532	82.475	203.489	-13.995	0.281
2700	37.651	286.674	254.734	86.238	202.575	-22.342	0.432
2800	37.696	288.044	255.899	90.005	201.647	-30.656	0.572
2900	37.740	289.367	257.031	93.777	200.704	-38.936	0.701
3000	37.783	290.648	258.130	97.553	199.746	-47.183	0.822
3100	37.827	291.887	259.199	101.334	198.776	-55.398	0.933
3200	37.871	293.089	260.239	105.119	197.793	-63.581	1.038
3300	37.917	294.255	261.253	108.908	196.798	-71.734	1.135
3400	37.966	295.388	262.240	112.702	195.791	-79.856	1.227
3500	38.017	296.489	263.203	116.501	194.774	-87.949	1.313
3600	38.072	297.561	264.142	120.306	193.745	-96.012	1.393
3700	38.132	298.605	265.060	124.116	192.707	-104.046	1.469
3800	38.198	299.622	265.956	127.932	191.659	-112.053	1.540
3900	38.269	300.615	266.832	131.756	190.602	-120.031	1.608
4000	38.348	301.585	267.689	135.586	189.537	-127.983	1.671
4100	38.435	302.533	268.527	139.426	188.464	-135.908	1.731
4200	38.530	303.461	269.348	143.274	187.384	-143.806	1.788
4300	38.636	304.368	270.152	147.132	186.298	-151.679	1.843
4400	38.752	305.258	270.940	151.001	185.206	-159.526	1.894
4500	38.879	306.130	271.712	154.883	184.111	-167.348	1.943
4600	39.018	306.986	272.469	158.777	183.012	-175.147	1.989
4700	39.171	307.827	273.213	162.687	181.911	-182.921	2.033
4800	39.337	308.653	273.943	166.612	180.809	-190.671	2.075
4900	39.517	309.466	274.659	170.555	179.707	-198.399	2.115
5000	39.712	310.267	275.363	174.516	178.607	-206.105	2.153
5100	39.922	311.055	276.056	178.497	177.509	-213.788	2.190
5200	40.148	311.832	276.736	182.501	176.416	-221.450	2.224
5300	40.391	312.599	277.406	186.528	175.329	-229.091	2.258
5400	40.651	313.357	278.064	190.580	174.249	-236.711	2.290
5500	40.927	314.105	278.713	194.658	173.178	-244.312	2.320
5600	41.221	314.845	279.351	198.766	172.118	-251.893	2.350
5700	41.532	315.578	279.981	202.903	171.070	-259.455	2.378
5800	41.861	316.303	280.601	207.073	170.036	-266.999	2.405
5900	42.207	317.021	281.212	211.276	169.018	-274.525	2.430
6000	42.571	317.734	281.815	215.515	168.018	-282.035	2.455
