Sodium Sulfate, III (Na2SO4)	Na2O4S1(cr)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-23.527	-1373.708	-1373.708	INFINITE
100	68.216	47.861	252.668	-20.481	-1379.841	-1343.950	702.008
200	105.621	108.169	165.992	-11.565	-1383.300	-1306.534	341.232
298.15	129.168	154.908	154.908	0.	-1384.854	-1268.471	222.231
300	129.570	155.709	154.911	0.239	-1384.870	-1267.748	220.735
400	150.143	195.743	160.231	14.205	-1392.687	-1228.129	160.377
500	173.167	231.587	170.966	30.311	-1392.829	-1186.938	123.999
600	200.091	265.539	183.916	48.973	-1390.103	-1145.967	99.765
700	227.011	298.405	197.935	70.329	-1384.508	-1105.681	82.507
800	253.935	330.475	212.505	94.376	-1376.164	-1066.386	69.628
900	280.859	361.939	227.366	121.116	-1418.266	-1027.217	59.618
1000	307.779	392.924	242.376	150.548	-1403.389	-984.542	51.427
