Hydrogen Fluoride ((HF)2)	F2H2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-11.228	-566.600	-566.600	INFINITE
100	34.675	196.439	275.181	-7.874	-569.152	-561.686	293.395
200	39.777	222.014	242.789	-4.155	-571.056	-553.446	144.545
250	42.385	231.170	239.574	-2.101	-571.901	-548.945	114.696
298.15	44.874	238.849	238.849	0.	-572.664	-544.453	95.386
300	44.968	239.127	238.850	0.083	-572.692	-544.278	94.767
350	47.433	246.246	239.407	2.394	-573.419	-539.484	80.514
400	49.702	252.731	240.673	4.823	-574.077	-534.590	69.810
450	51.736	258.705	242.349	7.360	-574.668	-529.618	61.477
500	53.536	264.251	244.265	9.993	-575.196	-524.584	54.803
600	56.536	274.287	248.450	15.502	-576.089	-514.374	44.780
700	58.952	283.190	252.789	21.281	-576.800	-504.030	37.611
800	61.000	291.199	257.098	27.281	-577.363	-493.594	32.228
900	62.809	298.490	261.298	33.473	-577.799	-483.096	28.038
1000	64.449	305.194	265.357	39.837	-578.129	-472.555	24.684
1100	65.953	311.408	269.264	46.358	-578.366	-461.985	21.938
1200	67.335	317.207	273.020	53.023	-578.525	-451.397	19.649
1300	68.602	322.647	276.631	59.821	-578.617	-440.799	17.712
1400	69.761	327.774	280.103	66.740	-578.653	-430.196	16.051
1500	70.818	332.624	283.444	73.770	-578.642	-419.592	14.611
1600	71.778	337.225	286.663	80.900	-578.591	-408.990	13.352
1700	72.651	341.603	289.767	88.123	-578.508	-398.392	12.241
1800	73.442	345.779	292.763	95.428	-578.396	-387.801	11.254
1900	74.159	349.769	295.659	102.808	-578.261	-377.216	10.370
2000	74.809	353.590	298.461	110.257	-578.103	-366.638	9.576
2100	75.399	357.254	301.174	117.768	-577.924	-356.069	8.857
2200	75.934	360.774	303.804	125.335	-577.726	-345.509	8.203
2300	76.421	364.161	306.355	132.953	-577.507	-334.959	7.607
2400	76.864	367.423	308.832	140.618	-577.267	-324.418	7.061
2500	77.268	370.569	311.239	148.325	-577.004	-313.888	6.558
2600	77.637	373.606	313.579	156.071	-576.719	-303.369	6.095
2700	77.975	376.543	315.857	163.852	-576.409	-292.862	5.666
2800	78.284	379.384	318.076	171.665	-576.072	-282.366	5.268
2900	78.568	382.137	320.237	179.507	-575.709	-271.883	4.897
3000	78.829	384.805	322.345	187.377	-575.317	-261.413	4.552
3100	79.069	387.393	324.402	195.273	-574.897	-250.956	4.229
3200	79.291	389.907	326.410	203.191	-574.447	-240.514	3.926
3300	79.495	392.350	328.371	211.130	-573.967	-230.085	3.642
3400	79.685	394.726	330.288	219.089	-573.456	-219.672	3.375
3500	79.860	397.039	332.163	227.067	-572.915	-209.275	3.123
3600	80.023	399.291	333.996	235.061	-572.344	-198.893	2.886
3700	80.175	401.485	335.791	243.071	-571.744	-188.527	2.662
3800	80.316	403.625	337.548	251.095	-571.114	-178.179	2.449
3900	80.448	405.713	339.269	259.134	-570.455	-167.847	2.248
4000	80.571	407.752	340.956	267.185	-569.769	-157.532	2.057
4100	80.686	409.743	342.609	275.248	-569.055	-147.235	1.876
4200	80.793	411.688	344.231	283.322	-568.315	-136.955	1.703
4300	80.894	413.591	345.822	291.406	-567.550	-126.694	1.539
4400	80.989	415.451	347.383	299.500	-566.760	-116.451	1.382
4500	81.077	417.272	348.916	307.604	-565.946	-106.226	1.233
4600	81.161	419.055	350.422	315.716	-565.109	-96.019	1.090
4700	81.240	420.802	351.900	323.836	-564.251	-85.830	0.954
4800	81.314	422.513	353.354	331.963	-563.371	-75.660	0.823
4900	81.384	424.190	354.782	340.098	-562.470	-65.509	0.698
5000	81.450	425.835	356.187	348.240	-561.550	-55.376	0.579
5100	81.513	427.449	357.569	356.388	-560.610	-45.262	0.464
5200	81.572	429.032	358.928	364.542	-559.652	-35.166	0.353
5300	81.628	430.586	360.265	372.703	-558.675	-25.089	0.247
5400	81.681	432.113	361.582	380.868	-557.681	-15.031	0.145
5500	81.732	433.612	362.878	389.039	-556.668	-4.992	0.047
5600	81.780	435.085	364.154	397.214	-555.639	5.030	-0.047
5700	81.825	436.533	365.411	405.395	-554.592	15.032	-0.138
5800	81.869	437.956	366.650	413.579	-553.527	25.016	-0.225
5900	81.910	439.356	367.870	421.768	-552.446	34.982	-0.310
6000	81.949	440.733	369.073	429.961	-551.347	44.929	-0.391
