Sodium Chloride (NaCl)	Cl1Na1(cr,l)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-10.611	-410.693	-410.693	INFINITE
100	34.932	23.723	114.140	-9.042	-411.920	-402.460	210.224
200	46.873	52.605	76.643	-4.807	-411.660	-393.046	102.653
298.15	50.509	72.115	72.115	0.	-411.120	-384.024	67.279
300	50.543	72.428	72.116	0.093	-411.110	-383.856	66.835
400	52.350	87.226	74.122	5.242	-413.318	-374.636	48.922
500	53.940	99.080	77.966	10.557	-412.890	-365.010	38.132
600	55.476	109.050	82.337	16.028	-412.252	-355.491	30.948
700	57.204	117.727	86.786	21.659	-411.408	-346.095	25.826
800	59.312	125.498	91.147	27.481	-410.346	-336.834	21.993
900	61.869	132.627	95.365	33.536	-409.038	-327.721	19.020
1000	64.865	139.296	99.428	39.868	-407.461	-318.768	16.651
1073.800	67.371	144.002	102.330	44.747	CRYSTAL <--> LIQUID
1073.800	70.668	170.225	102.330	72.905	TRANSITION
1100	70.082	171.921	103.968	74.748	-377.364	-310.674	14.753
1200	68.325	177.937	109.886	81.661	-472.043	-302.265	13.157
1300	67.446	183.367	115.333	88.445	-469.224	-288.232	11.581
1400	67.070	188.351	120.373	95.169	-466.469	-274.413	10.238
1500	66.944	192.973	125.061	101.869	-463.744	-260.790	9.082
1600	66.944	197.293	129.442	108.563	-461.028	-247.349	8.075
1700	66.944	201.352	133.553	115.257	-458.317	-234.077	7.192
1800	66.944	205.178	137.427	121.952	-455.610	-220.964	6.412
1900	66.944	208.798	141.089	128.646	-452.909	-208.002	5.718
2000	66.944	212.232	144.561	135.341	-450.213	-195.182	5.098
2100	66.944	215.498	147.862	142.035	-447.524	-182.497	4.539
2200	66.944	218.612	151.008	148.729	-444.842	-169.939	4.035
2300	66.944	221.588	154.012	155.424	-442.169	-157.503	3.577
2400	66.944	224.437	156.888	162.118	-439.506	-145.184	3.160
2500	66.944	227.170	159.645	168.813	-436.855	-132.975	2.778
