Dibromofluoroborane (BBr2F)	B1Br2F1(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-14.170	-498.666	-498.666	INFINITE
100	41.579	253.624	359.617	-10.599	-499.366	-510.795	266.812
200	54.385	286.688	315.462	-5.755	-501.220	-521.525	136.208
250	58.848	299.322	311.001	-2.920	-502.323	-526.478	110.001
298.15	62.316	309.994	309.994	0.	-514.632	-529.706	92.802
300	62.436	310.380	309.995	0.115	-514.707	-529.799	92.246
350	65.384	320.233	310.766	3.313	-545.581	-530.619	79.191
400	67.832	329.128	312.515	6.645	-545.629	-528.478	69.012
450	69.875	337.239	314.818	10.090	-545.687	-526.331	61.095
500	71.585	344.692	317.438	13.627	-545.752	-524.177	54.760
600	74.230	357.991	323.115	20.926	-545.891	-519.849	45.257
700	76.122	369.584	328.943	28.448	-546.038	-515.497	38.467
800	77.502	379.843	334.677	36.133	-546.193	-511.124	33.373
900	78.530	389.034	340.215	43.937	-546.362	-506.730	29.410
1000	79.310	397.350	345.519	51.831	-546.550	-502.317	26.238
1100	79.913	404.939	350.581	59.793	-546.760	-497.884	23.643
1200	80.388	411.913	355.406	67.809	-546.998	-493.430	21.478
1300	80.768	418.363	360.003	75.868	-547.266	-488.955	19.646
1400	81.076	424.360	364.389	83.960	-547.568	-484.459	18.075
1500	81.329	429.963	368.576	92.081	-547.906	-479.939	16.713
1600	81.538	435.219	372.578	100.225	-548.282	-475.396	15.520
1700	81.714	440.167	376.410	108.388	-548.699	-470.828	14.467
1800	81.863	444.842	380.083	116.567	-549.158	-466.235	13.530
1900	81.990	449.272	383.609	124.759	-549.662	-461.614	12.691
2000	82.099	453.480	386.998	132.964	-550.211	-456.966	11.935
2100	82.193	457.488	390.260	141.179	-550.806	-452.289	11.250
2200	82.276	461.314	393.404	149.402	-551.448	-447.583	10.627
2300	82.348	464.973	396.436	157.633	-552.137	-442.847	10.057
2400	82.411	468.479	399.366	165.872	-603.132	-437.010	9.511
2500	82.468	471.844	402.198	174.116	-603.991	-430.071	8.986
2600	82.518	475.080	404.939	182.365	-604.861	-423.097	8.500
2700	82.563	478.195	407.595	190.619	-605.740	-416.090	8.050
2800	82.603	481.198	410.171	198.877	-606.628	-409.050	7.631
2900	82.639	484.097	412.670	207.139	-607.520	-401.977	7.240
3000	82.672	486.900	415.098	215.405	-608.416	-394.874	6.875
3100	82.701	489.611	417.458	223.674	-609.311	-387.742	6.533
3200	82.728	492.237	419.754	231.945	-610.203	-380.580	6.212
3300	82.753	494.783	421.989	240.219	-611.089	-373.391	5.910
3400	82.775	497.254	424.167	248.496	-611.966	-366.174	5.626
3500	82.796	499.653	426.289	256.774	-612.830	-358.933	5.357
3600	82.815	501.986	428.360	265.055	-613.680	-351.666	5.103
3700	82.832	504.255	430.381	273.337	-614.512	-344.377	4.862
3800	82.848	506.465	432.354	281.621	-615.323	-337.065	4.633
3900	82.863	508.617	434.282	289.907	-616.111	-329.732	4.416
4000	82.877	510.715	436.167	298.194	-616.875	-322.379	4.210
4100	82.890	512.762	438.010	306.482	-617.611	-315.008	4.013
4200	82.901	514.759	439.814	314.771	-1098.169	-300.594	3.738
4300	82.913	516.710	441.579	323.062	-1097.759	-281.609	3.421
4400	82.923	518.616	443.308	331.354	-1097.319	-262.634	3.118
4500	82.933	520.480	445.003	339.647	-1096.849	-243.669	2.828
4600	82.942	522.303	446.663	347.940	-1096.348	-224.715	2.552
4700	82.950	524.087	448.292	356.235	-1095.814	-205.772	2.287
4800	82.958	525.833	449.889	364.530	-1095.249	-186.841	2.033
4900	82.965	527.544	451.457	372.827	-1094.652	-167.922	1.790
5000	82.973	529.220	452.995	381.123	-1094.022	-149.015	1.557
5100	82.979	530.863	454.506	389.421	-1093.361	-130.122	1.333
5200	82.985	532.474	455.990	397.719	-1092.668	-111.241	1.117
5300	82.991	534.055	457.448	406.018	-1091.944	-92.374	0.910
5400	82.997	535.606	458.881	414.318	-1091.190	-73.522	0.711
5500	83.002	537.129	460.290	422.618	-1090.407	-54.683	0.519
5600	83.007	538.625	461.675	430.918	-1089.594	-35.859	0.334
5700	83.012	540.094	463.038	439.219	-1088.753	-17.050	0.156
5800	83.016	541.538	464.379	447.520	-1087.885	1.744	-0.016
5900	83.021	542.957	465.699	455.822	-1086.991	20.523	-0.182
6000	83.025	544.353	466.998	464.124	-1086.071	39.287	-0.342
