Barium Bromide (BaBr2)	Ba1Br2(g)
T(K)	Cp	S	-[G-H(Tr)]/T	H-H(Tr)	delta-f H	delta-f G	log Kf
0	0.	0.	INFINITE	-15.255	-408.509	-408.509	INFINITE
100	50.661	282.411	391.697	-10.929	-408.675	-428.123	223.628
200	55.737	319.525	347.252	-5.545	-410.737	-446.830	116.700
250	56.566	332.061	343.004	-2.736	-412.082	-455.703	95.214
298.15	57.029	342.067	342.067	0.	-424.676	-462.656	81.055
300	57.043	342.420	342.068	0.106	-424.762	-462.891	80.597
350	57.340	351.237	342.764	2.966	-455.999	-467.523	69.774
400	57.536	358.908	344.313	5.838	-456.527	-469.135	61.263
450	57.673	365.693	346.319	8.718	-457.265	-470.669	54.634
500	57.772	371.775	348.566	11.604	-458.270	-472.107	49.321
600	57.901	382.320	353.339	17.389	-460.827	-474.626	41.320
700	57.980	391.252	358.133	23.183	-462.587	-476.798	35.579
800	58.031	398.998	362.768	28.984	-464.865	-478.667	31.254
900	58.067	405.835	367.181	34.789	-466.731	-480.280	27.875
1000	58.092	411.954	371.357	40.597	-468.603	-481.685	25.161
1100	58.111	417.492	375.304	46.407	-478.853	-482.083	22.892
1200	58.125	422.549	379.033	52.219	-480.975	-482.282	20.993
1300	58.136	427.202	382.562	58.032	-483.005	-482.308	19.379
1400	58.145	431.511	385.906	63.846	-484.965	-482.180	17.990
1500	58.152	435.522	389.082	69.661	-486.877	-481.915	16.782
1600	58.158	439.276	392.103	75.477	-488.763	-481.522	15.720
1700	58.163	442.802	394.983	81.293	-490.646	-481.012	14.780
1800	58.167	446.126	397.732	87.109	-492.547	-480.390	13.941
1900	58.171	449.271	400.363	92.926	-494.490	-479.662	13.187
2000	58.174	452.255	402.884	98.743	-496.498	-478.830	12.506
2100	58.176	455.094	405.303	104.561	-498.594	-477.896	11.887
2200	58.178	457.800	407.628	110.378	-640.321	-471.484	11.194
2300	58.180	460.386	409.866	116.196	-641.825	-463.777	10.533
2400	58.182	462.862	412.023	122.015	-643.574	-455.999	9.925
2500	58.183	465.237	414.104	127.833	-645.571	-448.143	9.363
2600	58.185	467.520	416.115	133.651	-647.810	-440.202	8.844
2700	58.186	469.715	418.060	139.470	-650.280	-432.171	8.361
2800	58.187	471.832	419.943	145.288	-652.968	-424.045	7.911
2900	58.188	473.873	421.768	151.107	-655.851	-415.818	7.490
3000	58.189	475.846	423.537	156.926	-658.908	-407.490	7.095
3100	58.190	477.754	425.256	162.745	-662.114	-399.057	6.724
3200	58.190	479.602	426.925	168.564	-665.444	-390.518	6.375
3300	58.191	481.392	428.549	174.383	-668.863	-381.874	6.045
3400	58.191	483.129	430.129	180.202	-672.357	-373.126	5.732
3500	58.192	484.816	431.667	186.021	-675.902	-364.273	5.436
3600	58.192	486.456	433.167	191.840	-679.474	-355.319	5.156
3700	58.193	488.050	434.628	197.660	-683.055	-346.265	4.888
3800	58.193	489.602	436.055	203.479	-686.629	-337.115	4.634
3900	58.194	491.113	437.447	209.298	-690.182	-327.871	4.391
4000	58.194	492.587	438.807	215.118	-693.703	-318.536	4.160
4100	58.194	494.024	440.137	220.937	-697.182	-309.114	3.938
4200	58.195	495.426	441.436	226.757	-700.612	-299.608	3.726
4300	58.195	496.795	442.708	232.576	-703.991	-290.020	3.523
4400	58.195	498.133	443.953	238.396	-707.315	-280.354	3.328
4500	58.195	499.441	445.171	244.215	-710.580	-270.614	3.141
4600	58.196	500.720	446.365	250.035	-713.780	-260.802	2.961
4700	58.196	501.972	447.535	255.854	-716.901	-250.923	2.789
4800	58.196	503.197	448.682	261.674	-719.984	-240.976	2.622
4900	58.196	504.397	449.806	267.493	-723.003	-230.966	2.462
5000	58.196	505.573	450.910	273.313	-725.972	-220.894	2.308
5100	58.197	506.725	451.993	279.133	-728.865	-210.765	2.159
5200	58.197	507.855	453.057	284.952	-731.725	-200.579	2.015
5300	58.197	508.964	454.101	290.772	-734.536	-190.337	1.876
5400	58.197	510.052	455.127	296.592	-737.300	-180.043	1.742
5500	58.197	511.119	456.136	302.412	-739.988	-169.703	1.612
5600	58.197	512.168	457.127	308.231	-742.605	-159.317	1.486
5700	58.198	513.198	458.101	314.051	-745.231	-148.878	1.364
5800	58.198	514.210	459.060	319.871	-747.794	-138.397	1.246
5900	58.198	515.205	460.003	325.691	-750.200	-127.888	1.132
6000	58.198	516.183	460.932	331.510	-752.697	-117.319	1.021
