T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     275.613                 -320.424              
200     249.349                 -321.324              
250     246.796                 -321.748              
298.15  246.228                 -322.168              
300     246.229                 -322.185              
350     246.655                 -322.670              
400     247.608                 -323.274              
450     248.849                 -324.082              
500     250.244                 -325.155              
600     253.224                 -327.847              
700     256.234                 -329.741              
800     259.155                 -332.154              
900     261.946                 -334.154              
1000    264.595                 -336.159              
1100    267.105                 -346.539              
1200    269.481                 -348.789              
1300    271.734                 -350.943              
1400    273.872                 -353.022              
1500    275.906                 -355.048              
1600    277.843                 -357.039              
1700    279.693                 -359.016              
1800    281.461                 -360.997              
1900    283.155                 -363.001              
2000    284.781                 -365.045              
2100    286.343                 -367.149              
2200    287.847                 -508.849              
2300    289.296                 -510.286              
2400    290.695                 -511.924              
2500    292.048                 -513.759              
2600    293.357                 -515.782              
2700    294.626                 -517.981              
2800    295.857                 -520.335              
2900    297.052                 -522.823              
3000    298.215                 -525.421              
3100    299.346                 -528.102              
3200    300.449                 -530.842              
3300    301.524                 -533.606              
3400    302.573                 -536.382              
3500    303.598                 -539.144              
3600    304.600                 -541.871              
3700    305.580                 -544.548              
3800    306.540                 -547.159              
3900    307.481                 -549.693              
4000    308.403                 -552.141              
4100    309.307                 -554.495              
4200    310.195                 -556.750              
4300    311.067                 -558.907              
4400    311.923                 -560.963              
4500    312.766                 -562.919              
4600    313.594                 -564.768              
4700    314.409                 -566.499              
4800    315.212                 -568.157              
4900    316.002                 -569.716              
5000    316.781                 -571.193              
5100    317.548                 -572.563              
5200    318.305                 -573.872              
5300    319.051                 -575.105              
5400    319.787                 -576.266              
5500    320.513                 -577.328              
5600    321.230                 -578.297              
5700    321.938                 -579.255              
5800    322.636                 -580.131              
5900    323.327                 -580.833              
6000    324.009                 -581.611              
