T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  164.330                 27.819                
300     164.331                 27.761                
350     164.584                 23.964                
400     165.146                 22.370                
450     165.873                 20.791                
500     166.685                 19.226                
600     168.409                 16.125                
700     170.138                 13.050                
800     171.807                 9.984                 
900     173.394                 6.910                 
1000    174.896                 -67.670               
1100    176.314                 -69.748               
1200    177.653                 -71.827               
1300    178.919                 -73.906               
1400    180.119                 -75.985               
1500    181.258                 -78.065               
1600    182.341                 -80.146               
1700    183.374                 -82.230               
1800    184.359                 -84.316               
1900    185.302                 -86.407               
2000    186.205                 -88.505               
2100    187.072                 -90.611               
2200    187.904                 -92.728               
2300    188.706                 -94.858               
2400    189.478                 -97.005               
2500    190.223                 -99.171               
2600    190.943                 -101.360              
2700    191.640                 -103.574              
2800    192.314                 -105.819              
2900    192.967                 -108.098              
3000    193.600                 -110.416              
3100    194.215                 -112.777              
3200    194.812                 -115.187              
3300    195.393                 -117.634              
3400    195.959                 -120.147              
3500    196.509                 -122.724              
3600    197.046                 -125.360              
3700    197.569                 -128.074              
3800    198.079                 -130.865              
3900    198.577                 -133.740              
4000    199.063                 -136.688              
4100    199.539                 -139.742              
4200    200.004                 -142.895              
4300    200.459                 -146.151              
4400    200.904                 -149.219              
4500    201.339                 -152.499              
4600    201.766                 -155.961              
4700    202.185                 -159.545              
4800    202.595                 -163.235              
4900    202.997                 -167.029              
5000    203.392                 -170.679              
5100    203.779                 -174.644              
5200    204.159                 -178.711              
5300    204.533                 -182.878              
5400    204.900                 -187.143              
5500    205.260                 -191.503              
5600    205.615                 -195.575              
5700    205.963                 -200.072              
5800    206.306                 -204.653              
5900    206.643                 -209.312              
6000    206.975                 -214.045              
