T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     279.140                 40.091                
200     252.065                 39.117                
298.15  248.861                 37.782                
300     248.862                 37.753                
400     250.267                 33.740                
500     252.946                 29.653                
600     255.965                 25.139                
700     259.007                 21.691                
800     261.956                 17.881                
900     264.769                 -38.543               
1000    267.437                 -40.558               
1100    269.961                 -50.951               
1200    272.349                 -53.219               
1300    274.612                 -55.396               
1400    276.759                 -57.505               
1500    278.799                 -59.565               
1600    280.743                 -61.593               
1700    282.597                 -63.607               
1800    284.370                 -65.620               
1900    286.069                 -67.645               
2000    287.700                 -69.693               
2100    289.269                 -71.774               
2200    290.782                 -213.416              
2300    292.242                 -214.748              
2400    293.656                 -216.221              
2500    295.026                 -217.822              
2600    296.358                 -219.530              
2700    297.655                 -221.318              
2800    298.920                 -223.159              
2900    300.157                 -225.020              
3000    301.367                 -226.871              
3100    302.554                 -228.680              
3200    303.721                 -230.418              
3300    304.868                 -232.051              
3400    305.998                 -233.569              
3500    307.113                 -234.951              
3600    308.213                 -236.184              
3700    309.301                 -237.261              
3800    310.376                 -238.178              
3900    311.441                 -238.936              
4000    312.494                 -239.543              
4100    313.538                 -240.004              
4200    314.572                 -240.331              
4300    315.596                 -240.541              
4400    316.611                 -240.647              
4500    317.617                 -240.663              
4600    318.613                 -240.600              
4700    319.601                 -240.459              
4800    320.579                 -240.296              
4900    321.548                 -240.099              
5000    322.508                 -239.892              
5100    323.458                 -239.662              
5200    324.398                 -239.460              
5300    325.329                 -239.277              
5400    326.250                 -239.123              
5500    327.161                 -238.973              
5600    328.062                 -238.837              
5700    328.953                 -238.799              
5800    329.834                 -238.788              
5900    330.705                 -238.713              
6000    331.566                 -238.821              
