T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  176.872                 1257.091              
300     176.872                 1257.098              
350     177.125                 1242.852              
400     177.688                 1244.016              
450     178.415                 1245.175              
500     179.228                 1246.330              
600     180.954                 1248.638              
700     182.688                 1250.952              
800     184.368                 1253.282              
900     185.973                 1255.637              
1000    187.499                 1258.020              
1100    188.948                 1260.432              
1200    190.326                 1262.872              
1300    191.638                 1265.336              
1400    192.889                 1267.821              
1500    194.083                 1270.322              
1600    195.226                 1272.835              
1700    196.321                 1275.355              
1800    197.372                 1277.879              
1900    198.382                 1280.403              
2000    199.353                 1282.924              
2100    200.289                 1285.440              
2200    201.192                 1287.948              
2300    202.063                 1290.447              
2400    202.905                 1292.935              
2500    203.720                 1295.413              
2600    204.508                 1297.880              
2700    205.273                 1300.336              
2800    206.014                 1302.781              
2900    206.734                 1305.216              
3000    207.434                 1307.643              
3100    208.114                 1310.062              
3200    208.776                 1312.474              
3300    209.420                 1314.882              
3400    210.048                 1317.286              
3500    210.660                 1319.687              
3600    211.257                 1322.088              
3700    211.840                 1324.490              
3800    212.409                 1326.893              
3900    212.966                 1329.300              
4000    213.510                 1331.711              
4100    214.042                 1334.127              
4200    214.562                 1336.550              
4300    215.072                 1338.980              
4400    215.572                 1341.418              
4500    216.061                 1343.864              
4600    216.541                 1346.320              
4700    217.011                 1348.785              
4800    217.473                 1351.260              
4900    217.926                 1353.746              
5000    218.370                 1356.242              
5100    218.807                 1358.748              
5200    219.236                 1361.265              
5300    219.658                 1363.793              
5400    220.072                 1366.332              
5500    220.479                 1368.881              
5600    220.880                 1371.440              
5700    221.274                 1374.010              
5800    221.662                 1376.590              
5900    222.044                 1379.181              
6000    222.420                 1381.780              
