T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  98.611                  -258.349              
300     98.612                  -258.328              
400     101.090                 -265.430              
500     105.770                 -289.143              
600     111.010                 -287.685              
700     116.264                 -286.177              
800     121.336                 284.644               
900     126.162                 -283.113              
1000    130.725                 -281.582              
1100    135.034                 -280.053              
1200    139.104                 -278.527              
1300    142.954                 -277.010              
1400    146.601                 -275.502              
1500    150.063                 -274.005              
1600    153.355                 -272.525              
1700    156.493                 -416.302              
1800    159.489                 -414.116              
1900    162.354                 -411.965              
2000    165.099                 -409.851              
2100    167.733                 -407.773              
2200    170.264                 -405.731              
2300    172.700                 -403.721              
2400    175.048                 -401.739              
2500    177.313                 -399.782              
