T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  86.657                  -421.791              
300     86.658                  -421.740              
400     89.545                  -421.594              
500     94.996                  -419.128              
600     101.100                 -416.624              
700     107.221                 -414.096              
800     113.130                 -411.563              
900     118.751                 -409.046              
1000    124.067                 -406.568              
1100    129.087                 483.102               
1200    133.828                 -479.702              
1300    138.312                 -476.307              
1400    142.561                 -472.917              
1500    146.593                 -469.533              
1600    150.429                 -466.154              
1700    154.084                 -462.781              
1800    157.574                 -459.415              
1900    160.911                 -456.058              
2000    164.109                 -452.711              
